source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag,event_type,sentiment,impact_score,confidence
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-24 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-24 收盘 1150; 1日涨跌 3.64%, 5日涨跌 2.18%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.2911449418971266,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-02 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-02 收盘 1197; 1日涨跌 4.30%, 5日涨跌 7.85%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6278353301504378,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-19 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-19 收盘 1065; 1日涨跌 -4.61%, 5日涨跌 -7.49%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5992774767264137,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-20 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-20 收盘 1042; 1日涨跌 -2.18%, 5日涨跌 -8.26%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.6611849634650948,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-23 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-23 收盘 942.8; 1日涨跌 -9.52%, 5日涨跌 -15.93%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-24 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-24 收盘 979.8; 1日涨跌 3.92%, 5日涨跌 -12.45%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-25 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-25 收盘 1014; 1日涨跌 3.49%, 5日涨跌 -9.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.7364160607471613,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-26 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-26 收盘 996; 1日涨跌 -1.77%, 5日涨跌 -6.50%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5202861273304169,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-30 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-30 收盘 1015; 1日涨跌 1.62%, 5日涨跌 7.65%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.611624946966483,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-04-01 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-04-01 收盘 1053; 1日涨跌 3.24%, 5日涨跌 3.87%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.30944021460412685,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-08 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-08 收盘 942.2; 1日涨跌 -3.27%, 5日涨跌 -4.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.3365664206266903,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-10 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-10 收盘 919.3; 1日涨跌 -2.93%, 5日涨跌 -5.91%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.4729193105989271,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-05 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-05 收盘 670.6; 1日涨跌 3.57%, 5日涨跌 4.82%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3858826471599617,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-11 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-11 收盘 685.7; 1日涨跌 0.98%, 5日涨跌 5.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4719399573771508,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-14 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-14 收盘 763.6; 1日涨跌 0.84%, 5日涨跌 6.33%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5063911554206477,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-15 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-15 收盘 764.4; 1日涨跌 0.10%, 5日涨跌 6.29%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5029893495731486,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-16 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-16 收盘 781.6; 1日涨跌 2.24%, 5日涨跌 7.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.587359573708353,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-17 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-17 收盘 789.2; 1日涨跌 0.97%, 5日涨跌 6.01%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.48076509778637444,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-21 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-21 收盘 805.1; 1日涨跌 1.77%, 5日涨跌 5.42%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.43392174322979393,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-22 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-22 收盘 831.4; 1日涨跌 3.27%, 5日涨跌 8.76%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.7009575637067655,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-23 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-04-23 收盘 784.3; 1日涨跌 -5.67%, 5日涨跌 0.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.453585432152221,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-29 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-04-29 收盘 785.1; 1日涨跌 0.65%, 5日涨跌 -5.57%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.44531043275360194,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-15 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-05-15 收盘 739.8; 1日涨跌 -2.88%, 5日涨跌 -6.44%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5155416171375089,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-21 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-05-21 收盘 778.8; 1日涨跌 3.23%, 5日涨跌 2.24%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.25875553434608456,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-22 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-05-22 收盘 780.1; 1日涨跌 0.17%, 5日涨跌 5.44%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.43556540780189756,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-09 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-09 收盘 914.3; 1日涨跌 4.57%, 5日涨跌 6.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5053023255813951,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-10 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-10 收盘 901.6; 1日涨跌 -1.40%, 5日涨跌 5.48%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4384125795582179,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-13 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-13 收盘 927.6; 1日涨跌 2.88%, 5日涨跌 8.35%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6681774641964342,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-14 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-14 收盘 939; 1日涨跌 1.23%, 5日涨跌 8.36%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.668974749573005,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-15 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-15 收盘 960.3; 1日涨跌 2.27%, 5日涨跌 9.83%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.7862763037511442,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-16 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-16 收盘 966.4; 1日涨跌 0.63%, 5日涨跌 5.70%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.45585790532854986,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-17 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-17 收盘 999.8; 1日涨跌 3.45%, 5日涨跌 10.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-21 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-21 收盘 994.1; 1日涨跌 2.45%, 5日涨跌 5.87%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4692751709301568,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-22 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-22 收盘 952.6; 1日涨跌 -4.17%, 5日涨跌 -0.81%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.333983864153069,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-24 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-24 收盘 938.1; 1日涨跌 -0.44%, 5日涨跌 -6.17%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.4936987397479493,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-28 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-28 收盘 901.4; 1日涨跌 -3.51%, 5日涨跌 -9.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.7458704705953361,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-21 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-21 收盘 1092; 1日涨跌 3.03%, 5日涨跌 4.67%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3734835853504279,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-23 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-23 收盘 1116; 1日涨跌 2.58%, 5日涨跌 7.74%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6191405118300342,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-26 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-26 收盘 1143; 1日涨跌 2.48%, 5日涨跌 8.70%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6961019205172079,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-27 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-27 收盘 1148; 1日涨跌 0.44%, 5日涨跌 8.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.665710836100212,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-28 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-28 收盘 1186; 1日涨跌 3.29%, 5日涨跌 8.60%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6877231529799506,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-29 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-29 收盘 1249; 1日涨跌 5.30%, 5日涨跌 14.85%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-30 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-01-30 收盘 1161; 1日涨跌 -7.02%, 5日涨跌 4.10%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.561675419495324,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-02 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-02 收盘 1009; 1日涨跌 -13.16%, 5日涨跌 -11.78%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-03 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-03 收盘 1094; 1日涨跌 8.45%, 5日涨跌 -4.75%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6756295855641472,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-04 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-04 收盘 1142; 1日涨跌 4.38%, 5日涨跌 -3.75%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3504909579622968,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-05 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-05 收盘 1106; 1日涨跌 -3.15%, 5日涨跌 -11.48%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-06 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-06 收盘 1090; 1日涨跌 -1.41%, 5日涨跌 -6.14%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.491122935716624,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-09 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-09 收盘 1126; 1日涨跌 3.29%, 5日涨跌 11.63%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-24 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-24 收盘 1150; 1日涨跌 3.64%, 5日涨跌 2.18%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.2911449418971266,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-02 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-02 收盘 1197; 1日涨跌 4.30%, 5日涨跌 7.85%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6278353301504378,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-19 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-19 收盘 1065; 1日涨跌 -4.61%, 5日涨跌 -7.49%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5992774767264137,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-20 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-20 收盘 1042; 1日涨跌 -2.18%, 5日涨跌 -8.26%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.6611849634650948,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-23 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-23 收盘 942.8; 1日涨跌 -9.52%, 5日涨跌 -15.93%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-24 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-24 收盘 979.8; 1日涨跌 3.92%, 5日涨跌 -12.45%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-25 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-25 收盘 1014; 1日涨跌 3.49%, 5日涨跌 -9.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.7364160607471613,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-26 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-26 收盘 996; 1日涨跌 -1.77%, 5日涨跌 -6.50%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5202861273304169,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-30 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-30 收盘 1015; 1日涨跌 1.62%, 5日涨跌 7.65%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.611624946966483,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-04-01 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-04-01 收盘 1053; 1日涨跌 3.24%, 5日涨跌 3.87%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.30944021460412685,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-08 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-08 收盘 942.2; 1日涨跌 -3.27%, 5日涨跌 -4.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.3365664206266903,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-10 00:00:00,600362,600362,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-10 收盘 919.3; 1日涨跌 -2.93%, 5日涨跌 -5.91%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.4729193105989271,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-05 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-05 收盘 670.6; 1日涨跌 3.57%, 5日涨跌 4.82%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3858826471599617,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-11 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-11 收盘 685.7; 1日涨跌 0.98%, 5日涨跌 5.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4719399573771508,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-14 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-14 收盘 763.6; 1日涨跌 0.84%, 5日涨跌 6.33%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5063911554206477,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-15 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-15 收盘 764.4; 1日涨跌 0.10%, 5日涨跌 6.29%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5029893495731486,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-16 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-16 收盘 781.6; 1日涨跌 2.24%, 5日涨跌 7.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.587359573708353,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-17 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-17 收盘 789.2; 1日涨跌 0.97%, 5日涨跌 6.01%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.48076509778637444,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-21 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-21 收盘 805.1; 1日涨跌 1.77%, 5日涨跌 5.42%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.43392174322979393,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-22 00:00:00,601899,601899,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-22 收盘 831.4; 1日涨跌 3.27%, 5日涨跌 8.76%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.7009575637067655,0.7
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-23 00:00:00,601899,601899,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-04-23 收盘 784.3; 1日涨跌 -5.67%, 5日涨跌 0.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.453585432152221,0.7
