date,cash,market_value,equity,daily_return,running_max,drawdown
2023-08-24,15088.694249812339,959135.003885443,974223.6981352554,0.01471381711489439,1000000.0,-0.025776301864744666
2023-08-25,15088.694249812339,947386.2550462361,962474.9492960484,-0.012059600748467791,1000000.0,-0.03752505070395162
2023-08-28,20659.047457864042,934235.7937146056,954894.8411724697,-0.007875641988524307,1000000.0,-0.0451051588275303
2023-08-29,20659.047457864042,938824.5940764442,959483.6415343082,0.004805555715647447,1000000.0,-0.04051635846569179
2023-08-30,20659.047457864042,945196.6277621202,965855.6752199843,0.006641107164147675,1000000.0,-0.03414432478001572
2023-08-31,20659.047457864042,965231.7236652747,985890.7711231387,0.020743364062742797,1000000.0,-0.01410922887686128
2023-09-01,20659.047457864042,952285.6696140768,972944.7170719409,-0.013131326948572108,1000000.0,-0.027055282928059143
2023-09-04,19788.2378867401,944905.0952732428,964693.3331599829,-0.008480835310756718,1000000.0,-0.03530666684001704
2023-09-05,19788.2378867401,958053.2729100991,977841.5107968393,0.01362938582128237,1000000.0,-0.02215848920316077
2023-09-06,19788.2378867401,943483.4741300248,963271.7120167649,-0.014899959368877114,1000000.0,-0.03672828798323513
2023-09-07,19788.2378867401,948140.843673229,967929.0815599691,0.004834948940266592,1000000.0,-0.03207091844003085
2023-09-08,19788.2378867401,936708.2806691506,956496.5185558908,-0.011811364305381766,1000000.0,-0.043503481444109204
2023-09-11,23092.195561406465,927977.1100829297,951069.3056443362,-0.005674054015114005,1000000.0,-0.048930694355663884
2023-09-12,23092.195561406465,932537.3822223234,955629.5777837299,0.004794889407459424,1000000.0,-0.04437042221627008
2023-09-13,23092.195561406465,925219.6698981607,948311.8654595672,-0.007657477849454808,1000000.0,-0.05168813454043286
2023-09-14,23092.195561406465,911319.0467227378,934411.2422841443,-0.014658282450875415,1000000.0,-0.0655887577158557
2023-09-15,23092.195561406465,913549.4404305804,936641.6359919868,0.002386950848740188,1000000.0,-0.0633583640080132
2023-09-18,20959.977326719818,921139.501591932,942099.4789186518,0.005827034286047583,1000000.0,-0.05790052108134813
2023-09-19,20959.977326719818,933057.6222888643,954017.5996155841,0.012650596846324635,1000000.0,-0.04598240038441592
2023-09-20,20959.977326719818,923129.8338139334,944089.8111406532,-0.01040629489322975,1000000.0,-0.05591018885934684
2023-09-21,20959.977326719818,927844.9781456854,948804.9554724052,0.0049943811236083935,1000000.0,-0.051195044527594824
2023-09-22,20959.977326719818,914989.5936178736,935949.5709445934,-0.013549027599050745,1000000.0,-0.06405042905540659
2023-09-25,19884.425401118104,900276.2342131746,920160.6596142927,-0.01686940388718383,1000000.0,-0.07983934038570728
2023-09-26,19884.425401118104,902648.7296854606,922533.1550865787,0.0025783491692423777,1000000.0,-0.07746684491342126
2023-09-27,19884.425401118104,911621.0622700509,931505.487671169,0.009725756234471916,1000000.0,-0.06849451232883097
2023-09-28,19884.425401118104,905661.5253506876,925545.9507518057,-0.006397747515436092,1000000.0,-0.07445404924819432
2023-09-29,19884.425401118104,912432.3730373005,932316.7984384187,0.007315517593819321,1000000.0,-0.06768320156158136
2023-10-02,27101.527655746897,921900.5491255715,949002.0767813184,0.017896575896569455,1000000.0,-0.05099792321868157
2023-10-03,27101.527655746897,922599.0441693731,949700.57182512,0.0007360311013973053,1000000.0,-0.05029942817487998
2023-10-04,27101.527655746897,914264.5711043299,941366.0987600768,-0.00877589559520442,1000000.0,-0.05863390123992318
2023-10-05,27101.527655746897,910005.0243661348,937106.5520218817,-0.004524856741501049,1000000.0,-0.06289344797811836
2023-10-06,27101.527655746897,905555.82964725,932657.3573029969,-0.004747800246711842,1000000.0,-0.06734264269700307
2023-10-09,17366.085186217242,928143.0237719289,945509.1089581461,0.013779714012349675,1000000.0,-0.054490891041853895
2023-10-10,17366.085186217242,943287.2568002603,960653.3419864775,0.016017014415671493,1000000.0,-0.03934665801352255
2023-10-11,17366.085186217242,945339.6629877358,962705.748173953,0.0021364691067762287,1000000.0,-0.037294251826046954
2023-10-12,17366.085186217242,944404.187985073,961770.2731712902,-0.0009717143628126257,1000000.0,-0.03822972682870984
2023-10-13,17366.085186217242,950092.697724699,967458.7829109163,0.005914624207368213,1000000.0,-0.03254121708908375
2023-10-16,13268.536111500318,945927.6700421262,959196.2061536266,-0.008540494854394787,1000000.0,-0.04080379384637345
2023-10-17,13268.536111500318,950035.3040588215,963303.8401703219,0.004282371000159602,1000000.0,-0.03669615982967811
2023-10-18,13268.536111500318,961900.84876311,975169.3848746103,0.012317551544474892,1000000.0,-0.024830615125389643
2023-10-19,13268.536111500318,948490.0769953944,961758.6131068948,-0.013752248558787539,1000000.0,-0.03824138689310519
2023-10-20,13268.536111500318,960525.1966525407,973793.732764041,0.012513659345630979,1000000.0,-0.02620626723595898
2023-10-23,20275.757375318033,948515.1876546545,968790.9450299726,-0.005137420344520471,1000000.0,-0.03120905497002746
2023-10-24,20275.757375318033,964088.3681632801,984364.125538598,0.01607486175270112,1000000.0,-0.01563587446140191
2023-10-25,20275.757375318033,964005.9820994233,984281.7394747413,-8.369470373748022e-05,1000000.0,-0.01571826052525871
2023-10-26,20275.757375318033,964018.8710138281,984294.6283891462,1.3094740954677775e-05,1000000.0,-0.015705371610853835
2023-10-27,20275.757375318033,960468.4256331669,980744.183008485,-0.0036070961663904333,1000000.0,-0.019255816991515018
2023-10-30,11713.833699227851,973050.8841511976,984764.7178504255,0.004099473554466826,1000000.0,-0.01523528214957448
2023-10-31,11713.833699227851,980319.3180127894,992033.1517120173,0.007380883707386987,1000000.0,-0.007966848287982775
2023-11-01,11713.833699227851,982971.1512046598,994684.9849038877,0.0026731296099269386,1000000.0,-0.005315015096112319
2023-11-02,11713.833699227851,989340.2347054243,1001054.0684046522,0.006403116159815925,1001054.0684046522,0.0
2023-11-03,11713.833699227851,1004907.9576320725,1016621.7913313004,0.015551330760243509,1016621.7913313004,0.0
2023-11-06,15242.703380959612,1014926.5841584675,1030169.287539427,0.013325994311400358,1030169.287539427,0.0
2023-11-07,15242.703380959612,1009134.1876688092,1024376.8910497688,-0.005622761772964058,1030169.287539427,-0.005622761772964058
2023-11-08,15242.703380959612,1013253.4410962374,1028496.144477197,0.004021228381291264,1030169.287539427,-0.0016241438008954834
2023-11-09,15242.703380959612,1002305.6995296557,1017548.4029106153,-0.010644416729580053,1030169.287539427,-0.012251272467030061
