source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag,fetched_at,effective_date,announce_date,raw_hash
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225023648&orgId=9900004143&announcementTime=2026-03-21 00:00:00,2026-03-21 00:00:00,601899,601899,紫金矿业集团股份有限公司内部审计管理制度,紫金矿业集团股份有限公司内部审计管理制度,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10004595928765983736
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225008174&orgId=9900004143&announcementTime=2026-03-14 00:00:00,2026-03-14 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年度业绩说明会的公告,紫金矿业集团股份有限公司关于召开2025年度业绩说明会的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5506107236469549714
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1225007115&orgId=9900004143&announcementTime=2026-03-13 00:00:00,2026-03-13 00:00:00,601899,601899,紫金矿业集团股份有限公司关于全资子公司与专业投资机构共同投资的公告,紫金矿业集团股份有限公司关于全资子公司与专业投资机构共同投资的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,7730869768031152873
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224992174&orgId=9900004143&announcementTime=2026-03-03 00:00:00,2026-03-03 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权结果暨股份变动月度公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权结果暨股份变动月度公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8610803186736859914
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224991243&orgId=9900004143&announcementTime=2026-03-03 00:00:00,2026-03-03 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,17622129930218897688
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224972233&orgId=9900004143&announcementTime=2026-02-09 00:00:00,2026-02-09 00:00:00,601899,601899,紫金矿业集团股份有限公司关于三年（2026-2028年）主要矿产品产量规划和2035年远景目标纲要的公告,紫金矿业集团股份有限公司关于三年（2026-2028年）主要矿产品产量规划和2035年远景目标纲要的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5751852375061388572
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224968955&orgId=9900004143&announcementTime=2026-02-06 00:00:00,2026-02-06 00:00:00,601899,601899,紫金矿业集团股份有限公司关于为全资子公司提供担保的实施公告,紫金矿业集团股份有限公司关于为全资子公司提供担保的实施公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,13351421980701118983
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224968949&orgId=9900004143&announcementTime=2026-02-06 00:00:00,2026-02-06 00:00:00,601899,601899,紫金矿业集团股份有限公司关于15亿美元零息可转换公司债券发行完成的公告,紫金矿业集团股份有限公司关于15亿美元零息可转换公司债券发行完成的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,13576924442467977143
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224965300&orgId=9900004143&announcementTime=2026-02-04 00:00:00,2026-02-04 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权结果暨股份变动月度公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权结果暨股份变动月度公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,15481550655511193279
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224965070&orgId=9900004143&announcementTime=2026-02-04 00:00:00,2026-02-04 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,15748734377129234796
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224957529&orgId=9900004143&announcementTime=2026-01-30 00:00:00,2026-01-30 00:00:00,601899,601899,紫金矿业集团股份有限公司关于根据一般性授权拟发行15亿美元零息可转换公司债券的公告,紫金矿业集团股份有限公司关于根据一般性授权拟发行15亿美元零息可转换公司债券的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8303907367601698521
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224951157&orgId=9900004143&announcementTime=2026-01-27 00:00:00,2026-01-27 00:00:00,601899,601899,紫金矿业集团股份有限公司关于拟收购Allied Gold Corporation 100%股权的公告,紫金矿业集团股份有限公司关于拟收购Allied Gold Corporation 100%股权的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5433778588633184988
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224948177&orgId=9900004143&announcementTime=2026-01-24 00:00:00,2026-01-24 00:00:00,601899,601899,紫金矿业集团股份有限公司关于巨龙铜矿二期工程建成投产的公告,紫金矿业集团股份有限公司关于巨龙铜矿二期工程建成投产的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,3010143638961842258
akshare,http://finance.eastmoney.com/a/202604303726683750.html,2026-04-30 20:27:00,600362,600362,600362，又拟分拆上市！,【导读】江西铜业重启分拆上市计划，控股子公司江铜铜箔拟港股IPO 4月30日晚间，江西铜业发布公告称，公司拟分拆控股子公司江西省江铜铜箔科技股份有限公司（以下简称江铜铜箔）至香港联交所上市。 此前，江西铜业拟分拆江铜铜箔至深交所上市，并在2023年6月过会，但2024年6月终止分拆上市计划,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8961395928207042443
akshare,http://finance.eastmoney.com/a/202606103766792144.html,2026-06-10 17:37:00,600362,600362,解密主力资金出逃股 连续5日净流出684股,7.06 5.65 -5.87 300573 兴齐眼药 23 7.03 10.02 -24.81 688167 炬光科技 5 7.00 7.26 -14.43 000983 山西焦煤 7 6.90 8.84 -1.78 300409 道氏技术 13 6.41 9.50 -19.51 600362,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9429616005453928276
akshare,http://finance.eastmoney.com/a/202606083763665446.html,2026-06-08 17:12:00,600362,600362,有色金属行业资金流出榜：紫金矿业、北方稀土等净流出资金居前,20048.98 600489 中金黄金 -6.44 1.78 -18835.52 002149 西部材料 -2.49 11.55 -18159.62 000831 中国稀土 -4.77 4.55 -17118.36 000060 中金岭南 -6.71 5.65 -15203.88 600362,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11772784664170302230
akshare,http://finance.eastmoney.com/a/202606093765150767.html,2026-06-09 16:35:00,600362,600362,解密主力资金出逃股 连续5日净流出652股,江苏国信 7 6.25 5.41 1.74 300602 飞荣达 5 6.08 8.69 -6.16 002432 九安医疗 7 6.05 4.95 -9.53 688516 奥特维 12 6.03 7.06 -28.66 000983 山西焦煤 6 5.88 8.22 2.19 600362,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,2663399581313909740
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225354387&orgId=gssh0600362&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,600362,600362,江西铜业股份有限公司2025年年度股东会决议公告,江西铜业股份有限公司2025年年度股东会决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,7098768782566040844
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225354379&orgId=gssh0600362&announcementTime=2026-06-06 00:00:00,2026-06-06 00:00:00,600362,600362,北京德恒律师事务所关于江西铜业股份有限公司2025年年度股东会的法律意见,北京德恒律师事务所关于江西铜业股份有限公司2025年年度股东会的法律意见,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10674011801507423102
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225284285&orgId=gssh0600362&announcementTime=2026-05-09 00:00:00,2026-05-09 00:00:00,600362,600362,江西铜业股份有限公司2025年年度股东会会议资料,江西铜业股份有限公司2025年年度股东会会议资料,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,4433798311537136425
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225278636&orgId=gssh0600362&announcementTime=2026-05-07 00:00:00,2026-05-07 00:00:00,600362,600362,江西铜业股份有限公司关于召开2025年年度股东会的通知,江西铜业股份有限公司关于召开2025年年度股东会的通知,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,13030042157462884689
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225278618&orgId=gssh0600362&announcementTime=2026-05-07 00:00:00,2026-05-07 00:00:00,600362,600362,江西铜业股份有限公司关于参加江西辖区上市公司2026年投资者网上集体接待日活动的公告,江西铜业股份有限公司关于参加江西辖区上市公司2026年投资者网上集体接待日活动的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,4929675322561772150
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225272496&orgId=gssh0600362&announcementTime=2026-05-01 00:00:00,2026-05-01 00:00:00,600362,600362,江西铜业股份有限公司关于拟筹划控股子公司分拆上市的提示性公告,江西铜业股份有限公司关于拟筹划控股子公司分拆上市的提示性公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,12804389871691234204
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225226781&orgId=gssh0600362&announcementTime=2026-04-29 00:00:00,2026-04-29 00:00:00,600362,600362,江西铜业股份有限公司2026年第一季度报告,江西铜业股份有限公司2026年第一季度报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5468909352337037438
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225226659&orgId=gssh0600362&announcementTime=2026-04-29 00:00:00,2026-04-29 00:00:00,600362,600362,江西铜业股份有限公司第十届董事会第十七次会议决议公告,江西铜业股份有限公司第十届董事会第十七次会议决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,6436084050420789855
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225092285&orgId=gssh0600362&announcementTime=2026-04-11 00:00:00,2026-04-11 00:00:00,600362,600362,江西铜业股份有限公司关于控股股东公开发行可交换公司债券发行完成的公告,江西铜业股份有限公司关于控股股东公开发行可交换公司债券发行完成的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,1253505760983768098
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225078769&orgId=gssh0600362&announcementTime=2026-04-04 00:00:00,2026-04-04 00:00:00,600362,600362,江西铜业股份有限公司关于召开2025年度业绩说明会的公告,江西铜业股份有限公司关于召开2025年度业绩说明会的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11715691585090267983
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034790&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度内部控制审计报告,江西铜业股份有限公司2025年度内部控制审计报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10843268520611103735
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034786&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司独立董事2025年度述职报告（刘志宏）,江西铜业股份有限公司独立董事2025年度述职报告（刘志宏）,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,2878221039983609766
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034784&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度内部控制评价报告,江西铜业股份有限公司2025年度内部控制评价报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9988980734198458170
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034783&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度可持续发展报告,江西铜业股份有限公司2025年度可持续发展报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8139987710376319283
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034776&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司关于2025年度计提资产减值准备的公告,江西铜业股份有限公司关于2025年度计提资产减值准备的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,17264996150230649798
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034774&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度可持续发展报告摘要,江西铜业股份有限公司2025年度可持续发展报告摘要,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10324651080208695258
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034773&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年非经营性资金占用及其他关联资金往来情况的专项说明,江西铜业股份有限公司2025年非经营性资金占用及其他关联资金往来情况的专项说明,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,7196782338761227163
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034769&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司独立董事2025年度述职报告（王丰）,江西铜业股份有限公司独立董事2025年度述职报告（王丰）,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,13885704260625806999
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034762&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司关于控股股东拟公开发行可交换公司债券办理持有股份担保及信托登记的公告,江西铜业股份有限公司关于控股股东拟公开发行可交换公司债券办理持有股份担保及信托登记的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8095022926597320499
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034758&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年年度报告,江西铜业股份有限公司2025年年度报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,7556645964020796678
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034748&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司关于2025年度末期利润分配方案公告,江西铜业股份有限公司关于2025年度末期利润分配方案公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,897973552404133207
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034747&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司董事会关于独立董事独立性自查情况的专项意见,江西铜业股份有限公司董事会关于独立董事独立性自查情况的专项意见,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9173096993144926090
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034742&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司董事会独立审核委员会（审计委员会）2025年度对会计师事务所履行监督职责情况报告,江西铜业股份有限公司董事会独立审核委员会（审计委员会）2025年度对会计师事务所履行监督职责情况报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9249668620850693901
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034739&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度审计报告,江西铜业股份有限公司2025年度审计报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,4837464046293213367
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034737&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司关于控股子公司江西铜业集团财务有限公司的风险持续评估报告,江西铜业股份有限公司关于控股子公司江西铜业集团财务有限公司的风险持续评估报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,12024364833961237518
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034736&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年度对会计师事务所履职情况评估报告,江西铜业股份有限公司2025年度对会计师事务所履职情况评估报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,8701162309029857151
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034734&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司关于开展期货及衍生品套期保值业务的可行性分析报告,江西铜业股份有限公司关于开展期货及衍生品套期保值业务的可行性分析报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11896204535798848927
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034731&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司2025年年度报告摘要,江西铜业股份有限公司2025年年度报告摘要,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11819314256487390956
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034729&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司独立董事2025年度述职报告（刘淑英）,江西铜业股份有限公司独立董事2025年度述职报告（刘淑英）,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,2471842986107957309
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034723&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司独立审核委员会（审计委员会）2025年履职情况报告,江西铜业股份有限公司独立审核委员会（审计委员会）2025年履职情况报告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,14192819945475312640
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034721&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司第十届董事会第十六次会议决议公告,江西铜业股份有限公司第十届董事会第十六次会议决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,4800731925326692890
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034706&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司独立董事2025年度述职报告（赖丹）,江西铜业股份有限公司独立董事2025年度述职报告（赖丹）,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,15535531030995574376
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225034700&orgId=gssh0600362&announcementTime=2026-03-27 00:00:00,2026-03-27 00:00:00,600362,600362,江西铜业股份有限公司涉及财务公司关联交易的专项说明,江西铜业股份有限公司涉及财务公司关联交易的专项说明,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,13302570875826269529
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225027145&orgId=gssh0600362&announcementTime=2026-03-25 00:00:00,2026-03-25 00:00:00,600362,600362,江西铜业股份有限公司关于选举职工董事的公告,江西铜业股份有限公司关于选举职工董事的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10384689926028681871
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225011379&orgId=gssh0600362&announcementTime=2026-03-17 00:00:00,2026-03-17 00:00:00,600362,600362,江西铜业股份有限公司2026年第一次临时股东会决议公告,江西铜业股份有限公司2026年第一次临时股东会决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,478945636087203074
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1225011360&orgId=gssh0600362&announcementTime=2026-03-17 00:00:00,2026-03-17 00:00:00,600362,600362,北京德恒律师事务所关于江西铜业股份有限公司2026年第一次临时股东会的法律意见,北京德恒律师事务所关于江西铜业股份有限公司2026年第一次临时股东会的法律意见,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10062395749667248241
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224996778&orgId=gssh0600362&announcementTime=2026-03-05 00:00:00,2026-03-05 00:00:00,600362,600362,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份生效的公告,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份生效的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,14814594870222445555
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224992936&orgId=gssh0600362&announcementTime=2026-03-03 00:00:00,2026-03-03 00:00:00,600362,600362,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份的进展公告,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份的进展公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9079100452418464818
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224986921&orgId=gssh0600362&announcementTime=2026-02-28 00:00:00,2026-02-28 00:00:00,600362,600362,江西铜业股份有限公司2026年第一次临时股东会会议资料,江西铜业股份有限公司2026年第一次临时股东会会议资料,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,9008564938915397157
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224983081&orgId=gssh0600362&announcementTime=2026-02-25 00:00:00,2026-02-25 00:00:00,600362,600362,江西铜业股份有限公司关于召开2026年第一临时股东会的通知,江西铜业股份有限公司关于召开2026年第一临时股东会的通知,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5070537242458764254
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224982767&orgId=gssh0600362&announcementTime=2026-02-24 00:00:00,2026-02-24 00:00:00,600362,600362,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份的进展公告,江西铜业股份有限公司关于全资子公司正式要约收购SolGold plc全部股份的进展公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,7485253450320477491
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224939581&orgId=gssh0600362&announcementTime=2026-01-20 00:00:00,2026-01-20 00:00:00,600362,600362,江西铜业股份有限公司关于与中国兵工物资集团有限公司签订《合作框架协议》的公告,江西铜业股份有限公司关于与中国兵工物资集团有限公司签订《合作框架协议》的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,10093234460596961811
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224939579&orgId=gssh0600362&announcementTime=2026-01-20 00:00:00,2026-01-20 00:00:00,600362,600362,江西铜业股份有限公司第十届董事会第十五次会议决议公告,江西铜业股份有限公司第十届董事会第十五次会议决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11361963620473563232
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224939576&orgId=gssh0600362&announcementTime=2026-01-20 00:00:00,2026-01-20 00:00:00,600362,600362,江西铜业第十届董事会独立董事专门会议2026年第一次会议的审核意见,江西铜业第十届董事会独立董事专门会议2026年第一次会议的审核意见,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,15455442567495011618
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224939572&orgId=gssh0600362&announcementTime=2026-01-20 00:00:00,2026-01-20 00:00:00,600362,600362,江西铜业股份有限公司关于子公司浙江江铜富冶和鼎铜业有限公司对外担保的公告,江西铜业股份有限公司关于子公司浙江江铜富冶和鼎铜业有限公司对外担保的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,18193074800997774351
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224935218&orgId=gssh0600362&announcementTime=2026-01-16 00:00:00,2026-01-16 00:00:00,600362,600362,江西铜业股份有限公司关于全资子公司与第一量子全资子公司签署合作协议的公告,江西铜业股份有限公司关于全资子公司与第一量子全资子公司签署合作协议的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,16669061865873571927
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224908511&orgId=gssh0600362&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,600362,600362,江西铜业股份有限公司总经理工作细则,江西铜业股份有限公司总经理工作细则,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,3615776255165138322
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224908509&orgId=gssh0600362&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,600362,600362,江西铜业股份有限公司第十届董事会第十四次会议决议公告,江西铜业股份有限公司第十届董事会第十四次会议决议公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,11500435606938779044
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224908507&orgId=gssh0600362&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,600362,600362,江西铜业股份有限公司关于聘任公司副总经理的公告,江西铜业股份有限公司关于聘任公司副总经理的公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,4945078882257597367
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224908485&orgId=gssh0600362&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,600362,600362,江西铜业第十届董事会独立董事专门会议2025年第一次会议的审核意见,江西铜业第十届董事会独立董事专门会议2025年第一次会议的审核意见,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,15174840788706343703
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1224908477&orgId=gssh0600362&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,600362,600362,江西铜业股份有限公司关于与深圳江铜融资租赁有限公司签署《融资租赁合作框架协议》的关联交易公告,江西铜业股份有限公司关于与深圳江铜融资租赁有限公司签署《融资租赁合作框架协议》的关联交易公告,raw_event,2026-06-12T19:28:41,2026-06-12 19:28:41,,5315493151941552202
