date,factor,ic,rank_ic
2024-11-07,breakdown_low_20,-0.5877817583726012,-0.296969696969697
2024-11-08,breakdown_low_20,-0.36501250412293784,-0.24848484848484848
2024-11-11,breakdown_low_20,-0.08975742879087834,-0.09090909090909091
2024-11-12,breakdown_low_20,0.06788509048998452,0.05454545454545454
2024-11-13,breakdown_low_20,0.06448024171990835,0.2
2024-11-14,breakdown_low_20,0.3959691455719232,0.3939393939393939
2024-11-15,breakdown_low_20,0.36763312382798224,0.21212121212121213
2024-11-18,breakdown_low_20,0.37117866813819933,0.3212121212121212
2024-11-19,breakdown_low_20,0.2721095621113474,0.17575757575757575
2024-11-20,breakdown_low_20,-0.16912074211183237,-0.2
2024-11-21,breakdown_low_20,0.1973676406429209,0.3090909090909091
2024-11-22,breakdown_low_20,0.28487801015875724,0.5878787878787879
2024-11-25,breakdown_low_20,0.6740983263509973,0.7696969696969697
2024-11-26,breakdown_low_20,0.6289302213084802,0.696969696969697
2024-11-27,breakdown_low_20,0.7244064758733358,0.7212121212121212
2024-11-28,breakdown_low_20,0.23039834980953885,0.18787878787878787
2024-11-29,breakdown_low_20,0.29810424061974017,0.006060606060606061
2024-12-02,breakdown_low_20,-0.11725700869883758,-0.3090909090909091
2024-12-03,breakdown_low_20,0.09778521677530799,0.3212121212121212
2024-12-04,breakdown_low_20,-0.14154186797929427,0.16363636363636364
2024-12-05,breakdown_low_20,-0.06061217370530334,0.17575757575757575
2024-12-06,breakdown_low_20,-0.0757736011041326,0.2727272727272727
2024-12-09,breakdown_low_20,0.3659500994862098,0.44242424242424244
2024-12-10,breakdown_low_20,0.5429557090054545,0.45454545454545453
2024-12-11,breakdown_low_20,0.4889774067615044,0.5515151515151515
2024-12-12,breakdown_low_20,0.7697979013123323,0.793939393939394
2024-12-13,breakdown_low_20,0.6910274067920568,0.5393939393939394
2024-12-16,breakdown_low_20,0.7842278616281763,0.47878787878787876
2024-12-17,breakdown_low_20,0.3179130953524681,0.16363636363636364
2024-12-18,breakdown_low_20,0.505764437712683,0.3939393939393939
2024-12-19,breakdown_low_20,0.4127948083325741,-0.030303030303030304
2024-12-20,breakdown_low_20,0.3304115978653349,0.3333333333333333
2024-12-23,breakdown_low_20,0.1373859600616307,0.3333333333333333
2024-12-24,breakdown_low_20,0.19189912573051365,0.3575757575757576
2024-12-25,breakdown_low_20,-0.07053678931277113,-0.07878787878787878
2024-12-26,breakdown_low_20,-0.17134569382755313,-0.2
2024-12-27,breakdown_low_20,-0.12145329750477125,-0.2
2024-12-30,breakdown_low_20,-0.13082058986320638,-0.296969696969697
2024-12-31,breakdown_low_20,-0.31039429839754523,-0.40606060606060607
2025-01-01,breakdown_low_20,-0.20966986484361788,-0.5636363636363636
2025-01-02,breakdown_low_20,-0.16358177845839544,-0.4303030303030303
2025-01-03,breakdown_low_20,-0.12103481811045416,-0.47878787878787876
2025-01-06,breakdown_low_20,-0.24228229416425526,-0.3333333333333333
2025-01-07,breakdown_low_20,-0.16822509634203736,-0.22424242424242424
2025-01-08,breakdown_low_20,-0.14256243717222292,-0.3575757575757576
2025-01-09,breakdown_low_20,-0.2456803191100422,-0.16363636363636364
2025-01-10,breakdown_low_20,-0.3214134515215251,-0.4303030303030303
2025-01-13,breakdown_low_20,0.30880928988686723,0.11515151515151516
2025-01-14,breakdown_low_20,0.7351933026187953,0.6727272727272727
2025-01-15,breakdown_low_20,0.6107895759662576,0.696969696969697
2025-01-16,breakdown_low_20,0.3665411362142408,0.6484848484848484
2025-01-17,breakdown_low_20,0.35001509803355507,0.5757575757575758
2025-01-20,breakdown_low_20,-0.264883646074125,-0.17575757575757575
2025-01-21,breakdown_low_20,-0.6304226034998103,-0.6484848484848484
2025-01-22,breakdown_low_20,-0.5099994416148291,-0.5272727272727272
2025-01-23,breakdown_low_20,-0.40887914016365556,-0.3212121212121212
2025-01-24,breakdown_low_20,-0.3621602662801096,-0.3575757575757576
2025-01-27,breakdown_low_20,0.06978148044011587,0.18787878787878787
2025-01-28,breakdown_low_20,-0.03123468428075852,-0.01818181818181818
2025-01-29,breakdown_low_20,-0.42978276485699973,-0.3939393939393939
2025-01-30,breakdown_low_20,-0.5658336707558623,-0.44242424242424244
2025-01-31,breakdown_low_20,-0.1297816055957473,-0.006060606060606061
2025-02-03,breakdown_low_20,-0.4235981076405208,-0.5878787878787879
2025-02-04,breakdown_low_20,-0.13930359129734773,-0.21212121212121213
2025-02-05,breakdown_low_20,0.63740396309663,0.5636363636363636
2025-02-06,breakdown_low_20,0.6750608983552494,0.7696969696969697
2025-02-07,breakdown_low_20,0.5056617013303248,0.22424242424242424
2025-02-10,breakdown_low_20,0.1471295662139293,-0.04242424242424243
2025-02-11,breakdown_low_20,-0.1527217649539408,-0.2
2025-02-12,breakdown_low_20,-0.05761445571034577,-0.06666666666666667
2025-02-13,breakdown_low_20,-0.17476138448711892,-0.12727272727272726
2025-02-14,breakdown_low_20,0.12041081941501575,0.006060606060606061
2025-02-17,breakdown_low_20,0.07346242220834649,0.01818181818181818
2025-02-18,breakdown_low_20,0.2722939947220433,0.4666666666666667
2025-02-19,breakdown_low_20,0.34363233513284286,0.23636363636363636
2025-02-20,breakdown_low_20,0.2396402124305514,0.16363636363636364
2025-02-21,breakdown_low_20,0.23255159765230943,0.34545454545454546
2025-02-24,breakdown_low_20,0.10130116541593599,0.07878787878787878
2025-02-25,breakdown_low_20,0.0398054748630484,0.12727272727272726
2025-02-26,breakdown_low_20,0.01995554876616598,0.18787878787878787
2025-02-27,breakdown_low_20,0.27419286645965146,0.23636363636363636
2025-02-28,breakdown_low_20,0.29095490196804097,0.22424242424242424
2025-03-03,breakdown_low_20,0.07096432277469947,0.23636363636363636
2025-03-04,breakdown_low_20,0.27441382215040033,-0.01818181818181818
2025-03-05,breakdown_low_20,0.18669504399204787,0.24848484848484848
2025-03-06,breakdown_low_20,0.41121829248385766,0.3333333333333333
2025-03-07,breakdown_low_20,0.1251509194758511,0.01818181818181818
2025-03-10,breakdown_low_20,0.17627394110196154,0.1393939393939394
2025-03-11,breakdown_low_20,0.2162032916107006,0.2606060606060606
2025-03-12,breakdown_low_20,-0.0690003631346115,-0.12727272727272726
2025-03-13,breakdown_low_20,0.2352205286076503,0.22424242424242424
2025-03-14,breakdown_low_20,0.14569901349026337,0.030303030303030304
2025-03-17,breakdown_low_20,-0.1290614446310406,0.09090909090909091
2025-03-18,breakdown_low_20,-0.17844694576740947,-0.21212121212121213
2025-03-19,breakdown_low_20,0.32998410269079215,0.10303030303030303
2025-03-20,breakdown_low_20,0.083693380306491,0.38181818181818183
2025-03-21,breakdown_low_20,0.28545961237099243,0.6121212121212121
2025-03-24,breakdown_low_20,0.6208908148491545,0.6121212121212121
2025-03-25,breakdown_low_20,0.6835977236406996,0.6
2025-03-26,breakdown_low_20,0.36524683975453004,0.34545454545454546
2025-03-27,breakdown_low_20,0.3683109230532375,0.44242424242424244
2025-03-28,breakdown_low_20,0.28189618603057626,0.41818181818181815
2025-03-31,breakdown_low_20,0.638454212926136,0.6121212121212121
2025-04-01,breakdown_low_20,0.43527745422995756,0.23636363636363636
2025-04-02,breakdown_low_20,0.1764544763625218,0.2727272727272727
2025-04-03,breakdown_low_20,0.3266707474893502,0.3696969696969697
2025-04-04,breakdown_low_20,0.059235045518515446,0.45454545454545453
2025-04-07,breakdown_low_20,-0.03668255597632074,0.3090909090909091
2025-04-08,breakdown_low_20,0.19823259694965706,0.3575757575757576
2025-04-09,breakdown_low_20,0.16570275110834892,0.3575757575757576
2025-04-10,breakdown_low_20,0.22842843417563186,0.24848484848484848
2025-04-11,breakdown_low_20,0.05556339041676987,0.11515151515151516
2025-04-14,breakdown_low_20,-0.22749742409321497,-0.16363636363636364
2025-04-15,breakdown_low_20,-0.3685983921562852,-0.296969696969697
2025-04-16,breakdown_low_20,-0.5979301018811308,-0.7212121212121212
2025-04-17,breakdown_low_20,-0.7250392443410818,-0.5272727272727272
2025-04-18,breakdown_low_20,-0.6764832943384517,-0.3575757575757576
2025-04-21,breakdown_low_20,-0.47047501050845913,-0.4666666666666667
2025-04-22,breakdown_low_20,-0.18215852134075786,-0.07878787878787878
2025-04-23,breakdown_low_20,0.028175395658640235,-0.07878787878787878
2025-04-24,breakdown_low_20,0.16037249693218508,0.16363636363636364
2025-04-25,breakdown_low_20,0.43824242347730974,0.40606060606060607
2025-04-28,breakdown_low_20,0.21322571274057134,0.15151515151515152
2025-04-29,breakdown_low_20,0.3990800572073982,0.3333333333333333
2025-04-30,breakdown_low_20,0.4343410597813809,0.5151515151515151
2025-05-01,breakdown_low_20,0.08430024919996697,-0.030303030303030304
2025-05-02,breakdown_low_20,0.02625858181394568,-0.17575757575757575
2025-05-05,breakdown_low_20,0.3984950812158881,0.4909090909090909
2025-05-06,breakdown_low_20,0.3125481363972722,0.40606060606060607
2025-05-07,breakdown_low_20,0.5502708064417782,0.503030303030303
2025-05-08,breakdown_low_20,0.6900401618901313,0.6363636363636364
2025-05-09,breakdown_low_20,0.5615048436958622,0.3939393939393939
2025-05-12,breakdown_low_20,0.4643858330800146,0.3090909090909091
2025-05-13,breakdown_low_20,0.4012954583492558,-0.07878787878787878
2025-05-14,breakdown_low_20,-0.23319305749875313,-0.2606060606060606
2025-05-15,breakdown_low_20,-0.307378067399563,-0.5272727272727272
2025-05-16,breakdown_low_20,-0.3149884638289393,-0.44242424242424244
2025-05-19,breakdown_low_20,-0.1072702783469903,-0.22424242424242424
2025-05-20,breakdown_low_20,-0.3331625608836911,-0.3575757575757576
2025-05-21,breakdown_low_20,0.13170911026274443,0.11515151515151516
2025-05-22,breakdown_low_20,0.14407299693036718,0.01818181818181818
2025-05-23,breakdown_low_20,0.032527529101294854,0.34545454545454546
2025-05-26,breakdown_low_20,0.2729989264776394,0.24848484848484848
2025-05-27,breakdown_low_20,0.48078210372825836,0.34545454545454546
2025-05-28,breakdown_low_20,0.4211186192158834,0.16363636363636364
2025-05-29,breakdown_low_20,0.5055744911455551,0.2727272727272727
2025-05-30,breakdown_low_20,-0.0703517288913853,-0.34545454545454546
2025-06-02,breakdown_low_20,-0.24369652692407742,-0.38181818181818183
2025-06-03,breakdown_low_20,-0.2863685297179698,-0.3939393939393939
2025-06-04,breakdown_low_20,0.5205278979999297,0.296969696969697
2025-06-05,breakdown_low_20,-0.054437799596138085,-0.22424242424242424
2025-06-06,breakdown_low_20,0.00517484109503726,-0.04242424242424243
2025-06-09,breakdown_low_20,-0.09416217675424804,-0.16363636363636364
2025-06-10,breakdown_low_20,-0.09585146874767356,-0.3212121212121212
2025-06-11,breakdown_low_20,-0.003262178731965116,-0.3090909090909091
2025-06-12,breakdown_low_20,0.25335713595640086,0.09090909090909091
2025-06-13,breakdown_low_20,0.20083640580837284,0.15151515151515152
2025-06-16,breakdown_low_20,0.34727374626203805,0.10303030303030303
2025-06-17,breakdown_low_20,0.37691758973374845,0.2606060606060606
2025-06-18,breakdown_low_20,-0.014556494357015696,0.04242424242424243
2025-06-19,breakdown_low_20,0.28246080656627,-0.030303030303030304
2025-06-20,breakdown_low_20,0.25882525163714587,0.07878787878787878
2025-06-23,breakdown_low_20,0.526300422484515,0.6121212121212121
2025-06-24,breakdown_low_20,-0.2001136321199312,-0.10303030303030303
2025-06-25,breakdown_low_20,-0.121684979705482,-0.17575757575757575
2025-06-26,breakdown_low_20,0.28050571541199054,0.030303030303030304
2025-06-27,breakdown_low_20,0.081257193626729,-0.01818181818181818
2025-06-30,breakdown_low_20,0.11461020009591505,-0.030303030303030304
2025-07-01,breakdown_low_20,0.2972662311052517,0.05454545454545454
2025-07-02,breakdown_low_20,0.40933207980752667,0.28484848484848485
2025-07-03,breakdown_low_20,0.08818728646691233,-0.16363636363636364
2025-07-04,breakdown_low_20,-0.279991577994811,-0.5636363636363636
2025-07-07,breakdown_low_20,-0.21005248576917113,-0.3696969696969697
2025-07-08,breakdown_low_20,-0.19040162224792678,-0.01818181818181818
2025-07-09,breakdown_low_20,-0.14981844412541823,-0.1393939393939394
2025-07-10,breakdown_low_20,0.01236495059960319,-0.04242424242424243
2025-07-11,breakdown_low_20,0.12933835351973372,-0.06666666666666667
2025-07-14,breakdown_low_20,0.2499377736646117,0.41818181818181815
2025-07-15,breakdown_low_20,0.06481680447917412,-0.22424242424242424
2025-07-16,breakdown_low_20,0.20132829530577773,0.3212121212121212
2025-07-17,breakdown_low_20,0.3932014739394096,0.38181818181818183
2025-07-18,breakdown_low_20,0.29982343282464397,0.17575757575757575
2025-07-21,breakdown_low_20,0.1478686338149806,0.07878787878787878
2025-07-22,breakdown_low_20,-0.39410668339055765,-0.4666666666666667
2025-07-23,breakdown_low_20,-0.269742472360055,-0.3575757575757576
2025-07-24,breakdown_low_20,-0.3496676885225585,-0.3212121212121212
2025-07-25,breakdown_low_20,-0.4387712956816886,-0.4666666666666667
2025-07-28,breakdown_low_20,-0.43191379158359605,-0.3575757575757576
2025-07-29,breakdown_low_20,-0.21991307444719307,0.1393939393939394
2025-07-30,breakdown_low_20,-0.26528644635320814,-0.22424242424242424
2025-07-31,breakdown_low_20,-0.3589385293280931,-0.5515151515151515
2025-08-01,breakdown_low_20,-0.3583871680722981,-0.503030303030303
2025-08-04,breakdown_low_20,-0.1995392240056106,-0.06666666666666667
2025-08-05,breakdown_low_20,-0.21318441100783117,-0.15151515151515152
2025-08-06,breakdown_low_20,-0.29432129372618915,-0.3939393939393939
2025-08-07,breakdown_low_20,0.13985186639866476,0.22424242424242424
2025-08-08,breakdown_low_20,0.37017322905754485,0.45454545454545453
2025-08-11,breakdown_low_20,0.39770299006624177,0.2606060606060606
2025-08-12,breakdown_low_20,0.1701164317240852,0.18787878787878787
2025-08-13,breakdown_low_20,-0.20131263178829847,-0.22424242424242424
2025-08-14,breakdown_low_20,-0.006106174527176671,-0.07878787878787878
2025-08-15,breakdown_low_20,-0.0228210010524304,0.09090909090909091
2025-08-18,breakdown_low_20,0.02176406350612365,0.07878787878787878
2025-08-19,breakdown_low_20,0.2999358288047861,0.1393939393939394
2025-08-20,breakdown_low_20,0.174264311548054,0.16363636363636364
2025-08-21,breakdown_low_20,0.14457238615011037,0.10303030303030303
2025-08-22,breakdown_low_20,0.19089366495519017,0.09090909090909091
2025-08-25,breakdown_low_20,0.23807035841948035,0.2
2025-08-26,breakdown_low_20,0.3194494951360838,0.21212121212121213
2025-08-27,breakdown_low_20,0.26764335314526294,0.07878787878787878
2025-08-28,breakdown_low_20,0.15903920988890183,0.006060606060606061
2025-08-29,breakdown_low_20,0.027869471680633986,-0.04242424242424243
2025-09-01,breakdown_low_20,0.25692940681751325,0.4303030303030303
2025-09-02,breakdown_low_20,0.2344023979543822,0.12727272727272726
2025-09-03,breakdown_low_20,0.00015560863859145826,-0.04242424242424243
2025-09-04,breakdown_low_20,0.13641269054319413,-0.04242424242424243
2025-09-05,breakdown_low_20,0.39426979407650964,0.28484848484848485
2025-09-08,breakdown_low_20,0.3415357928443761,0.11515151515151516
2025-09-09,breakdown_low_20,0.2671708654389422,-0.11515151515151516
2025-09-10,breakdown_low_20,0.34895182098901917,0.04242424242424243
2025-09-11,breakdown_low_20,0.24251956170882155,0.07878787878787878
2025-09-12,breakdown_low_20,0.3035984884624375,0.3333333333333333
2025-09-15,breakdown_low_20,0.21082498532425933,0.030303030303030304
2025-09-16,breakdown_low_20,0.13106328337050147,0.09090909090909091
2025-09-17,breakdown_low_20,-0.3128513694738542,-0.4303030303030303
2025-09-18,breakdown_low_20,-0.028515158625877716,-0.3212121212121212
2025-09-19,breakdown_low_20,-0.025332363619103508,-0.2727272727272727
2025-09-22,breakdown_low_20,0.12293668954912786,0.01818181818181818
2025-09-23,breakdown_low_20,0.35829166138083657,0.41818181818181815
2025-09-24,breakdown_low_20,0.44482612615410166,0.3212121212121212
2025-09-25,breakdown_low_20,0.48364147583470507,0.503030303030303
2025-09-26,breakdown_low_20,0.4659603002794824,0.21212121212121213
2025-09-29,breakdown_low_20,0.6038987309386739,0.34545454545454546
2025-09-30,breakdown_low_20,0.05509627192218782,-0.06666666666666667
2025-10-01,breakdown_low_20,-0.26989133379236674,-0.40606060606060607
2025-10-02,breakdown_low_20,-0.47061079476743706,-0.7090909090909091
2025-10-03,breakdown_low_20,-0.48377353630714104,-0.5636363636363636
2025-10-06,breakdown_low_20,0.20413083932209086,0.23636363636363636
2025-10-07,breakdown_low_20,0.10485752091037215,0.5636363636363636
2025-10-08,breakdown_low_20,0.14387065203717936,0.296969696969697
2025-10-09,breakdown_low_20,0.3464078847118648,0.3212121212121212
2025-10-10,breakdown_low_20,0.13879293134432086,0.09090909090909091
2025-10-13,breakdown_low_20,-0.04638469466880449,-0.3212121212121212
2025-10-14,breakdown_low_20,0.00689864443765976,0.05454545454545454
2025-10-15,breakdown_low_20,0.35206842161937235,0.2
2025-10-16,breakdown_low_20,0.22383839466028846,0.15151515151515152
2025-10-17,breakdown_low_20,0.3726377349334805,0.3090909090909091
2025-10-20,breakdown_low_20,0.04086462836768879,-0.006060606060606061
2025-10-21,breakdown_low_20,-0.08879840006186718,-0.11515151515151516
2025-10-22,breakdown_low_20,-0.5060043357204758,-0.45454545454545453
2025-10-23,breakdown_low_20,-0.6858675854467521,-0.6242424242424243
2025-10-24,breakdown_low_20,-0.7587625143214918,-0.696969696969697
2025-10-27,breakdown_low_20,-0.6100893634130907,-0.5636363636363636
2025-10-28,breakdown_low_20,-0.5215410087603457,-0.3696969696969697
2025-10-29,breakdown_low_20,0.10653918146316298,0.12727272727272726
2025-10-30,breakdown_low_20,0.1727697376400361,0.21212121212121213
2025-10-31,breakdown_low_20,0.15340320684267422,0.18787878787878787
2025-11-03,breakdown_low_20,0.09185732736450873,0.3090909090909091
2025-11-04,breakdown_low_20,0.13732894722541955,0.24848484848484848
2025-11-05,breakdown_low_20,0.6253749445219347,0.7090909090909091
2025-11-06,breakdown_low_20,0.23518553058469674,0.10303030303030303
2025-11-07,breakdown_low_20,0.28621503604775655,0.3212121212121212
2025-11-10,breakdown_low_20,0.031032240299273747,0.01818181818181818
2025-11-11,breakdown_low_20,0.07679168921624437,0.01818181818181818
2025-11-12,breakdown_low_20,-0.25279186994321884,-0.15151515151515152
2025-11-13,breakdown_low_20,-0.01234542785721326,0.006060606060606061
2025-11-14,breakdown_low_20,0.1391321251104972,0.3090909090909091
2025-11-17,breakdown_low_20,0.4307486712515085,0.16363636363636364
2025-11-18,breakdown_low_20,0.34083162889108737,0.28484848484848485
2025-11-19,breakdown_low_20,0.19159163517151898,0.2
2025-11-20,breakdown_low_20,-0.08553748480337998,-0.006060606060606061
2025-11-21,breakdown_low_20,0.24585990685843107,0.296969696969697
2025-11-24,breakdown_low_20,0.41089144376817743,0.40606060606060607
2025-11-25,breakdown_low_20,0.37378837001975607,0.4303030303030303
2025-11-26,breakdown_low_20,0.08973927521695803,0.01818181818181818
2025-11-27,breakdown_low_20,0.1370336582940429,0.07878787878787878
2025-11-28,breakdown_low_20,0.24557006468001488,0.17575757575757575
2025-12-01,breakdown_low_20,-0.32839791235151655,-0.17575757575757575
2025-12-02,breakdown_low_20,-0.2656827224081499,-0.06666666666666667
2025-12-03,breakdown_low_20,-0.3796992662515891,-0.3696969696969697
2025-12-04,breakdown_low_20,-0.46037692988140627,-0.5636363636363636
2025-12-05,breakdown_low_20,-0.24456326698868652,-0.38181818181818183
2025-12-08,breakdown_low_20,0.10511946895045733,0.18787878787878787
2025-12-09,breakdown_low_20,0.03735760763292795,0.11515151515151516
2025-12-10,breakdown_low_20,-0.016216515563510107,0.12727272727272726
2025-12-11,breakdown_low_20,-0.39180343853353405,-0.3939393939393939
2025-12-12,breakdown_low_20,-0.13142559639478854,-0.07878787878787878
2025-12-15,breakdown_low_20,0.13545339603209636,0.16363636363636364
2025-12-16,breakdown_low_20,0.3720981320224657,0.22424242424242424
2025-12-17,breakdown_low_20,0.08596000277704362,0.2606060606060606
2025-12-18,breakdown_low_20,0.19099193123106536,0.09090909090909091
2025-12-19,breakdown_low_20,0.011334634286552762,-0.2
2025-12-22,breakdown_low_20,0.2886267609627613,0.12727272727272726
2025-12-23,breakdown_low_20,0.2916137156010274,0.06666666666666667
2025-12-24,breakdown_low_20,-0.008791141681626943,-0.006060606060606061
2022-02-07,breakdown_low_40,0.3095145559172262,0.3090909090909091
2022-02-08,breakdown_low_40,-0.08358581182969627,-0.06666666666666667
2022-02-09,breakdown_low_40,-0.24074497942628498,-0.1393939393939394
2022-02-10,breakdown_low_40,-0.15630003769667453,-0.05454545454545454
2022-02-11,breakdown_low_40,-0.3054885284022834,-0.04242424242424243
2022-02-14,breakdown_low_40,-0.693486961499306,-0.7575757575757576
2022-02-15,breakdown_low_40,-0.5058224214105732,-0.6363636363636364
2022-02-16,breakdown_low_40,-0.2669331263847536,-0.3333333333333333
2022-02-17,breakdown_low_40,0.0017983015975832125,0.07878787878787878
2022-02-18,breakdown_low_40,0.13070277841332842,0.11515151515151516
2022-02-21,breakdown_low_40,0.46616142166468594,0.17575757575757575
2022-02-22,breakdown_low_40,0.34434332374788473,0.22424242424242424
2022-02-23,breakdown_low_40,0.13331945381129445,0.01818181818181818
2022-02-24,breakdown_low_40,0.19878629087795882,0.17575757575757575
2022-02-25,breakdown_low_40,0.46095862290652495,0.4909090909090909
2022-02-28,breakdown_low_40,0.8000908421180436,0.6606060606060606
2022-03-01,breakdown_low_40,0.49798355670398603,0.44242424242424244
2022-03-02,breakdown_low_40,0.11742813346372966,0.04242424242424243
2022-03-03,breakdown_low_40,0.26769931496257376,0.17575757575757575
2022-03-04,breakdown_low_40,0.29462139705970064,0.28484848484848485
2022-03-07,breakdown_low_40,0.21222690337822311,0.28484848484848485
2022-03-08,breakdown_low_40,0.11722737108562169,0.030303030303030304
2022-03-09,breakdown_low_40,0.0894206222254416,0.2
2022-03-10,breakdown_low_40,0.2321990478733092,0.4909090909090909
2022-03-11,breakdown_low_40,0.03319654162714938,0.10303030303030303
2022-03-14,breakdown_low_40,0.11332117440624535,0.05454545454545454
2022-03-15,breakdown_low_40,-0.11113522864209667,-0.05454545454545454
2022-03-16,breakdown_low_40,-0.23537584742617118,-0.22424242424242424
2022-03-17,breakdown_low_40,-0.014117220675016227,0.1393939393939394
2022-03-18,breakdown_low_40,-0.10809913354567786,0.07878787878787878
2022-03-21,breakdown_low_40,0.05065283022992738,0.12727272727272726
2022-03-22,breakdown_low_40,0.15094732603972882,0.23636363636363636
2022-03-23,breakdown_low_40,0.12856781254035246,0.09090909090909091
2022-03-24,breakdown_low_40,0.11944368072185294,0.12727272727272726
2022-03-25,breakdown_low_40,0.04692848874925205,-0.10303030303030303
2022-03-28,breakdown_low_40,0.21646376240386267,0.16363636363636364
2022-03-29,breakdown_low_40,0.20724691903260678,0.23636363636363636
2022-03-30,breakdown_low_40,0.14279682654242348,0.2
2022-03-31,breakdown_low_40,0.06760330561803124,0.09090909090909091
2022-04-01,breakdown_low_40,0.11429696995620542,0.11515151515151516
2022-04-04,breakdown_low_40,-0.013639214654425538,0.16363636363636364
2022-04-05,breakdown_low_40,-0.14601456943699875,-0.2606060606060606
2022-04-06,breakdown_low_40,-0.2974689397656421,-0.4303030303030303
2022-04-07,breakdown_low_40,-0.2237410535066478,-0.07878787878787878
2022-04-08,breakdown_low_40,-0.20752325514162834,-0.22424242424242424
2022-04-11,breakdown_low_40,-0.4264378877433287,-0.3212121212121212
2022-04-12,breakdown_low_40,-0.35557805028607936,-0.28484848484848485
2022-04-13,breakdown_low_40,-0.215109328331086,-0.22424242424242424
2022-04-14,breakdown_low_40,-0.1945163698396054,-0.05454545454545454
2022-04-15,breakdown_low_40,0.046939141227373325,-0.05454545454545454
2022-04-18,breakdown_low_40,0.2777844487620493,0.28484848484848485
2022-04-19,breakdown_low_40,-0.02827572514727751,0.006060606060606061
2022-04-20,breakdown_low_40,-0.22637174336573881,-0.2727272727272727
2022-04-21,breakdown_low_40,0.13750230839731772,0.24848484848484848
2022-04-22,breakdown_low_40,-0.008182823284899205,-0.10303030303030303
2022-04-25,breakdown_low_40,-0.026987437594602134,-0.15151515151515152
2022-04-26,breakdown_low_40,0.20637522959679924,0.06666666666666667
2022-04-27,breakdown_low_40,0.08938524440942151,0.23636363636363636
2022-04-28,breakdown_low_40,0.15507951654309277,0.296969696969697
2022-04-29,breakdown_low_40,0.20102592402318714,0.04242424242424243
2022-05-02,breakdown_low_40,0.460328604489574,0.5636363636363636
2022-05-03,breakdown_low_40,0.3868367386303998,0.2727272727272727
2022-05-04,breakdown_low_40,0.38578542522342996,0.3575757575757576
2022-05-05,breakdown_low_40,0.04750565855104216,0.06666666666666667
2022-05-06,breakdown_low_40,-0.032332518283218085,0.16363636363636364
2022-05-09,breakdown_low_40,-0.27553894678613783,-0.1393939393939394
2022-05-10,breakdown_low_40,-0.2394458815656994,0.030303030303030304
2022-05-11,breakdown_low_40,0.052095360858198,0.22424242424242424
2022-05-12,breakdown_low_40,0.006683757478079145,-0.07878787878787878
2022-05-13,breakdown_low_40,0.14258134890715007,0.09090909090909091
2022-05-16,breakdown_low_40,0.3381692423515194,0.3333333333333333
2022-05-17,breakdown_low_40,0.0778078578436277,0.1393939393939394
2022-05-18,breakdown_low_40,0.14643875136949006,0.296969696969697
2022-05-19,breakdown_low_40,-0.016633620788139285,0.09090909090909091
2022-05-20,breakdown_low_40,-0.22196727174445868,-0.07878787878787878
2022-05-23,breakdown_low_40,-0.260984122285173,-0.34545454545454546
2022-05-24,breakdown_low_40,0.02420020079328624,-0.030303030303030304
2022-05-25,breakdown_low_40,0.056469483873106976,-0.01818181818181818
2022-05-26,breakdown_low_40,0.1906692394084056,0.030303030303030304
2022-05-27,breakdown_low_40,0.3333822704298661,0.296969696969697
2022-05-30,breakdown_low_40,0.3491032448489762,0.45454545454545453
2022-05-31,breakdown_low_40,0.2917424705552551,0.3939393939393939
2022-06-01,breakdown_low_40,0.3948798408815723,0.41818181818181815
2022-06-02,breakdown_low_40,0.2402622246194197,0.10303030303030303
2022-06-03,breakdown_low_40,-0.19403322666664202,-0.2606060606060606
2022-06-06,breakdown_low_40,-0.27025613976092255,-0.21212121212121213
2022-06-07,breakdown_low_40,-0.4882334890269326,-0.41818181818181815
2022-06-08,breakdown_low_40,-0.48210983180494305,-0.6121212121212121
2022-06-09,breakdown_low_40,-0.40433504609693144,-0.3696969696969697
2022-06-10,breakdown_low_40,-0.10000095511107689,-0.01818181818181818
2022-06-13,breakdown_low_40,0.11594417864890626,0.18787878787878787
2022-06-14,breakdown_low_40,0.003080205713679602,-0.030303030303030304
2022-06-15,breakdown_low_40,0.044397370564214444,0.12727272727272726
2022-06-16,breakdown_low_40,-0.016011760450699773,0.030303030303030304
2022-06-17,breakdown_low_40,-0.19837644649386058,-0.05454545454545454
2022-06-20,breakdown_low_40,-0.04325586770559214,-0.10303030303030303
2022-06-21,breakdown_low_40,-0.06673587949287269,-0.16363636363636364
2022-06-22,breakdown_low_40,-0.39907018671679717,-0.4303030303030303
2022-06-23,breakdown_low_40,-0.4094270657264816,-0.4666666666666667
2022-06-24,breakdown_low_40,-0.2105247015389007,-0.2
2022-06-27,breakdown_low_40,-0.2888118216979468,-0.296969696969697
2022-06-28,breakdown_low_40,-0.07719989831540745,0.04242424242424243
2022-06-29,breakdown_low_40,0.13311111472449705,0.09090909090909091
2022-06-30,breakdown_low_40,0.09820897657990897,-0.04242424242424243
2022-07-01,breakdown_low_40,-0.12038703505577361,-0.2606060606060606
2022-07-04,breakdown_low_40,-0.3540983181206325,-0.45454545454545453
2022-07-05,breakdown_low_40,-0.08027559797050084,-0.24848484848484848
2022-07-06,breakdown_low_40,-0.02648372061360848,-0.17575757575757575
2022-07-07,breakdown_low_40,0.19726091230783713,0.07878787878787878
