date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d
2020-09-22,000630,0.5510000000000002,-0.025423728813559254,0.0,0.9,0.4810530725095709,0,1,,,,
2020-09-23,000630,0.5340000000000001,-0.026086956521739202,0.0,1.0,0.47971705917713986,0,1,,,,
2020-09-24,000630,0.4950000000000001,0.0,0.0,0.9,0.47541261223099074,0,1,,,,
2020-09-25,000630,0.5065000000000002,-0.004464285714285698,0.0,0.95,0.4766713635432967,0,1,,,,
2020-09-28,000630,0.48550000000000004,0.004484304932735439,1.0,0.9,0.4741983225701113,0,1,,,,
2020-09-29,000630,0.5300000000000001,-0.004464285714285698,0.0,1.0,0.47555464062126795,0,1,,,,
2020-09-30,000630,0.44842105263157894,0.017937219730941534,1.0,0.8947368421052632,0.47136808466067903,0,1,,,,
2020-10-09,000630,0.5445000000000002,0.017621145374449254,1.0,1.0,0.4753612835444965,0,1,,,,
2020-10-12,000630,0.5255,-0.017316017316017285,0.0,0.95,0.47715814717805466,0,1,,,,
2020-10-13,000630,0.498,-0.004405286343612258,0.0,0.95,0.4749268362179061,0,1,,,,
2020-10-14,000630,0.5315000000000002,-0.004424778761062065,0.0,0.9,0.47184224663679725,0,1,,,,
2020-10-15,000630,0.3525,0.0,0.0,0.3,0.46503286158206525,0,1,,,,
2020-10-16,000630,0.5255000000000001,0.004444444444444473,1.0,0.9,0.4708266743750515,0,1,,,,
2020-10-19,000630,0.5295,-0.004424778761062065,0.0,0.95,0.4723519320008696,0,1,,,,
2020-10-20,000630,0.4465000000000001,0.004444444444444473,1.0,0.8,0.4701763535585426,0,1,,,,
2020-10-21,000630,0.5100000000000001,-0.008849557522123908,0.0,0.85,0.47103797644331563,0,1,,,,
2020-10-22,000630,0.45950000000000013,-0.008928571428571397,0.0,0.85,0.46816159277007025,0,1,,,,
2020-10-23,000630,0.41100000000000014,0.0,0.0,0.7,0.4660360112488137,0,1,,,,
2020-10-26,000630,0.41700000000000004,-0.0045045045045044585,0.0,0.75,0.4657191785358895,0,1,,,,
2020-10-27,000630,0.3780000000000001,0.004524886877828038,1.0,0.55,0.46440865853296104,0,1,,,,
2020-10-28,000630,0.29400000000000004,-0.013513513513513487,0.0,0.2,0.46341466860349345,0,1,,,,
2020-10-29,000630,0.38450000000000006,-0.0091324200913242,0.0,0.65,0.4643972739681821,0,1,,,,
2020-10-30,000630,0.3385,0.004608294930875667,1.0,0.45,0.4610151929818348,0,1,,,,
2020-11-02,000630,0.36750000000000005,0.03669724770642202,1.0,0.5,0.46294993059060235,0,1,,,,
2020-11-03,000630,0.374,0.0,0.0,0.6,0.4665579728418517,0,1,,,,
2020-11-04,000630,0.37850000000000006,0.008849557522123908,1.0,0.55,0.46506180840199735,0,1,,,,
2020-11-05,000630,0.4025000000000001,0.004385964912280604,1.0,0.6,0.46762601597570547,0,1,,,,
2020-11-06,000630,0.42500000000000004,0.026200873362445476,1.0,0.55,0.46883807517904724,0,1,,,,
