event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,entity_link_method,entity_link_confidence,entity_link_keywords,event_type,sentiment,impact_score,confidence,source_category,source_reliability,weighted_impact_score,source_text_status,source_text_length,source_text_hash,effective_date,raw_hash,quality_flag
eef6d252033ef738,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119703&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,2025年度审计委员会履职暨对会计师事务所履行监督职责的总结报告,2025年度审计委员会履职暨对会计师事务所履行监督职责的总结报告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,eef6d252033ef7383c9686537ecc6e328867de1e,ok
869803532fb58b08,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119702&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,非经营性资金占用及其他关联资金往来情况的专项审计说明,非经营性资金占用及其他关联资金往来情况的专项审计说明,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,869803532fb58b083c497ef7e8839a860861e619,ok
73c86fa59ad200a1,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119701&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,2025年度非经营性资金占用及其他关联资金往来情况汇总表,2025年度非经营性资金占用及其他关联资金往来情况汇总表,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,73c86fa59ad200a1784aa93ba98c5d75d695c266,ok
41897479edab8e4b,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119700&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,董事会关于独立董事独立性自查情况的专项报告,董事会关于独立董事独立性自查情况的专项报告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,41897479edab8e4b0af44f5c595c3bafb72668a9,ok
b412b5905fa5eef2,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119699&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,2025年年度审计报告,2025年年度审计报告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,b412b5905fa5eef27e7031a8676a6b1b675a0536,ok
77a554bdf7fa01ca,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119697&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,2025年年度报告,2025年年度报告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,77a554bdf7fa01cae53d6be368a022d3a6146b2d,ok
9ac6b8753c3dce5d,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1225119696&orgId=gssz0000630&announcementTime=2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-13T17:06:50,000630,000630,2025年年度报告摘要,2025年年度报告摘要,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-04-20,9ac6b8753c3dce5da3a84315927eac6c32faf8d3,ok
778361c7dacbdb62,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224956479&orgId=gssz0000630&announcementTime=2026-01-30 00:00:00,2026-01-30 00:00:00,2026-06-13T17:06:50,000630,000630,股票交易异常波动公告,股票交易异常波动公告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-01-30,778361c7dacbdb62ca11e88d3ab07f3066f34cc4,ok
d37566dc4dfd664e,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224950548&orgId=gssz0000630&announcementTime=2026-01-27 00:00:00,2026-01-27 00:00:00,2026-06-13T17:06:50,000630,000630,股票交易异常波动公告,股票交易异常波动公告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-01-27,d37566dc4dfd664eae6bf6400d488b23e091bdac,ok
a344c2cf5d5ddbee,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224913878&orgId=gssz0000630&announcementTime=2026-01-05 00:00:00,2026-01-05 00:00:00,2026-06-13T17:06:50,000630,000630,关于控股子公司项目延期的公告,关于控股子公司项目延期的公告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2026-01-05,a344c2cf5d5ddbeeec747e18d632531ec8606416,ok
a1016d1017e8caf8,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224907663&orgId=gssz0000630&announcementTime=2025-12-31 00:00:00,2025-12-31 00:00:00,2026-06-13T17:06:50,000630,000630,关于选举第十届董事会职工董事的公告,关于选举第十届董事会职工董事的公告,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-31,a1016d1017e8caf8effbfae1cf43dacca6a1559e,ok
ccccfd390b660673,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224904793&orgId=gssz0000630&announcementTime=2025-12-30 00:00:00,2025-12-30 00:00:00,2026-06-13T17:06:50,000630,000630,安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2025年第三次临时股东会的法律意见书,安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2025年第三次临时股东会的法律意见书,explicit_symbol,1.0,000630,shareholder_change,neutral,-0.15,0.63,official_disclosure,0.95,-0.089775,not_available,0,,2025-12-30,ccccfd390b6606736ff67733490fc7f6fa6f7815,ok
9f6a43b4b69fed60,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224904792&orgId=gssz0000630&announcementTime=2025-12-30 00:00:00,2025-12-30 00:00:00,2026-06-13T17:06:50,000630,000630,2025年第三次临时股东会决议的公告,2025年第三次临时股东会决议的公告,explicit_symbol,1.0,000630,shareholder_change,neutral,-0.15,0.63,official_disclosure,0.95,-0.089775,not_available,0,,2025-12-30,9f6a43b4b69fed600d95478424f18cd091b93eb9,ok
2a139a3363e28508,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881678&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,关于铜陵有色金属集团财务有限公司为关联方提供金融服务的风险处置预案,关于铜陵有色金属集团财务有限公司为关联方提供金融服务的风险处置预案,explicit_symbol,1.0,000630,commodity_shock,positive,0.2,0.63,official_disclosure,0.95,0.1197,not_available,0,,2025-12-17,2a139a3363e28508847f2b412fb1938478eb282c,ok
ebd685efd8e6ffdb,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881677&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事会专门委员会工作细则,董事会专门委员会工作细则,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,ebd685efd8e6ffdbc96affa0018333acb2a6d650,ok
4a24437756b74260,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881676&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事和高级管理人员所持本公司股份及其变动管理制度,董事和高级管理人员所持本公司股份及其变动管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,4a24437756b74260495ba6cc8162dcb61f84f558,ok
7f2cc354a14e6f64,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881675&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事和高级管理人员离职管理制度,董事和高级管理人员离职管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,7f2cc354a14e6f643658d193769120a3ce91aa74,ok
0b152139abf97b43,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881674&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,独立董事工作制度,独立董事工作制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,0b152139abf97b43bbda6b7825e1bb1d6e020cef,ok
4001a8c0b4929b2b,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881673&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事会秘书工作细则,董事会秘书工作细则,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,4001a8c0b4929b2b38f82bc7f0cbe644aa85843e,ok
cd5ac05ebbf2a204,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881672&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,信息披露事务管理制度,信息披露事务管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,cd5ac05ebbf2a2046845bd48020992b1210332f0,ok
1301b7963c819757,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881671&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,内幕信息知情人管理制度,内幕信息知情人管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,1301b7963c819757ab1c6b1216a0f45dccb9b289,ok
8897886141f5e25b,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881670&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,经理工作细则,经理工作细则,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,8897886141f5e25bc19c4c7c83797ea338f55667,ok
c7b4b41e3cb10af9,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881669&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,信息披露暂缓与豁免管理制度,信息披露暂缓与豁免管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,c7b4b41e3cb10af95a48a6a0d59161bd754334ab,ok
b4afd54815d554aa,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881668&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,投资者关系管理制度,投资者关系管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,b4afd54815d554aa2c2f946028234b94bdebecfd,ok
10f0083ee40683b7,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881667&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事会决议跟踪落实及后评估制度,董事会决议跟踪落实及后评估制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,10f0083ee40683b77e64621225b8d566fc55fce2,ok
40560ec62c530be2,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881666&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,董事会授权管理制度,董事会授权管理制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,40560ec62c530be2c6b99a55b2dd1aba2dd4281d,ok
871ca5c51134205f,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881665&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,内部审计制度,内部审计制度,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,871ca5c51134205fa3881751a7d54887766e74fa,ok
fb85fce8d4e2abca,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881664&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,2026-06-13T17:06:50,000630,000630,子公司管理办法,子公司管理办法,explicit_symbol,1.0,000630,general_news,neutral,0.0,0.35,official_disclosure,0.95,0.0,not_available,0,,2025-12-17,fb85fce8d4e2abca27826b6660d09380e8db22a6,ok
11e31636aca4498d,eastmoney_stock_news,http://finance.eastmoney.com/a/202606043760474882.html,2026-06-04 16:54:00,2026-06-13T17:06:50,000630;000807;002460;002466,000630,有色金属行业6月4日资金流向日报,50658.81 002428 云南锗业 -0.43 10.52 -50429.61 000630 铜陵有色 -5.37 4.32 -47678.02 002460 赣锋锂业 -2.91 3.47 -43870.34 002466 天齐锂业 -2.49 2.92 -32344.91 000807,code_mention,0.95,000630,commodity_shock,positive,0.2,0.7100000000000001,public_finance_media,0.65,0.09230000000000001,not_available,0,,2026-06-04,11e31636aca4498d90613351ccf5b89152f243c2,ok
24e1cbc27c51dc54,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-05-20 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2024-05-20 收盘 8.767e+04; 1日涨跌 4.06%, 5日涨跌 8.03%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.6427603203943306,0.7,market_data,0.75,0.33744916820702353,not_available,0,,2024-05-20,24e1cbc27c51dc54909d37f68f179dcac166539a,commodity_shock:copper:CU0
ae41567371ff25b4,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-05-21 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2024-05-21 收盘 8.709e+04; 1日涨跌 -0.66%, 5日涨跌 5.85%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.4676713660670888,0.7,market_data,0.75,0.24552746718522162,not_available,0,,2024-05-21,ae41567371ff25b498da259fa7f40ba898c43868,commodity_shock:copper:CU0
53fad2502cdaf900,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-05-22 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2024-05-22 收盘 8.622e+04; 1日涨跌 -1.00%, 5日涨跌 5.43%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.43433602347762346,0.7,market_data,0.75,0.2280264123257523,not_available,0,,2024-05-22,53fad2502cdaf900b69696ba1b6677aafb03bda5,commodity_shock:copper:CU0
5fe2fa91dd0d5309,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-05-23 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-05-23 收盘 8.308e+04; 1日涨跌 -3.64%, 5日涨跌 0.58%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.29134771514729785,0.7,market_data,0.75,-0.15295755045233136,not_available,0,,2024-05-23,5fe2fa91dd0d53095e268a0160460086ea336058,commodity_shock:copper:CU0
551f716e6cce5f77,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-05-30 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-05-30 收盘 8.286e+04; 1日涨跌 -3.05%, 5日涨跌 -0.26%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.24429624429624397,0.7,market_data,0.75,-0.12825552825552808,not_available,0,,2024-05-30,551f716e6cce5f7756de5077bd5165e7f5ebdd60,commodity_shock:copper:CU0
860fa70d15390c84,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-06-05 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-06-05 收盘 8.006e+04; 1日涨跌 -2.33%, 5日涨跌 -6.33%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.5063765063765064,0.7,market_data,0.75,-0.26584766584766584,not_available,0,,2024-06-05,860fa70d15390c8439f58dd6e204374575650cca,commodity_shock:copper:CU0
525afa40614f42c9,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-07-23 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-07-23 收盘 7.471e+04; 1日涨跌 -1.39%, 5日涨跌 -5.76%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.4611503531786072,0.7,market_data,0.75,-0.24210393541876876,not_available,0,,2024-07-23,525afa40614f42c95dd3f4100a7bf3008af6c241,commodity_shock:copper:CU0
4bc29edc6ef0e0ca,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-07-25 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-07-25 收盘 7.303e+04; 1日涨跌 -2.63%, 5日涨跌 -6.83%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.5460576677723905,0.7,market_data,0.75,-0.286680275580505,not_available,0,,2024-07-25,4bc29edc6ef0e0ca7842abb0ccc7a724d066acf3,commodity_shock:copper:CU0
6b108a213a4d5b3c,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2024-08-08 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2024-08-08 收盘 7.068e+04; 1日涨跌 -0.99%, 5日涨跌 -5.48%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.43861995185878566,0.7,market_data,0.75,-0.23027547472586246,not_available,0,,2024-08-08,6b108a213a4d5b3c283828cc3f111d053b0fe2bd,commodity_shock:copper:CU0
c093c07cb21f0c04,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-07 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2025-04-07 收盘 7.364e+04; 1日涨跌 -6.62%, 5日涨跌 -8.46%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.6771908017402115,0.7,market_data,0.75,-0.355525170913611,not_available,0,,2025-04-07,c093c07cb21f0c04fbda00a12f9dd6ffac51f941,commodity_shock:copper:CU0
8ba5f9142fa6117c,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-08 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2025-04-08 收盘 7.336e+04; 1日涨跌 -0.38%, 5日涨跌 -8.24%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.6594121325828644,0.7,market_data,0.75,-0.3461913696060038,not_available,0,,2025-04-08,8ba5f9142fa6117cb38791fbf51bff5b8e0d90a8,commodity_shock:copper:CU0
613da3612a93976c,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-09 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2025-04-09 收盘 7.213e+04; 1日涨跌 -1.68%, 5日涨跌 -10.32%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.8255626010195201,0.7,market_data,0.75,-0.433420365535248,not_available,0,,2025-04-09,613da3612a93976c673cf9b2804e1c97f83b0df8,commodity_shock:copper:CU0
f1c57771198f051f,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-10 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2025-04-10 收盘 7.53e+04; 1日涨跌 4.39%, 5日涨跌 -5.75%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.4596319939917386,0.7,market_data,0.75,-0.24130679684566275,not_available,0,,2025-04-10,f1c57771198f051ff153aa536e6bb1dcc525d029,commodity_shock:copper:CU0
f4121c995e4ae57c,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-09-25 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2025-09-25 收盘 8.271e+04; 1日涨跌 3.44%, 5日涨跌 3.93%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.3146519225936171,0.7,market_data,0.75,0.16519225936164894,not_available,0,,2025-09-25,f4121c995e4ae57c6871e1eb179c38f7b7791bea,commodity_shock:copper:CU0
8e66f86a5fcb2a84,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-09 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2025-10-09 收盘 8.675e+04; 1日涨跌 4.38%, 5日涨跌 8.49%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.679339669834917,0.7,market_data,0.75,0.3566533266633314,not_available,0,,2025-10-09,8e66f86a5fcb2a84eee9d774e69428a2a1812a34,commodity_shock:copper:CU0
10d92fe1d751bc75,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-12-05 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2025-12-05 收盘 9.278e+04; 1日涨跌 1.98%, 5日涨跌 6.12%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.4895344847306422,0.7,market_data,0.75,0.2570056044835871,not_available,0,,2025-12-05,10d92fe1d751bc756975f661220514015ee2dfea,commodity_shock:copper:CU0
86aa33e53aaa767a,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-12-26 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2025-12-26 收盘 9.872e+04; 1日涨跌 2.61%, 5日涨跌 5.95%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.47563854904485936,0.7,market_data,0.75,0.24971023824855115,not_available,0,,2025-12-26,86aa33e53aaa767abc5b0e4518579dca2d525208,commodity_shock:copper:CU0
32d97349b086d632,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-05 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2026-01-05 收盘 1.014e+05; 1日涨跌 3.17%, 5日涨跌 5.34%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.4273983993347876,0.7,market_data,0.75,0.22438415965076347,not_available,0,,2026-01-05,32d97349b086d632c342c6f1ab023e58f9ac032c,commodity_shock:copper:CU0
116e0bbb78b30e16,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-06 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2026-01-06 收盘 1.053e+05; 1日涨跌 3.92%, 5日涨跌 6.69%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.5348460291734192,0.7,market_data,0.75,0.28079416531604506,not_available,0,,2026-01-06,116e0bbb78b30e160c033640e2687c6976a6194a,commodity_shock:copper:CU0
21a4a864b936432b,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-29 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格上涨触发商品冲击,"沪铜主连(CU0) 2026-01-29 收盘 1.091e+05; 1日涨跌 5.87%, 5日涨跌 8.35%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,positive,0.6681231380337636,0.7,market_data,0.75,0.35076464746772584,not_available,0,,2026-01-29,21a4a864b936432b844a9cc61732dbbad88666d4,commodity_shock:copper:CU0
64f3f0dfddfa2d6a,akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-30 00:00:00,2026-06-13T17:06:50,000630,000630,沪铜主连价格下跌触发商品冲击,"沪铜主连(CU0) 2026-01-30 收盘 1.037e+05; 1日涨跌 -4.98%, 5日涨跌 2.31%. 该事件按产业链映射进入相关股票的事件因子。",explicit_symbol,1.0,000630,commodity_shock,negative,-0.39813032719274144,0.7,market_data,0.75,-0.20901842177618923,not_available,0,,2026-01-30,64f3f0dfddfa2d6ac6bc74311704e17e3f4220ab,commodity_shock:copper:CU0
