event_id,symbol,published_at,horizon_days,cohort_key,prior_sample_count,prior_mean_return,prior_positive_rate,prior_mean_excess_return_proxy,prior_outcome_cutoff,pit_ready,no_future_leakage,reason
62e6010c053e528f,000630,2025-05-15T00:00:00,1,commodity_shock|negative,574,0.0022693202173764897,0.5574912891986062,-0.0006039524937030337,2025-05-09,True,True,prior_ready
62e6010c053e528f,000630,2025-05-15T00:00:00,5,commodity_shock|negative,573,0.013822990157766906,0.5410122164048866,0.0007524036502445323,2025-05-14,True,True,prior_ready
62e6010c053e528f,000630,2025-05-15T00:00:00,20,commodity_shock|negative,548,0.04827807330197719,0.5802919708029197,0.01457675311610185,2025-05-14,True,True,prior_ready
b812e4e22e50043b,000630,2025-05-21T00:00:00,1,commodity_shock|positive,449,-0.002197525284393924,0.40757238307349664,-0.0006930354955725141,2025-05-16,True,True,prior_ready
b812e4e22e50043b,000630,2025-05-21T00:00:00,5,commodity_shock|positive,430,-0.003173495617384201,0.4116279069767442,0.0018772868540143262,2025-05-19,True,True,prior_ready
b812e4e22e50043b,000630,2025-05-21T00:00:00,20,commodity_shock|positive,401,0.01882113700721373,0.5261845386533666,-0.004265576009395772,2025-05-20,True,True,prior_ready
03b40721e63ddafb,000630,2025-05-22T00:00:00,1,commodity_shock|positive,449,-0.002197525284393924,0.40757238307349664,-0.0006930354955725141,2025-05-16,True,True,prior_ready
03b40721e63ddafb,000630,2025-05-22T00:00:00,5,commodity_shock|positive,440,-0.0030850156725099084,0.4159090909090909,0.0019154889123671097,2025-05-21,True,True,prior_ready
03b40721e63ddafb,000630,2025-05-22T00:00:00,20,commodity_shock|positive,401,0.01882113700721373,0.5261845386533666,-0.004265576009395772,2025-05-20,True,True,prior_ready
f4121c995e4ae57c,000630,2025-09-25T00:00:00,1,commodity_shock|positive,565,-0.0020115840248475926,0.3929203539823009,-0.0012196306167342017,2025-09-24,True,True,prior_ready
f4121c995e4ae57c,000630,2025-09-25T00:00:00,5,commodity_shock|positive,563,-0.0029672157839019993,0.42095914742451157,-0.0012600388369117357,2025-09-23,True,True,prior_ready
f4121c995e4ae57c,000630,2025-09-25T00:00:00,20,commodity_shock|positive,553,0.02100462778089519,0.5443037974683544,-0.007039881087442443,2025-09-24,True,True,prior_ready
8e66f86a5fcb2a84,000630,2025-10-09T00:00:00,1,commodity_shock|positive,575,-0.0020766350949914933,0.39304347826086955,-0.0011066147183090768,2025-09-26,True,True,prior_ready
8e66f86a5fcb2a84,000630,2025-10-09T00:00:00,5,commodity_shock|positive,565,-0.0028043301754989394,0.42123893805309737,-0.0011578155145815778,2025-09-30,True,True,prior_ready
8e66f86a5fcb2a84,000630,2025-10-09T00:00:00,20,commodity_shock|positive,559,0.02099977342908238,0.5491949910554562,-0.007229766724461268,2025-09-26,True,True,prior_ready
e011fc07716c0750,000630,2025-10-09T00:00:00,1,commodity_shock|positive,575,-0.0020766350949914933,0.39304347826086955,-0.0011066147183090768,2025-09-26,True,True,prior_ready
e011fc07716c0750,000630,2025-10-09T00:00:00,5,commodity_shock|positive,565,-0.0028043301754989394,0.42123893805309737,-0.0011578155145815778,2025-09-30,True,True,prior_ready
e011fc07716c0750,000630,2025-10-09T00:00:00,20,commodity_shock|positive,559,0.02099977342908238,0.5491949910554562,-0.007229766724461268,2025-09-26,True,True,prior_ready
a1f066ac3a76a0ab,000630,2025-10-10T00:00:00,1,commodity_shock|positive,575,-0.0020766350949914933,0.39304347826086955,-0.0011066147183090768,2025-09-26,True,True,prior_ready
a1f066ac3a76a0ab,000630,2025-10-10T00:00:00,5,commodity_shock|positive,565,-0.0028043301754989394,0.42123893805309737,-0.0011578155145815778,2025-09-30,True,True,prior_ready
a1f066ac3a76a0ab,000630,2025-10-10T00:00:00,20,commodity_shock|positive,559,0.02099977342908238,0.5491949910554562,-0.007229766724461268,2025-09-26,True,True,prior_ready
47ace825ca47b79a,000630,2025-10-13T00:00:00,1,commodity_shock|positive,600,-0.002924886653000045,0.38666666666666666,-0.0014193430739938193,2025-10-10,True,True,prior_ready
47ace825ca47b79a,000630,2025-10-13T00:00:00,5,commodity_shock|positive,575,-0.0008788550397462261,0.43130434782608695,0.0005229482139694103,2025-10-10,True,True,prior_ready
47ace825ca47b79a,000630,2025-10-13T00:00:00,20,commodity_shock|positive,559,0.02099977342908238,0.5491949910554562,-0.007229766724461268,2025-09-26,True,True,prior_ready
328b0da9ae5ca514,000630,2025-10-14T00:00:00,1,commodity_shock|positive,610,-0.0025379824634550203,0.3901639344262295,-0.0009397348190391536,2025-10-13,True,True,prior_ready
328b0da9ae5ca514,000630,2025-10-14T00:00:00,5,commodity_shock|positive,575,-0.0008788550397462261,0.43130434782608695,0.0005229482139694103,2025-10-10,True,True,prior_ready
328b0da9ae5ca514,000630,2025-10-14T00:00:00,20,commodity_shock|positive,560,0.02101737587448963,0.55,-0.007261984923693194,2025-10-13,True,True,prior_ready
4dbb33517a5d59f7,000630,2025-10-15T00:00:00,1,commodity_shock|positive,620,-0.002950127396839095,0.38548387096774195,-0.0011212911772370466,2025-10-14,True,True,prior_ready
4dbb33517a5d59f7,000630,2025-10-15T00:00:00,5,commodity_shock|positive,575,-0.0008788550397462261,0.43130434782608695,0.0005229482139694103,2025-10-10,True,True,prior_ready
4dbb33517a5d59f7,000630,2025-10-15T00:00:00,20,commodity_shock|positive,560,0.02101737587448963,0.55,-0.007261984923693194,2025-10-13,True,True,prior_ready
98afa8f81f57fabc,000630,2025-10-16T00:00:00,1,commodity_shock|positive,630,-0.002709904340970948,0.3952380952380952,-0.0011421304930326703,2025-10-15,True,True,prior_ready
