date,holding_count,gross_weight,event_exposed_weight,risk_event_weight,weighted_event_impact,weighted_positive_events,weighted_negative_events,weighted_risk_events
2023-09-20,3,0.8935954505008863,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,3,0.8931247401828182,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,3,0.8926396058447259,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,3,0.893276539651182,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,3,0.8940072925931863,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,3,0.8949243526998762,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-28,3,0.8956690140541446,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,3,0.8965115841163013,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,3,0.8927494110987024,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,3,0.8922468407472628,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,3,0.8935064172640255,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,3,0.893931133022492,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,3,0.8917492086686545,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,3,0.8988324727004753,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,3,0.8992776918450665,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,3,0.899588808502153,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,3,0.8991729632186913,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,3,0.8979360372824652,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,3,0.8950685854193202,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,3,0.8930991883517425,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,3,0.8925592488072656,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,3,0.8901088079820061,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,3,0.890603858040545,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,3,0.8895463916312136,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24,3,0.8887054566596695,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25,3,0.8889947497189241,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-26,3,0.8889371423008297,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,3,0.8898122672687904,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,3,0.8967981901781388,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,3,0.8978133702249116,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,3,0.8991107663169642,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,3,0.9001137245457348,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,3,0.9005165975370713,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,3,0.8970901060023672,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,3,0.8962732738814057,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,3,0.8968833309707511,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,3,0.8986805041298851,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,3,0.8998550814201105,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,3,0.8902042306660474,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,3,0.8899432744281688,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,3,0.8885357378406188,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,3,0.888819312857618,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,3,0.8904921565506143,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,3,0.8912519978530855,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,3,0.8911414766350287,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,3,0.8899529140777597,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,3,0.8914108503938064,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,3,0.892424475622161,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,3,0.8980979714670624,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,3,0.8990959570693078,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,3,0.8996849115853798,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,3,0.9006797788453589,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,3,0.9003732439687069,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,3,0.892252037542302,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,3,0.8923532662296845,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,3,0.8938911105577608,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,3,0.8939811711964387,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,3,0.8950748877235432,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,3,0.8999694894887167,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,3,0.9010505824220638,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,3,0.9019336448006746,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,3,0.9018739365274326,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,3,0.8998677540437037,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,3,0.8895953974462794,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,3,0.8879901346541734,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,3,0.8900000840589423,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,3,0.8908458372118961,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,3,0.8896586162136353,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,3,0.8932716336599542,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,3,0.8919204668686472,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,3,0.8928253138411633,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,3,0.8920242442391413,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,3,0.8933318248046701,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,3,0.8927670412698658,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,3,0.8928414162988785,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,3,0.8934057776147584,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,3,0.8934749064866914,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,3,0.8939939332146711,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,3,0.893094436042594,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,3,0.8922789715542028,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,3,0.8899557074178674,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,3,0.8895502145322103,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,3,0.8904818964402911,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,3,0.8992673921636858,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,3,0.8992618556869176,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,3,0.8999118735131122,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,3,0.8996241415187558,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,3,0.8995556638687725,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,3,0.891334790776561,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,3,0.8903999926021764,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,3,0.8907625066227978,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,3,0.8917292779263619,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,3,0.8940985215804427,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,3,0.8916912697100616,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,3,0.8903270120286669,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,3,0.8902254164077963,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,3,0.8911377481305827,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,3,0.8910930952442568,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,3,0.8915084373447517,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06,3,0.8901315442090645,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,3,0.8913435160162715,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08,3,0.8918930114632568,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09,3,0.8929437985403645,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12,3,0.8981449579276422,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13,3,0.8994254502056933,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14,3,0.8987846308905685,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-15,3,0.8984190219067314,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16,3,0.8998425801790365,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19,3,0.8970009112490337,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,3,0.897347242765879,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,3,0.8981417902443793,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,3,0.8989519135504525,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,3,0.898404840752119,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,3,0.8952903289987458,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,3,0.8958313196009726,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,3,0.8969428227293588,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,3,0.8966365819547623,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,3,0.8964986135767603,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,3,0.8996234285625795,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,3,0.8995372518084208,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,3,0.9008504520104871,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,3,0.9028936511155405,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,3,0.9040384674102246,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,3,0.8969477855377761,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,3,0.8963188183437558,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,3,0.8963922083970977,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,3,0.896282131466849,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,3,0.8952655437582624,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,3,0.8912316588647105,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,3,0.891974428273308,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,3,0.8918379289668156,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,3,0.8916157058146728,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,3,0.8914050178619863,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,3,0.8907170088326608,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,3,0.8921760251509863,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,3,0.8931671946029627,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,3,0.891564647034685,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,3,0.8911225482580262,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,3,0.890343973058535,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,3,0.8885716282580471,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,3,0.8882994039757232,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,3,0.8853343071055964,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,3,0.8856182156992901,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,3,0.8943208871754825,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,3,0.8967115057901707,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,3,0.8982695526584954,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,3,0.8985731765206804,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,3,0.8995609491941307,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,3,0.8913014766845455,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,3,0.8908506051419868,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,3,0.8892485759763387,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,3,0.8880224985955376,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,3,0.8900184497172376,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,3,0.8966496576394003,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,3,0.8984676853022946,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,3,0.8983664543992317,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,3,0.8977860756137683,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,3,0.8963360564864344,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,3,0.8932497760032896,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,3,0.8919350623536941,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,3,0.8916296217055637,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,3,0.8934331562465065,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,3,0.8935200141473092,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,3,0.8964887311861035,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,3,0.8948805115300913,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,3,0.8946249117482984,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,3,0.8961153959350394,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,3,0.8973764036241871,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,3,0.8923208472435351,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,3,0.8926285845086033,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,3,0.892063323243945,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,3,0.8925817729803511,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,3,0.8926704620428757,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,3,0.8950834673878905,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,3,0.8955002030513657,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,3,0.8952386772870073,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,3,0.8940920220349144,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,3,0.8952033289998493,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,3,0.8943909200935036,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,3,0.8948217946532575,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,3,0.8962353111103792,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,3,0.8938446579166113,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,3,0.8946078472350112,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,3,0.8964946592179179,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,3,0.8963799871709035,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,3,0.8971778091195898,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,3,0.8981773074663317,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,3,0.8999708101143781,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,3,0.8955082098942123,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,3,0.8957809880803487,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,3,0.8954523115840625,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,3,0.8951322417439785,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,3,0.8962784603403982,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,3,0.8928087387180874,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,3,0.8942069413803334,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,3,0.8937980928276131,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,3,0.8926540863742305,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,3,0.8942036000759979,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,3,0.8952635197055547,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,3,0.8959735855866813,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,3,0.8961727255018068,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,3,0.8965371517200382,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,3,0.8947380278545465,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,3,0.8962683239217171,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,3,0.8949970489929924,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,3,0.8938985241326708,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,3,0.892817142961562,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,3,0.891968377646487,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,3,0.8962282802715613,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,3,0.8958136852888745,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,3,0.8960751399752962,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,3,0.8958233215401586,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,3,0.8957290684527537,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,3,0.8929789661511066,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,3,0.8951026424721277,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,3,0.8935853501027229,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,3,0.8936014463795412,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,3,0.8947429626446345,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,3,0.8933676201788516,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,3,0.8944340811819113,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,3,0.8951607715763559,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,3,0.8948453750266371,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,3,0.8953465213627146,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,3,0.8945935453818739,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,3,0.8935815584516331,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,3,0.8941583773206647,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,3,0.8931012549646158,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,3,0.8950039509662981,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,3,0.8938860309107776,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,3,0.8933837289434234,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,3,0.8938464018925947,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,3,0.8949100294794683,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,3,0.8945019192019249,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,3,0.894265297998728,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,3,0.893760061960277,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,3,0.8956702370098978,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,3,0.8949202975867198,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,3,0.8961932449444143,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,3,0.893029009975153,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,3,0.891327892828659,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,0.8899260300991644,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,3,0.889233375794394,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,3,0.8904396012431381,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,3,0.8946414665413583,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,3,0.8926214974316455,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,3,0.892344040733073,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,3,0.8927211042107046,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,3,0.8921087186770962,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,3,0.896675752313868,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,3,0.8965152590745306,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,3,0.8977484199863521,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,3,0.8982646181669504,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,3,0.89895690596992,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,3,0.8970163273031679,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,3,0.8972945406635051,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,3,0.895435473286747,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,3,0.8966112134357549,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,3,0.8965065674757747,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,3,0.8910991980639584,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,3,0.8919712913986158,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,3,0.8919268793809512,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,3,0.8901313065521588,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,3,0.8889141400973273,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,3,0.8959112365752412,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,3,0.8953279548007325,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,3,0.8944371912143488,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,3,0.893664705295868,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,3,0.8943405307580203,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,3,0.8979553104548147,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,3,0.8976793543312289,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,3,0.8971932005290834,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,3,0.8974571221163434,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,3,0.897572847161417,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,3,0.8932518562057936,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,3,0.8929061340333853,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,3,0.8931876402315868,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,3,0.8926300502955031,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,3,0.8892663050795614,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,3,0.8946527404998958,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,3,0.8963525309520883,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,3,0.8954817681448645,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,3,0.8928913606409999,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,3,0.8949588323489397,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,3,0.8979052602306168,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,3,0.8977962078429742,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,3,0.8978503138586825,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,3,0.8977265347329652,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,3,0.8979824583557878,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,3,0.8960887721082342,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,3,0.8965636141315335,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,3,0.897828190330366,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,3,0.8999247971199966,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,3,0.8994926164515141,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,3,0.8981445869281945,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,3,0.8995491349838947,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,3,0.89937075859504,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,3,0.898338637699291,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,3,0.8974513586059865,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,3,0.8990303073728513,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,3,0.9002568519186623,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,3,0.8984654827007607,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,3,0.899967053364069,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,3,0.9003267353340776,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,3,0.8950311108333073,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,3,0.895395434334691,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,3,0.8939123805244575,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,3,0.8946442036959547,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,3,0.8949022516995062,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,3,0.8930677926978402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,3,0.8921428471039214,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,3,0.8923655167619893,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,3,0.8913886578593366,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,3,0.890416257568847,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,3,0.8931394025143311,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,3,0.893475912934588,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,3,0.893492283467904,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,3,0.8940423228770988,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,3,0.893846623969202,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,3,0.897792418220271,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,3,0.8973096496884698,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,3,0.8972487715806626,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,3,0.8975625649825965,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,3,0.897416702318647,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,3,0.8956623153807395,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,3,0.896400642939305,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,3,0.899189532607725,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,3,0.8993636031738036,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,3,0.9006487967080439,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,3,0.8936388259866783,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,3,0.8923139996276888,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,3,0.8935429482722911,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,3,0.8950348729984952,0.0,0.0,0.0,0.0,0.0,0.0
