date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d,future_return_60d,direction_up_60d
2021-02-08,300308,0.28555555555555556,,,0.3333333333333333,0.30392434988179673,0,20,,,-0.2133611691022964,0.0,,
2021-02-09,300308,0.2788888888888889,,,0.3333333333333333,0.31432922791683227,0,20,,,-0.23250564334085766,0.0,,
2021-02-10,300308,0.23333333333333334,,,0.1111111111111111,0.35871290327111344,0,20,,,-0.2512881490289338,0.0,,
2021-02-18,300308,0.29333333333333333,,,0.3888888888888889,0.30824567766896394,0,20,,,-0.25981344733773815,0.0,,
2021-02-19,300308,0.25555555555555554,,,0.2222222222222222,0.3266136982505503,0,20,,,-0.283852140077821,0.0,,
2021-02-22,300308,0.2822222222222222,,,0.1111111111111111,0.33402561439944634,0,20,,,-0.252016129032258,0.0,,
2021-02-23,300308,0.2677777777777777,,,0.1111111111111111,0.32278309200749067,0,20,,,-0.23180428134556563,0.0,,
2021-02-24,300308,0.24888888888888888,,,0.1111111111111111,0.3122768163713777,0,20,,,-0.297324892791505,0.0,,
2021-02-25,300308,0.2966666666666667,,,0.2222222222222222,0.28574983044589725,0,20,,,-0.2687722233842291,0.0,,
2021-02-26,300308,0.3277777777777778,,,0.5555555555555556,0.23202614379084968,0,20,,,-0.19738562091503264,0.0,,
2021-03-01,300308,0.38555555555555554,,,0.5555555555555556,0.22539682539682537,0,20,,,-0.2242749731471536,0.0,,
2021-03-02,300308,0.3233333333333333,,,0.5555555555555556,0.21913580246913578,0,20,,,-0.20175044883303417,0.0,,
2021-03-03,300308,0.3233333333333333,,,0.4444444444444444,0.2298972590943394,0,20,,,-0.20702070207020706,0.0,,
2021-03-04,300308,0.3322222222222222,,,0.5555555555555556,0.2076023391812865,0,20,,,-0.1626072836928787,0.0,,
2021-03-05,300308,0.3133333333333333,,,0.4444444444444444,0.21798087058145943,0,20,,,-0.11635514018691595,0.0,,
2021-03-08,300308,0.2777777777777778,,,0.4444444444444444,0.21747166613706176,0,20,,,-0.0853150281931846,0.0,,
2021-03-09,300308,0.28,,,0.4444444444444444,0.22567694166283647,0,20,,,-0.060250191473066095,0.0,,
2021-03-10,300308,0.3111111111111111,,,0.5555555555555556,0.22486772486772486,0,20,,,-0.07501913753508549,0.0,,
2021-03-11,300308,0.30666666666666664,,,0.6666666666666666,0.2228506351053669,0,20,,,-0.09127789046653145,0.0,,
2021-03-12,300308,0.3255555555555556,,,0.6666666666666666,0.22368682548323265,0,20,,,-0.10524948024948033,0.0,,
2021-03-15,300308,0.31444444444444447,,,0.5555555555555556,0.2395061728395062,0,20,,,-0.09846072186836519,0.0,,
2021-03-16,300308,0.2866666666666667,,,0.6666666666666666,0.22928974894163984,0,20,,,-0.0802139037433156,0.0,,
2021-03-17,300308,0.30333333333333334,,,0.6666666666666666,0.2338923345294494,0,20,,,-0.10402329274748534,0.0,,
