source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag,event_type,sentiment,impact_score,confidence,audit_source,audit_fetched_at,audit_quality_flag,fetched_at,effective_date,announce_date,audit_raw_hash,raw_hash
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-11 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-11 收盘 685.7; 1日涨跌 0.98%, 5日涨跌 5.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4719399573771508,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16108573538935193267,16108573538935193267
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-14 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-14 收盘 763.6; 1日涨跌 0.84%, 5日涨跌 6.33%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5063911554206477,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13864431663598354437,13864431663598354437
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-15 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-15 收盘 764.4; 1日涨跌 0.10%, 5日涨跌 6.29%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5029893495731486,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1989608664566336660,1989608664566336660
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-16 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-16 收盘 781.6; 1日涨跌 2.24%, 5日涨跌 7.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.587359573708353,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5138901738357712489,5138901738357712489
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-17 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-17 收盘 789.2; 1日涨跌 0.97%, 5日涨跌 6.01%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.48076509778637444,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3735032437204995806,3735032437204995806
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-21 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-21 收盘 805.1; 1日涨跌 1.77%, 5日涨跌 5.42%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.43392174322979393,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4829791303421764655,4829791303421764655
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-22 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-22 收盘 831.4; 1日涨跌 3.27%, 5日涨跌 8.76%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.7009575637067655,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11905986490161751370,11905986490161751370
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-23 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-04-23 收盘 784.3; 1日涨跌 -5.67%, 5日涨跌 0.34%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.453585432152221,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,10381795940671359580,10381795940671359580
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-29 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-04-29 收盘 785.1; 1日涨跌 0.65%, 5日涨跌 -5.57%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.44531043275360194,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7700772927422405149,7700772927422405149
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-15 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-05-15 收盘 739.8; 1日涨跌 -2.88%, 5日涨跌 -6.44%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5155416171375089,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3488788619619642706,3488788619619642706
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-21 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-05-21 收盘 778.8; 1日涨跌 3.23%, 5日涨跌 2.24%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.25875553434608456,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3139384754277037944,3139384754277037944
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-05-22 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-05-22 收盘 780.1; 1日涨跌 0.17%, 5日涨跌 5.44%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.43556540780189756,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4685583085793771600,4685583085793771600
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-09 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-09 收盘 914.3; 1日涨跌 4.57%, 5日涨跌 6.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5053023255813951,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,2316327094474900402,2316327094474900402
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-10 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-10 收盘 901.6; 1日涨跌 -1.40%, 5日涨跌 5.48%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4384125795582179,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11854716176609285428,11854716176609285428
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-13 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-13 收盘 927.6; 1日涨跌 2.88%, 5日涨跌 8.35%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6681774641964342,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3792881600091164159,3792881600091164159
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-14 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-14 收盘 939; 1日涨跌 1.23%, 5日涨跌 8.36%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.668974749573005,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7245569087736836497,7245569087736836497
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-15 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-15 收盘 960.3; 1日涨跌 2.27%, 5日涨跌 9.83%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.7862763037511442,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11408322079978352419,11408322079978352419
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-16 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-16 收盘 966.4; 1日涨跌 0.63%, 5日涨跌 5.70%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.45585790532854986,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,17047930810618413413,17047930810618413413
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-17 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-17 收盘 999.8; 1日涨跌 3.45%, 5日涨跌 10.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1952522668774028507,1952522668774028507
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-21 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-10-21 收盘 994.1; 1日涨跌 2.45%, 5日涨跌 5.87%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4692751709301568,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5169874167986124721,5169874167986124721
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-22 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-22 收盘 952.6; 1日涨跌 -4.17%, 5日涨跌 -0.81%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.333983864153069,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,660976599916694707,660976599916694707
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-24 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-24 收盘 938.1; 1日涨跌 -0.44%, 5日涨跌 -6.17%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.4936987397479493,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,6401068764436370804,6401068764436370804
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-10-28 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2025-10-28 收盘 901.4; 1日涨跌 -3.51%, 5日涨跌 -9.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.7458704705953361,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4219553674457874893,4219553674457874893
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-21 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-21 收盘 1092; 1日涨跌 3.03%, 5日涨跌 4.67%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3734835853504279,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5618582941028561117,5618582941028561117
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-23 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-23 收盘 1116; 1日涨跌 2.58%, 5日涨跌 7.74%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6191405118300342,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1432960965572477815,1432960965572477815
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-26 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-26 收盘 1143; 1日涨跌 2.48%, 5日涨跌 8.70%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6961019205172079,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,508605012825572917,508605012825572917
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-27 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-27 收盘 1148; 1日涨跌 0.44%, 5日涨跌 8.32%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.665710836100212,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1112537001615501673,1112537001615501673
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-28 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-28 收盘 1186; 1日涨跌 3.29%, 5日涨跌 8.60%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6877231529799506,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4533977827144165546,4533977827144165546
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-29 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-01-29 收盘 1249; 1日涨跌 5.30%, 5日涨跌 14.85%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14032471210334329840,14032471210334329840
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-01-30 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-01-30 收盘 1161; 1日涨跌 -7.02%, 5日涨跌 4.10%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.561675419495324,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,3122801022654919057,3122801022654919057
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-02 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-02 收盘 1009; 1日涨跌 -13.16%, 5日涨跌 -11.78%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5825533318674317784,5825533318674317784
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-03 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-03 收盘 1094; 1日涨跌 8.45%, 5日涨跌 -4.75%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6756295855641472,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1289608843968080008,1289608843968080008
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-04 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-04 收盘 1142; 1日涨跌 4.38%, 5日涨跌 -3.75%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3504909579622968,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1308851736479957912,1308851736479957912
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-05 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-05 收盘 1106; 1日涨跌 -3.15%, 5日涨跌 -11.48%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7376305773259231886,7376305773259231886
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-06 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-02-06 收盘 1090; 1日涨跌 -1.41%, 5日涨跌 -6.14%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.491122935716624,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15464189753162009840,15464189753162009840
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-09 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-09 收盘 1126; 1日涨跌 3.29%, 5日涨跌 11.63%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13222344265286345435,13222344265286345435
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-02-24 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-02-24 收盘 1150; 1日涨跌 3.64%, 5日涨跌 2.18%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.2911449418971266,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13973415827501702670,13973415827501702670
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-02 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-02 收盘 1197; 1日涨跌 4.30%, 5日涨跌 7.85%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.6278353301504378,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1020455586337167485,1020455586337167485
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-19 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-19 收盘 1065; 1日涨跌 -4.61%, 5日涨跌 -7.49%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5992774767264137,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,13792285876546233312,13792285876546233312
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-20 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-20 收盘 1042; 1日涨跌 -2.18%, 5日涨跌 -8.26%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.6611849634650948,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5926086342717668387,5926086342717668387
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-23 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-23 收盘 942.8; 1日涨跌 -9.52%, 5日涨跌 -15.93%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,4008521883082156100,4008521883082156100
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-24 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-24 收盘 979.8; 1日涨跌 3.92%, 5日涨跌 -12.45%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.85,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,16475717008933259230,16475717008933259230
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-25 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-25 收盘 1014; 1日涨跌 3.49%, 5日涨跌 -9.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.7364160607471613,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15756679853963716049,15756679853963716049
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-26 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-03-26 收盘 996; 1日涨跌 -1.77%, 5日涨跌 -6.50%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.5202861273304169,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,15247994616724561792,15247994616724561792
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-03-30 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-03-30 收盘 1015; 1日涨跌 1.62%, 5日涨跌 7.65%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.611624946966483,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,11666202578247091146,11666202578247091146
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-04-01 00:00:00,000630,000630,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2026-04-01 收盘 1053; 1日涨跌 3.24%, 5日涨跌 3.87%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.30944021460412685,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,5148144748406395185,5148144748406395185
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-08 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-08 收盘 942.2; 1日涨跌 -3.27%, 5日涨跌 -4.21%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.3365664206266903,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,12297520591818803031,12297520591818803031
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2026-06-10 00:00:00,000630,000630,沪金主连价格下跌触发商品冲击,"沪金主连(AU0) 2026-06-10 收盘 919.3; 1日涨跌 -2.93%, 5日涨跌 -5.91%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,negative,-0.4729193105989271,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7352573117720525149,7352573117720525149
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-05 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-05 收盘 670.6; 1日涨跌 3.57%, 5日涨跌 4.82%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.3858826471599617,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,14254947772295942093,14254947772295942093
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-02-11 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-02-11 收盘 685.7; 1日涨跌 0.98%, 5日涨跌 5.90%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.4719399573771508,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1223446833004217763,1223446833004217763
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-14 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-14 收盘 763.6; 1日涨跌 0.84%, 5日涨跌 6.33%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5063911554206477,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,1905897205130085781,1905897205130085781
akshare_futures_main_sina,https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html,2025-04-15 00:00:00,600362,600362,沪金主连价格上涨触发商品冲击,"沪金主连(AU0) 2025-04-15 收盘 764.4; 1日涨跌 0.10%, 5日涨跌 6.29%. 该事件按产业链映射进入相关股票的事件因子。",commodity_shock:gold:AU0,commodity_shock,positive,0.5029893495731486,0.7,akshare,2026-06-12T20:38:47,raw_event,2026-06-12T20:38:47,2026-06-12 20:38:47,,7624280810069579492,7624280810069579492
