date,symbol,close,amount,momentum_1,momentum_2,momentum_3,momentum_5,momentum_10,momentum_20,momentum_40,momentum_60,momentum_120,momentum_240,reversal_1,reversal_2,reversal_3,reversal_5,reversal_10,reversal_20,volatility_5,volatility_10,volatility_20,volatility_40,volatility_60,volatility_120,volatility_240,downside_volatility_5,downside_volatility_10,downside_volatility_20,downside_volatility_60,downside_volatility_120,upside_volatility_5,upside_volatility_10,upside_volatility_20,upside_volatility_60,max_drawdown_20,max_drawdown_60,max_drawdown_120,ma_bias_5,ma_bias_10,ma_bias_20,ma_bias_40,ma_bias_60,ma_bias_120,ma_bias_240,ma_slope_5,ma_slope_10,ma_slope_20,ma_slope_60,ema_bias_5,ema_bias_10,ema_bias_12,ema_bias_20,ema_bias_26,ema_bias_60,ema_bias_120,ema_slope_12,ema_slope_26,ema_slope_60,macd_diff,macd_signal,macd_hist,rsi_6,rsi_14,rsi_24,price_position_20,price_position_40,price_position_60,price_position_120,price_position_240,breakout_high_20,breakout_high_40,breakout_high_60,breakout_high_120,breakout_high_240,breakdown_low_20,breakdown_low_40,breakdown_low_60,breakdown_low_120,breakdown_low_240,amount_mean_5,amount_mean_10,amount_mean_20,amount_mean_40,amount_mean_60,amount_mean_120,amount_zscore_20,amount_zscore_60,amount_percentile_20,amount_percentile_60,turnover_mean_5,turnover_mean_10,turnover_mean_20,turnover_mean_40,turnover_mean_60,turnover_mean_120,turnover_zscore_20,turnover_zscore_60,turnover_percentile_20,turnover_percentile_60,volume_ratio_5_20,volume_ratio_10_60,amount_ratio_5_20,amount_ratio_10_60,intraday_return,overnight_return,gap_return,amplitude,atr_pct_5,atr_pct_10,atr_pct_20,atr_pct_60,amplitude_mean_5,amplitude_mean_10,amplitude_mean_20,amplitude_mean_60,amplitude_zscore_20,amplitude_zscore_60,bollinger_zscore_20,bollinger_zscore_60,bollinger_width_20,bollinger_width_60,close_position,upper_shadow,lower_shadow,body_size,close_to_high_20,close_to_high_60,close_to_high_120,close_to_low_20,close_to_low_60,close_to_low_120,return_skew_20,return_skew_60,return_kurt_20,return_kurt_60,amihud_illiquidity_20,amihud_illiquidity_60,limit_up_count_20,limit_up_count_60,limit_down_count_20,limit_down_count_60,limit_up_near_5,limit_down_near_5,gap_up_count_20,gap_up_count_60,gap_down_count_20,gap_down_count_60,long_upper_shadow_count_20,long_upper_shadow_count_60,long_lower_shadow_count_20,long_lower_shadow_count_60,up_day_ratio_20,up_day_ratio_60,down_day_ratio_20,down_day_ratio_60,positive_body_ratio_20,positive_body_ratio_60,return_autocorr_20,return_autocorr_60,price_efficiency_20,price_efficiency_60,price_efficiency_120,trend_strength_20,trend_strength_60,trend_strength_120,volume_cv_20,volume_cv_60,amount_cv_20,amount_cv_60,turnover_cv_20,turnover_cv_60,amount_crowding_20,amount_crowding_60,turnover_crowding_20,turnover_crowding_60,up_streak,down_streak,new_high_distance_60,new_low_distance_60,future_return_1d,future_return_5d,future_return_20d,excess_return_1d,excess_return_5d,excess_return_20d,future_downside_1d,future_upside_1d,direction_up_1d,future_downside_5d,future_upside_5d,direction_up_5d,future_downside_20d,future_upside_20d,direction_up_20d,effective_date,source,fetched_at,announce_date,quality_flag,feature_version,pit_ready,raw_hash
2020-01-07,601958,6.611152,111010558.0,-0.006211180124223725,0.0012515644555695093,-0.00867410161090465,,,,,,,,0.006211180124223725,-0.0012515644555695093,0.00867410161090465,,,,,,,,,,,0.004893944492241519,,,,,0.003754693366708417,,,,,,,-0.0034257240734973937,,,,,,,,,,,-0.0037819389355226996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137621313.25,,,,,,,,,,0.531025,,,,,,,,,,,,,,-0.00497512437810943,-0.001242236024844856,-0.001242236024844856,0.01614906832298144,0.021250000000000057,,,,,,,,,,,,,,0.3846153846153814,0.3076923076923134,0.3846153846153814,0.30769230769230516,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,-0.011249999999999982,0.0012499999999999734,-0.12249999999999994,-0.005994702888457354,-0.000787856970204043,-0.05139455228536588,-0.011249999999999982,-0.011249999999999982,0.0,-0.014999999999999902,0.0012499999999999734,1.0,-0.20375,0.0012499999999999734,0.0,2020-01-07,baostock,2026-06-12T13:17:42,,ok,954420435522,True,12706980475564068431
2020-01-07,603993,3.97352254,809702807.0,-0.015590200445434355,-0.013392857142857095,0.011441647597254079,,,,,,,,0.015590200445434355,0.013392857142857095,-0.011441647597254079,,,,,,,,,,,0.007795100222717177,,,,,0.012259031136300218,,,,,,,-0.0045045045045044585,,,,,,,,,,,-0.0021739130434784704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192650302.25,,,,,,,,,,1.514825,,,,,,,,,,,,,,-0.006741573033708037,-0.008908685968819552,-0.008908685968819552,0.026726057906458885,0.04072398190045254,,,,,,,,,,,,,,0.4166666666666653,0.3333333333333306,0.4166666666666653,0.2500000000000041,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.009049773755656076,0.06561085972850678,0.06561085972850678,0.014305070867198705,0.06357300275830276,0.13671630744314084,0.009049773755656076,0.009049773755656076,1.0,-0.009049773755656076,0.06561085972850678,1.0,-0.1606334841628959,0.06561085972850678,1.0,2020-01-07,baostock,2026-06-12T13:17:42,,ok,954420435522,True,17369134675354528010
2020-01-08,000630,2.02285672,184156476.85,-0.008547008547008517,-0.0042918454935620964,0.0,,,,,,,,0.008547008547008517,0.0042918454935620964,-0.0,,,,0.007417859978760279,,,,,,,0.004681389380386019,,,,,0.002355815920708651,,,,,,,-0.0042918454935620964,,,,,,,,,,,-0.004239084357778866,,,,,,,,,,,,,33.47649784330251,,,,,,,,,,,,,,,,,,189491093.974,,,,,,,,,,0.84734,,,,,,,,,,,,,,-0.0042918454935620964,-0.004273504273504369,-0.004273504273504369,0.02136752136752142,0.018103448275862175,,,,0.018222160241547634,,,,,,,,,,0.39999999999999797,0.4000000000000081,0.39999999999999797,0.19999999999999388,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.004310344827586077,-0.012931034482758674,-0.11206896551724144,0.013191180203150877,-0.0001697436579026941,-0.05514589076584675,0.004310344827586077,0.004310344827586077,1.0,-0.012931034482758674,0.004310344827586077,0.0,-0.15517241379310343,0.004310344827586077,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,13098752630670007629
2020-01-08,000807,4.6652953,395728635.33,-0.04638218923933202,-0.0301886792452829,-0.00963391136801528,,,,,,,,0.04638218923933202,0.0301886792452829,0.00963391136801528,,,,0.031097563282730428,,,,,,,0.02010506344419893,,,,,0.010560453916390055,,,,,,,-0.021325209444021276,,,,,,,,,,,-0.019822958847349192,,,,,,,,,,,,,40.56936574772612,,,,,,,,,,,,,,,,,,378987956.87600005,,,,,,,,,,2.7588,,,,,,,,,,,,,,-0.039252336448598046,-0.007421150278293154,-0.007421150278293154,0.05751391465677166,0.04785992217898835,,,,0.04875788160312565,,,,,,,,,,0.12903225806451663,0.19354838709677338,0.12903225806451663,0.67741935483871,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0077821011673151474,0.01945525291828787,-0.1264591439688716,0.016662936542879946,0.03221654374314385,-0.0695360692174769,0.0077821011673151474,0.0077821011673151474,1.0,0.0077821011673151474,0.0622568093385214,1.0,-0.18482490272373542,0.0622568093385214,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,10102490738728041641
2020-01-08,000831,12.70037658,417642234.43,-0.035364936042136974,-0.045420699925539876,-0.02212051868802445,,,,,,,,0.035364936042136974,0.045420699925539876,0.02212051868802445,,,,0.02467329235060605,,,,,,,0.015115979303796143,,,,,0.010915968768877658,,,,,,,-0.02553967771359078,,,,,,,,,,,-0.02172438482119332,,,,,,,,,,,,,34.03284906531587,,,,,,,,,,,,,,,,,,480563236.926,,,,,,,,,,3.7227000000000006,,,,,,,,,,,,,,-0.03245283018867917,-0.003009781790820232,-0.003009781790820232,0.045146726862302526,0.03463338533541345,,,,0.03498402368809839,,,,,,,,,,0.06666666666666807,0.21666666666666673,0.06666666666666807,0.7166666666666652,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,0.010920436817472678,-0.015600624024961096,-0.15366614664586598,0.019801272193037477,-0.002839333200105116,-0.09674307189447129,0.010920436817472678,0.010920436817472678,1.0,-0.015600624024961096,0.017940717628704972,0.0,-0.23946957878315134,0.017940717628704972,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,13253006303359440354
2020-01-08,000878,11.84624016,466769991.99,-0.02271062271062263,-0.016224188790560423,-0.03821196827685647,,,,,,,,0.02271062271062263,0.016224188790560423,0.03821196827685647,,,,0.016401379409543528,,,,,,,0.012341125538212122,,,,,0.003254181683866539,,,,,,,-0.022280856053943143,,,,,,,,,,,-0.018012286887927664,,,,,,,,,,,,,20.626206799679323,,,,,,,,,,,,,,,,,,530506223.054,,,,,,,,,,2.74324,,,,,,,,,,,,,,-0.014042867701404282,-0.00879120879120876,-0.00879120879120876,0.03956043956043958,0.03598200899550227,,,,0.0346176454562174,,,,,,,,,,0.29629629629629933,0.35185185185185036,0.29629629629629933,0.35185185185185036,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.008995502248875464,-0.017241379310344862,-0.1581709145427288,0.017876337624440262,-0.004480088485488882,-0.10124783979133412,0.008995502248875464,0.008995502248875464,1.0,-0.017241379310344862,0.014992503748125774,0.0,-0.21814092953523234,0.014992503748125774,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,5061521281205809513
2020-01-08,000933,4.08139263,382925511.43,-0.04387568555758681,-0.033271719038817094,-0.036832412523020275,,,,,,,,0.04387568555758681,0.033271719038817094,0.036832412523020275,,,,0.02361033249196868,,,,,,,0.01888937519222954,,,,,0.0049598550332712165,,,,,,,-0.03112263801407933,,,,,,,,,,,-0.0266525745008388,,,,,,,,,,,,,17.796391218418705,,,,,,,,,,,,,,,,,,328497613.86399996,,,,,,,,,,3.18456,,,,,,,,,,,,,,-0.04387568555758681,0.0,0.0,0.04936014625228508,0.032122370936902435,,,,0.030307876955658803,,,,,,,,,,0.11111111111110877,0.0,0.11111111111110877,0.8888888888888913,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.00956022944550683,0.0019120458891015435,-0.13766730401529637,0.018441064821071627,0.014673336713957524,-0.08074422926390168,0.00956022944550683,0.00956022944550683,1.0,0.0019120458891015435,0.0248565965583174,1.0,-0.19502868068833645,0.0248565965583174,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,14721157990472880520
2020-01-08,000960,9.8400544,195259175.71,-0.022450888681010306,-0.018779342723004855,-0.016933207902163683,,,,,,,,0.022450888681010306,0.018779342723004855,0.016933207902163683,,,,0.01363682228596797,,,,,,,0.010040342649203927,,,,,0.00316986954768852,,,,,,,-0.013592599584670517,,,,,,,,,,,-0.011399072657409026,,,,,,,,,,,,,37.06151778402218,,,,,,,,,,,,,,,,,,209078418.322,,,,,,,,,,1.18142,,,,,,,,,,,,,,-0.016933207902163683,-0.005612722170252549,-0.005612722170252549,0.02525724976613648,0.0216267942583731,,,,0.021392445590182725,,,,,,,,,,0.148148148148144,0.185185185185187,0.148148148148144,0.666666666666669,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.007655502392344582,0.06315789473684208,-0.060287081339712834,0.01653633776790938,0.07591918556169806,-0.003364006588318147,0.007655502392344582,0.007655502392344582,1.0,-0.006698564593301426,0.06315789473684208,1.0,-0.11578947368421044,0.07559808612440211,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,12234166338564927576
2020-01-08,002460,27.40109928,3460242147.42,0.01700850425212619,0.01649999999999996,0.11764705882352944,,,,,,,,-0.01700850425212619,-0.01649999999999996,-0.11764705882352944,,,,0.044067776445246794,,,,,,,0.000223606797750004,,,,,0.04124568218538388,,,,,,,0.05621363258520362,,,,,,,,,,,0.04360142718625015,,,,,,,,,,,,,99.65024803481822,,,,,,,,,,,,,,,,,,2600786796.578,,,,,,,,,,8.5669,,,,,,,,,,,,,,0.015738196352735434,0.001250625312656295,0.001250625312656295,0.09529764882441216,0.060255779636005896,,,,0.07128192123996785,,,,,,,,,,0.5013123359580051,0.49868766404199494,0.33595800524934305,0.16535433070866204,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,0.005656665027053753,0.035415641908509654,0.46310870634530255,0.014537500402618553,0.04817693273336564,0.5200317810966972,0.005656665027053753,0.005656665027053753,1.0,0.005656665027053753,0.06763403836694537,1.0,-0.04008853910477128,0.46310870634530255,1.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,16086872952307201638
2020-01-08,002466,29.44251558,2337766641.29,-0.008382489909965929,-0.022643818849449215,0.031987075928917585,,,,,,,,0.008382489909965929,0.022643818849449215,-0.031987075928917585,,,,0.03183594891521609,,,,,,,0.006585237261345507,,,,,0.024328705324892837,,,,,,,0.007761721461475135,,,,,,,,,,,0.0055111622411538885,,,,,,,,,,,,,73.87393084591129,,,,,,,,,,,,,,,,,,2285420172.292,,,,,,,,,,4.891579999999999,,,,,,,,,,,,,,-0.008690254500310468,0.0003104625892580426,0.0003104625892580426,0.06799130704750077,0.06280525986224172,,,,0.06467192147521995,,,,,,,,,,0.24657534246575236,0.6255707762557079,0.24657534246575236,0.1278538812785397,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,-0.012836568566061413,0.035378835316218105,0.057921102066374575,-0.003955733190496613,0.04814012614107409,0.11484417681776926,-0.012836568566061413,-0.012836568566061413,0.0,-0.012836568566061413,0.08891671884783969,1.0,-0.13994990607388857,0.08891671884783969,1.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,8235379561164559851
2020-01-08,600111,10.5678334,555180964.0,-0.025044722719141266,-0.032830523513753374,-0.01446654611211573,,,,,,,,0.025044722719141266,0.032830523513753374,0.01446654611211573,,,,0.01822540990457153,,,,,,,0.010741574982879108,,,,,0.008491397382910638,,,,,,,-0.017664023071377044,,,,,,,,,,,-0.015038265021531383,,,,,,,,,,,,,35.878510368588834,,,,,,,,,,,,,,,,,,681305265.8,,,,,,,,,,1.68858,,,,,,,,,,,,,,-0.024171888988361756,-0.0008944543828264262,-0.0008944543828264262,0.03041144901610013,0.02788990825688072,,,,0.02804985230717375,,,,,,,,,,0.02941176470587966,0.17647058823529413,0.02941176470587966,0.7941176470588263,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,0.005504587155963359,-0.004587155963302614,-0.10183486238532102,0.014385422531528158,0.008174134861553366,-0.04491178763392634,0.005504587155963359,0.005504587155963359,1.0,-0.004587155963302614,0.016513761467889854,0.0,-0.1834862385321101,0.016513761467889854,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,5501856342841853683
2020-01-08,600219,1.86405544,447143914.0,-0.0042194092827004814,0.03056768558951961,0.04888888888888898,,,,,,,,0.0042194092827004814,-0.03056768558951961,-0.04888888888888898,,,,0.019046885284309187,,,,,,,0.0023684216470098215,,,,,0.015658477901333994,,,,,,,0.02341717259323506,,,,,,,,,,,0.016700351026486482,,,,,,,,,,,,,85.91152825439259,,,,,,,,,,,,,,,,,,309996949.6,,,,,,,,,,1.3641999999999999,,,,,,,,,,,,,,-0.020746887966805017,0.016877637130801704,0.016877637130801704,0.03797468354430384,0.027118644067796644,,,,0.03148765524799326,,,,,,,,,,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.021186440677966045,0.0,-0.10169491525423724,0.030067276053530843,0.01276129082485598,-0.04477184050284255,0.021186440677966045,0.021186440677966045,1.0,0.0,0.029661016949152685,0.0,-0.14406779661016955,0.029661016949152685,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,4921236913036731752
2020-01-08,600362,14.74066645,557846928.0,-0.014619883040935533,-0.008240141259564404,-0.01863715783343045,,,,,,,,0.014619883040935533,0.008240141259564404,0.01863715783343045,,,,0.010077054988520441,,,,,,,0.007028650400376456,,,,,0.002821747714358765,,,,,,,-0.011614265603003271,,,,,,,,,,,-0.00959312661911238,,,,,,,,,,,,,25.97688857259736,,,,,,,,,,,,,,,,,,570581314.0,,,,,,,,,,1.6098199999999998,,,,,,,,,,,,,,-0.019208381839348032,0.004678362573099504,0.004678362573099504,0.032748538011695874,0.027537091988130567,,,,0.02704757825245069,,,,,,,,,,0.3928571428571439,0.017857142857143894,0.3928571428571439,0.5892857142857122,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,-0.0005934718100890635,-0.020771513353115778,-0.1501483679525223,0.008287363565475736,-0.008010222528259798,-0.0932252932011276,-0.0005934718100890635,-0.0005934718100890635,0.0,-0.020771513353115778,0.0029673590504450953,0.0,-0.19169139465875384,0.0029673590504450953,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,9672154273439027300
2020-01-08,600489,8.39253688,1546382728.0,0.04385964912280693,0.01276595744680864,0.08181818181818179,,,,,,,,-0.04385964912280693,-0.01276595744680864,-0.08181818181818179,,,,0.04178403597281811,,,,,,,0.01332125603616893,,,,,0.02942598842268662,,,,,,,0.04961411245865488,,,,,,,,,,,0.041266068920816634,,,,,,,,,,,,,83.06641587240128,,,,,,,,,,,,,,,,,,923104990.6,,,,,,,,,,2.92448,,,,,,,,,,,,,,0.001051524710830698,0.042763157894736725,0.042763157894736725,0.05263157894736845,0.04201680672268903,,,,0.03878200404504018,,,,,,,,,,0.7708333333333334,0.22916666666666657,0.749999999999999,0.02083333333333447,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,-0.06512605042016806,-0.08718487394957974,-0.15021008403361336,-0.05624521504460326,-0.07442358312472376,-0.09328700928221867,-0.06512605042016806,-0.06512605042016806,0.0,-0.08718487394957974,-0.06512605042016806,0.0,-0.20693277310924374,-0.06512605042016806,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,9933054477635419826
2020-01-08,600497,3.73673364,200893517.0,-0.02678571428571419,-0.02460850111856827,-0.022421524663677084,,,,,,,,0.02678571428571419,0.02460850111856827,0.022421524663677084,,,,0.0154168425290792,,,,,,,0.011978935593748831,,,,,0.0027646786602988807,,,,,,,-0.018018018018018056,,,,,,,,,,,-0.015060240963855498,,,,,,,,,,,,,29.57986786146266,,,,,,,,,,,,,,,,,,196112202.4,,,,,,,,,,1.02202,,,,,,,,,,,,,,-0.022421524663677084,-0.0044642857142858094,-0.0044642857142858094,0.024553571428571418,0.025229357798165125,,,,0.024087136369262515,,,,,,,,,,0.09090909090909434,0.0,0.09090909090909434,0.9090909090909056,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.00917431192660545,-0.006880733944954143,-0.13073394495412838,0.018055147302170248,0.0058805568799018375,-0.07381087020273369,0.00917431192660545,0.00917431192660545,1.0,-0.006880733944954143,0.011467889908256756,0.0,-0.17431192660550465,0.011467889908256756,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,3579818024709396765
2020-01-08,600547,26.73815622,5107351837.0,0.047062023939064224,0.015299393299920805,0.10667050028752167,,,,,,,,-0.047062023939064224,-0.015299393299920805,-0.10667050028752167,,,,0.05094590149002341,,,,,,,0.013566226188999018,,,,,0.03884728016873857,,,,,,,0.06420039814200407,,,,,,,,,,,0.05310643242458113,,,,,,,,,,,,,86.48980298261392,,,,,,,,,,,,,,,,,,3454073893.0,,,,,,,,,,4.319419999999999,,,,,,,,,,,,,,-0.013329915406306125,0.0612078346028293,0.0612078346028293,0.05848748639825899,0.055391010652117455,,,,0.04851591514131816,,,,,,,,,,0.6325581395348838,0.1255813953488363,0.6325581395348838,0.24186046511627987,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,-0.07170693686671858,-0.10470252013510006,-0.12314886983632112,-0.06282610149115378,-0.09194122931024408,-0.06622579508492643,-0.07170693686671858,-0.07170693686671858,0.0,-0.10652117433099506,-0.07170693686671858,0.0,-0.1862821512081061,-0.07170693686671858,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,6799305186437635918
2020-01-08,600988,6.35694969,1661806576.0,0.10034013605442182,0.11744386873920565,0.23003802281368846,,,,,,,,-0.10034013605442182,-0.11744386873920565,-0.23003802281368846,,,,0.04497605202658144,,,,,,,0.0,,,,,0.047812555662347385,,,,,,,0.1350877192982458,,,,,,,,,,,0.10635647786527036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935791626.6,,,,,,,,,,11.4131,,,,,,,,,,,,,,0.05891980360065463,0.03911564625850339,0.03911564625850339,0.06632653061224499,0.06027820710973732,,,,0.06318018814925647,,,,,,,,,,1.0,0.0,0.07692307692307711,0.9230769230769229,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,-0.07882534775888728,-0.13446676970633697,0.12210200927357029,-0.06994451238332247,-0.12170547888148099,0.17902508402496498,-0.07882534775888728,-0.07882534775888728,0.0,-0.13446676970633697,-0.07882534775888728,0.0,-0.15919629057187024,0.12210200927357029,1.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,11793110039370927608
2020-01-08,601168,5.25518344,355382560.0,-0.034285714285714364,-0.027338129496402908,-0.03012912482065999,,,,,,,,0.034285714285714364,0.027338129496402908,0.03012912482065999,,,,0.022388130098992123,,,,,,,0.015063555256044659,,,,,0.007689354892945501,,,,,,,-0.021141036779611877,,,,,,,,,,,-0.017441860465116532,,,,,,,,,,,,,39.94412874642272,,,,,,,,,,,,,,,,,,526765428.6,,,,,,,,,,3.18454,,,,,,,,,,,,,,-0.03151862464183397,-0.0028571428571427804,-0.0028571428571427804,0.03428571428571436,0.04378698224852071,,,,0.03817555412854763,,,,,,,,,,0.0,0.08333333333333175,0.0,0.9166666666666683,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.004437869822485396,0.01479289940828421,-0.07100591715976334,0.013318705198050196,0.02755419023314019,-0.014082842408368657,0.004437869822485396,0.004437869822485396,1.0,-0.010355029585798814,0.03254437869822491,1.0,-0.13609467455621294,0.03254437869822491,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,7066319307211338495
2020-01-08,601600,3.29106976,286159746.0,-0.024930747922437657,-0.030303030303030276,-0.022222222222222254,,,,,,,,0.024930747922437657,0.030303030303030276,0.022222222222222254,,,,0.01413225982908857,,,,,,,0.010800172213452034,,,,,0.0037267799624996364,,,,,,,-0.020044543429844075,,,,,,,,,,,-0.016759776536312887,,,,,,,,,,,,,21.492218597625467,,,,,,,,,,,,,,,,,,323106545.6,,,,,,,,,,0.81666,,,,,,,,,,,,,,-0.01949860724233987,-0.005540166204986097,-0.005540166204986097,0.024930747922437668,0.027840909090909086,,,,0.022158995520554316,,,,,,,,,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777778,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,0.005681818181818121,-0.005681818181818232,-0.12784090909090906,0.014562653557382921,0.007079472643037748,-0.07091783433951437,0.005681818181818121,0.005681818181818121,1.0,-0.005681818181818232,0.011363636363636465,0.0,-0.15625,0.011363636363636465,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,18310215069390849363
2020-01-08,601899,4.2028199,2072072563.0,0.0064239828693788414,-0.03292181069958855,-0.02083333333333337,,,,,,,,-0.0064239828693788414,0.03292181069958855,0.02083333333333337,,,,0.024586304965207348,,,,,,,0.017483659083331684,,,,,0.00580639435852135,,,,,,,-0.011774600504625754,,,,,,,,,,,-0.007766889074228844,,,,,,,,,,,,,42.96494365620012,,,,,,,,,,,,,,,,,,1943484799.6,,,,,,,,,,2.1281,,,,,,,,,,,,,,-0.018789144050104345,0.02569593147751581,0.02569593147751581,0.04710920770877945,0.05404255319148936,,,,0.046706571474519926,,,,,,,,,,0.4090909090909083,0.18181818181818346,0.4090909090909083,0.4090909090909083,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,-0.04042553191489362,-0.021276595744680882,-0.08085106382978713,-0.03154469653932882,-0.008515304919824902,-0.023927989078392442,-0.04042553191489362,-0.04042553191489362,0.0,-0.04042553191489362,0.008510638297872353,0.0,-0.17872340425531907,0.008510638297872353,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,4952990802999513139
2020-01-08,601958,6.53677654,123752495.0,-0.011249999999999982,-0.01739130434782621,-0.01001251564455563,,,,,,,,0.011249999999999982,0.01739130434782621,0.01001251564455563,,,,0.008585836687376329,,,,,,,0.005327803931275804,,,,,0.0033582998410510265,,,,,,,-0.011744127936031967,,,,,,,,,,,-0.010043108110196153,,,,,,,,,,,,,21.526843894732423,,,,,,,,,,,,,,,,,,134847549.6,,,,,,,,,,0.52134,,,,,,,,,,,,,,-0.013715710723191998,0.0024999999999999467,0.0024999999999999467,0.032500000000000015,0.023767383059418508,,,,0.025235454910017722,,,,,,,,,,0.3461538461538447,0.23076923076923395,0.3461538461538447,0.42307692307692135,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,0.0,-0.01643489254108721,-0.12136536030341338,0.0088808353755648,-0.003673601716231229,-0.0644422855520187,0.0,0.0,0.0,-0.01643489254108721,0.012642225031605614,0.0,-0.19469026548672563,0.012642225031605614,0.0,2020-01-08,baostock,2026-06-12T13:17:42,,ok,954420435522,True,11285727398461920073
