date,symbol,future_return_5d,future_return_20d,excess_return_5d,excess_return_20d
2020-03-02,000878,-0.05008787346221455,-0.15905096660808438,-0.024352970893548487,-0.03537491982816124
2020-03-02,000933,-0.002188183807439792,-0.09190371991247259,0.02354671876122627,0.031772326867450545
2020-03-02,000960,-0.03552769070010431,-0.15047021943573669,-0.009792788131438246,-0.026794172655813547
2020-03-02,002460,-0.05909943714821775,-0.27204502814258913,-0.033364534579551686,-0.148368981362666
2020-03-02,002466,-0.029609279609279726,-0.43803418803418814,-0.0038743770406136635,-0.314358141254265
2020-03-02,600111,-0.011702127659574568,-0.09468085106382995,0.014032774909091494,0.028995195716093186
2020-03-02,600219,-0.022935779816513735,-0.06422018348623859,0.0027991227521523276,0.05945586329368455
2020-03-02,600362,-0.027272727272727226,-0.12867132867132858,-0.0015378247040611637,-0.00499528189140544
2020-03-02,600489,0.0,-0.010935601458080146,0.025734902568666063,0.11274044532184299
2020-03-02,600497,-0.002666666666666595,-0.06666666666666665,0.023068235901999468,0.057009380113256486
2020-03-02,600547,0.01980198019801982,-0.002329644729178848,0.04553688276668588,0.12134640205074429
2020-03-02,600988,-0.11162790697674418,-0.0046511627906976605,-0.08589300440807812,0.11902488398922548
2020-03-02,601168,-0.02211690363349128,-0.11690363349131117,0.003617998935174782,0.0067724132886119726
2020-03-02,601600,-0.02208201892744477,-0.09148264984227128,0.003652883641221294,0.03219339693765186
2020-03-02,601899,-0.051162790697674376,-0.14186046511627914,-0.025427888129008314,-0.018184418336356006
2020-03-02,601958,-0.015151515151515249,-0.10000000000000009,0.010583387417150814,0.02367604677992305
2020-03-02,603993,-0.011848341232227444,-0.1872037914691943,0.013886561336438619,-0.06352774468927117
2020-03-03,000630,0.0046948356807512415,-0.06572769953051649,0.024867720115001456,0.05043752863174218
2020-03-03,000807,-0.011160714285714413,-0.1361607142857142,0.009012170148535802,-0.019995486123455516
2020-03-03,000831,-0.018181818181818077,-0.0918181818181818,0.0019910662524321374,0.024347046344076875
2020-03-03,000878,-0.03415061295971977,-0.1471103327495622,-0.013977728525469559,-0.030945104587303526
2020-03-03,000933,0.004357298474945592,-0.0980392156862746,0.024530182909195807,0.01812601247598407
2020-03-03,000960,-0.016701461377870652,-0.13778705636743216,0.003471423056379562,-0.021621828205173485
2020-03-03,002460,-0.04456621004566208,-0.2648401826484017,-0.024393325611411866,-0.14867495448614304
2020-03-03,002466,-0.03452380952380951,-0.4508928571428571,-0.014350925089559298,-0.33472762898059844
2020-03-03,600111,-0.011603375527426185,-0.05168776371308015,0.008569508906824029,0.06447746444917853
2020-03-03,600219,-0.013761467889908285,-0.05504587155963314,0.006411416544341929,0.06111935660262553
2020-03-03,600362,-0.007713884992987419,-0.11430575035063106,0.012458999441262796,0.0018594778116276106
2020-03-03,600489,-0.007263922518159771,-0.02300242130750596,0.012908961916090443,0.09316280685475271
2020-03-03,600497,0.0053050397877985045,-0.05039787798408479,0.02547792422204872,0.06576735017817388
2020-03-03,600547,-0.005785363031530211,-0.00665316748625977,0.014387521402720004,0.1095120606759989
2020-03-03,600988,-0.12790697674418605,-0.024418604651162745,-0.10773409230993583,0.09174662351109593
2020-03-03,601168,0.006349206349206327,-0.10000000000000009,0.02652209078345654,0.016165228162258585
2020-03-03,601600,-0.012618296529968487,-0.09148264984227128,0.007554587904281727,0.024682578319987394
2020-03-03,601899,-0.0604651162790697,-0.14186046511627914,-0.04029223184481948,-0.02569523695402047
2020-03-03,601958,-0.006051437216339051,-0.08472012102874438,0.014121447217911164,0.0314451071335143
2020-03-03,603993,-0.011709601873536313,-0.18735362997658078,0.008463282560713901,-0.07118840181432211
2020-03-04,000630,-0.02314814814814814,-0.07870370370370372,0.018129571076375126,0.03878004708944689
2020-03-04,000807,-0.05032822757111599,-0.15973741794310725,-0.009050508346592726,-0.04225366714995664
2020-03-04,000831,-0.04553571428571446,-0.10357142857142865,-0.0042579950611911915,0.013912322221721965
2020-03-04,000878,-0.07136715391229576,-0.1607910576096302,-0.03008943468777249,-0.04330730681647958
2020-03-04,000933,-0.038297872340425476,-0.12127659574468086,0.0029798468840977893,-0.003792844951530247
2020-03-04,000960,-0.04115226337448563,-0.14609053497942392,0.00012545585003763404,-0.028606784186273312
2020-03-04,002460,-0.07280319535221491,-0.24400871459694995,-0.031525476127691646,-0.12652496380379935
2020-03-04,002466,-0.06895548443409949,-0.4169333721268549,-0.027677765209576224,-0.2994496213337043
2020-03-04,600111,-0.034375000000000044,-0.060416666666666785,0.006902719224523221,0.05706708412648383
2020-03-04,600219,-0.03181818181818186,-0.06363636363636371,0.009459537406341409,0.0538473871567869
2020-03-04,600362,-0.03455425017277125,-0.13130615065653073,0.006723469051752015,-0.013822399863380117
2020-03-04,600489,-0.022485207100591764,-0.049704142011834374,0.0187925121239315,0.06777960878131624
2020-03-04,600497,-0.018372703412073532,-0.05774278215223094,0.022905015812449733,0.05974096864091967
2020-03-04,600547,-0.008547008547008628,-0.009686609686609726,0.03273071067751464,0.10779714110654089
2020-03-04,600988,-0.06896551724137934,0.058263971462544584,-0.02768779801685607,0.17574772225569518
2020-03-04,601168,-0.03100775193798455,-0.11162790697674418,0.010269967286538714,0.005855843816406428
2020-03-04,601600,-0.028213166144200663,-0.09717868338557989,0.013064553080322602,0.020305067407570723
2020-03-04,601899,-0.07159353348729802,-0.1385681293302541,-0.030315814262774757,-0.021084378537103474
2020-03-04,601958,-0.015082956259426905,-0.08446455505279038,0.02619476296509636,0.03301919574036023
2020-03-04,603993,-0.04895104895104896,-0.17249417249417254,-0.007673329726525693,-0.055010421701021925
2020-03-05,000630,-0.054545454545454675,-0.09090909090909105,0.02281842509058228,0.034119480805490404
2020-03-05,000807,-0.0858369098712446,-0.16309012875536477,-0.008473030235207638,-0.03806155704078332
2020-03-05,000831,-0.09011373578302717,-0.12423447069116356,-0.012749856146990216,0.000794101023417898
2020-03-05,000878,-0.11651299245599334,-0.1684828164291703,-0.03914911281995638,-0.043454244714588836
2020-03-05,000933,-0.0961145194274029,-0.14723926380368102,-0.018750639791365944,-0.022210692089099565
2020-03-05,000960,-0.0678824721377912,-0.13272543059777098,0.009481407498245761,-0.007696858883189522
2020-03-05,002460,-0.07992599444958381,-0.2040703052728955,-0.002562114813546859,-0.07904173355831404
2020-03-05,002466,-0.10014641288433379,-0.4017569546120059,-0.022782533248296835,-0.2767283828974244
2020-03-05,600111,-0.070264765784114,-0.08248472505091642,0.007099113851922953,0.042543846663665036
2020-03-05,600219,-0.04932735426008972,-0.06278026905829603,0.028036525375947238,0.06224830265628542
2020-03-05,600362,-0.06508474576271195,-0.13694915254237294,0.012279133873325007,-0.011920580827791488
2020-03-05,600489,-0.060070671378091856,-0.0683156654888103,0.0172932082579451,0.05671290622577116
2020-03-05,600497,-0.07088607594936713,-0.08101265822784809,0.006477803686669822,0.044015913486733366
2020-03-05,600547,-0.05378766544635316,-0.04533934103069559,0.023576214189683795,0.07968923068388586
2020-03-05,600988,-0.11961722488038284,0.028708133971291794,-0.04225334524434589,0.15373670568587325
2020-03-05,601168,-0.07121212121212117,-0.11666666666666659,0.006151758423915785,0.00836190504791487
2020-03-05,601600,-0.04938271604938271,-0.09876543209876543,0.027981163586654242,0.026263139615816028
2020-03-05,601899,-0.09885057471264369,-0.14942528735632188,-0.021486695076606735,-0.024396715641740424
2020-03-05,601958,-0.05743740795287178,-0.08836524300441828,0.01992647168316518,0.03666332871016317
2020-03-05,603993,-0.09027777777777768,-0.16666666666666663,-0.012913898141740723,-0.041638094952085175
2020-03-06,000630,-0.05069124423963134,-0.0875576036866359,0.03929730602499108,0.037313374842927696
2020-03-06,000807,-0.08752735229759301,-0.16411378555798695,0.002461197967029413,-0.03924280702842335
2020-03-06,000831,-0.09545049063336297,-0.09723461195361283,-0.0054619403687405504,0.02763636657595077
2020-03-06,000878,-0.10086956521739121,-0.14347826086956506,-0.010881014952768789,-0.01860728234000146
2020-03-06,000933,-0.09185803757828803,-0.14613778705636737,-0.0018694873136656104,-0.02126680852680378
2020-03-06,000960,-0.06935817805383016,-0.13354037267080754,0.020630372210792267,-0.008669394141243944
2020-03-06,002460,-0.11439114391143912,-0.23413284132841328,-0.024402593646816698,-0.10926186279884968
2020-03-06,002466,-0.1559186013184295,-0.4244769274863859,-0.06593005105380707,-0.2996059489568223
2020-03-06,600111,-0.06521739130434778,-0.06418219461697727,0.02477115896027464,0.06068878391258632
2020-03-06,600219,-0.045454545454545525,-0.059090909090909194,0.044534004810076896,0.0657800694386544
2020-03-06,600362,-0.05959805959805964,-0.12266112266112272,0.030390490666562783,0.0022098558684408715
2020-03-06,600489,-0.10011641443538999,-0.08265424912689168,-0.010127864170767567,0.04221672940267192
2020-03-06,600497,-0.06718346253229979,-0.08010335917312661,0.022805087732322635,0.044767619356436986
2020-03-06,600547,-0.12270610791563963,-0.059983566146261325,-0.03271755765101721,0.06488741238330227
2020-03-06,600988,-0.16567342073897495,0.040524433849821184,-0.07568487047435253,0.16539541237938477
2020-03-06,601168,-0.06172839506172845,-0.11419753086419748,0.028260155202893975,0.010673447665366112
2020-03-06,601600,-0.04088050314465408,-0.0911949685534591,0.04910804711996834,0.033676009976104496
2020-03-06,601899,-0.12328767123287676,-0.15525114155251152,-0.03329912096825434,-0.030380163022947923
2020-03-06,601958,-0.07100591715976334,-0.09319526627218933,0.01898263310485908,0.03167571225737427
2020-03-06,603993,-0.11085450346420322,-0.184757505773672,-0.020865953199580803,-0.05988652724410841
2020-03-09,000630,-0.02857142857142858,-0.033333333333333326,0.04447730603005713,0.016860820917572836
2020-03-09,000807,-0.0665137614678899,-0.10321100917431203,0.0065349731335958144,-0.05301685492340587
2020-03-09,000831,-0.07879924953095674,-0.03564727954971847,-0.005750514929471026,0.014546874701187693
2020-03-09,000878,-0.08048103607770574,-0.06105457909343193,-0.007432301476220024,-0.010860424842525765
2020-03-09,000933,-0.07675438596491224,-0.08114035087719285,-0.0037056513634265292,-0.030946196626286684
2020-03-09,000960,-0.057421451787649014,-0.07800650054171199,0.0156272828138367,-0.027812346290805826
2020-03-09,002460,-0.13858424725822527,-0.13698903290129605,-0.06553551265673956,-0.08679487865038989
2020-03-09,002466,-0.1465869770368039,-0.342560553633218,-0.07353824243531819,-0.29236639938231185
2020-03-09,600111,-0.052744886975242156,-0.01399354144241105,0.020303847626243557,0.03620061280849511
2020-03-09,600219,-0.028169014084507116,-0.018779342723004744,0.0448797205169786,0.03141481152790142
2020-03-09,600362,-0.04672897196261683,-0.053918044572250245,0.026319762638868885,-0.003723890321344084
2020-03-09,600489,-0.06804374240583233,0.026731470230862753,0.005004992195653382,0.07692562448176891
2020-03-09,600497,-0.05882352941176472,-0.03208556149732611,0.014225205189720994,0.018108592753580052
2020-03-09,600547,-0.09537407195888059,0.05568246716162184,-0.022325337357394878,0.105876621412528
2020-03-09,600988,-0.09162303664921467,0.20418848167539272,-0.01857430204772896,0.2543826359262989
2020-03-09,601168,-0.030694668820678506,-0.05169628432956386,0.04235406578080721,-0.0015021300786576958
2020-03-09,601600,-0.029032258064516148,-0.05161290322580647,0.044016476536969565,-0.0014187489749003107
2020-03-09,601899,-0.10784313725490202,-0.026960784313725505,-0.03479440265341631,0.023233369937180656
2020-03-09,601958,-0.06307692307692303,-0.040000000000000036,0.009971811524562682,0.010194154250906126
2020-03-09,603993,-0.1151079136690647,-0.1294964028776978,-0.042059179067578986,-0.07930224862679165
2020-03-10,000630,-0.04672897196261683,-0.051401869158878455,0.04661154474312093,0.009014190131693058
2020-03-10,000807,-0.07674943566591408,-0.11963882618510147,0.01659108103982368,-0.05922276689452995
2020-03-10,000831,-0.10370370370370385,-0.04444444444444462,-0.010363186997966095,0.015971614846126893
2020-03-10,000878,-0.09791477787851322,-0.06165004533091567,-0.004574261172775457,-0.001233986040344158
2020-03-10,000933,-0.08893709327548804,-0.08459869848156187,0.004403423430249714,-0.02418263919099036
2020-03-10,000960,-0.07537154989384287,-0.0997876857749469,0.017968966811894888,-0.03937162648437539
2020-03-10,002460,-0.2072261517874211,-0.18371248327279677,-0.11388563508168334,-0.12329642398222526
2020-03-10,002466,-0.2046855733662145,-0.3634401972872996,-0.11134505666047675,-0.30302413799672806
2020-03-10,600111,-0.07150480256136604,-0.021344717182497308,0.021835714144371715,0.039071342108074204
2020-03-10,600219,-0.009302325581395321,-0.023255813953488413,0.08403819112434244,0.0371602453370831
2020-03-10,600362,-0.06431095406360421,-0.06289752650176683,0.02902956264213355,-0.0024814672111953193
2020-03-10,600489,-0.08292682926829276,0.028048780487804903,0.010413687437445002,0.08846483977837641
2020-03-10,600497,-0.07651715039577844,-0.03957783641160961,0.016823366309959314,0.0208382228789619
2020-03-10,600547,-0.12540005819028222,0.05586267093395403,-0.03205954148454446,0.11627873022452553
2020-03-10,600988,-0.11066666666666669,0.20666666666666678,-0.017326149960928933,0.2670827259572383
2020-03-10,601168,-0.07413249211356465,-0.07097791798107267,0.019208024592173106,-0.010561858690501157
2020-03-10,601600,-0.0383386581469648,-0.060702875399361034,0.05500185855877296,-0.0002868161087895213
2020-03-10,601899,-0.13861386138613863,-0.022277227722772186,-0.04527334468040087,0.038138831567799326
2020-03-10,601958,-0.06240487062404865,-0.0517503805175038,0.03093564608168911,0.00866567877306771
2020-03-10,603993,-0.11137440758293837,-0.13744075829383873,-0.018033890877200615,-0.07702469900326722
2020-03-11,000630,-0.04739336492891,-0.042654028436018954,0.05891652647950221,0.012966428828790379
2020-03-11,000807,-0.07603686635944706,-0.10138248847926268,0.030273025048965146,-0.045762031214453346
2020-03-11,000831,-0.12347988774555652,-0.04303086997193628,-0.017169996337144305,0.012589587292873052
2020-03-11,000878,-0.10833333333333328,-0.05092592592592593,-0.002023441924921071,0.004694531338883402
2020-03-11,000933,-0.09734513274336276,-0.07300884955752207,0.00896475866504945,-0.01738839229271274
2020-03-11,000960,-0.09871244635193133,-0.09334763948497848,0.007597445056480884,-0.03772718222016915
2020-03-11,002460,-0.19620129234384176,-0.18249461523399257,-0.08989140093542955,-0.12687415796918325
2020-03-11,002466,-0.22531250000000003,-0.35343750000000007,-0.11900260859158782,-0.2978170427351907
2020-03-11,600111,-0.07227615965480039,-0.02049622437971943,0.03403373175361182,0.0351242328850899
2020-03-11,600219,-0.018779342723004744,-0.014084507042253502,0.08753054868540747,0.04153595022255583
2020-03-11,600362,-0.0837508947745168,-0.05941302791696479,0.022558996633895406,-0.0037925706521554567
2020-03-11,600489,-0.09443099273607747,0.02058111380145289,0.011878898672334742,0.07620157106626221
2020-03-11,600497,-0.08288770053475936,-0.03208556149732611,0.023422190873652854,0.023534895767483223
2020-03-11,600547,-0.15287356321839085,0.04885057471264376,-0.04656367180997864,0.10447103197745308
2020-03-11,600988,-0.15836526181353772,0.17241379310344818,-0.052055370405125506,0.2280342503682575
2020-03-11,601168,-0.09599999999999997,-0.06400000000000006,0.010309891408412236,-0.008379542735190725
2020-03-11,601600,-0.04193548387096768,-0.05483870967741933,0.06437440753744453,0.000781747587390004
2020-03-11,601899,-0.15174129353233823,-0.01741293532338295,-0.04543140212392602,0.03820752194142638
2020-03-11,601958,-0.08269525267993882,-0.04134762633996936,0.023614638728473386,0.014272830924839976
2020-03-11,603993,-0.11764705882352944,-0.11029411764705888,-0.011337167415117227,-0.05467366038224954
2020-03-12,000630,-0.04807692307692313,-0.038461538461538436,0.04855113207439646,0.005683126841913591
2020-03-12,000807,-0.06103286384976525,-0.0938967136150235,0.035595191301554335,-0.04975204831157147
2020-03-12,000831,-0.1038461538461537,-0.0038461538461537215,-0.007218098694834113,0.040298511457298306
2020-03-12,000878,-0.11100569259962056,-0.04174573055028474,-0.014377637448300978,0.002398934753167284
2020-03-12,000933,-0.07239819004524883,-0.0565610859728507,0.024229865106070753,-0.012416420669398673
2020-03-12,000960,-0.125,-0.0858695652173912,-0.028371944848680414,-0.04172489991393917
2020-03-12,002460,-0.18339030766137132,-0.2026945505730947,-0.08676225251005173,-0.1585498852696427
2020-03-12,002466,-0.23657663520989258,-0.349495606898796,-0.139948580058573,-0.305350941595344
2020-03-12,600111,-0.058050383351588186,-0.0021905805038334725,0.0385776717997314,0.041954084799618555
2020-03-12,600219,-0.018867924528301883,-0.02358490566037741,0.0777601306230177,0.020559759643074618
2020-03-12,600362,-0.10732414793328493,-0.052211747643219564,-0.010696092781965344,-0.008067082339767537
2020-03-12,600489,-0.07393483709273185,0.05137844611528819,0.022693218058587733,0.09552311141874022
2020-03-12,600497,-0.0735694822888282,-0.03542234332425054,0.023058572862491383,0.008722321979201489
2020-03-12,600547,-0.1389880952380953,0.07291666666666652,-0.04236004008677571,0.11706133197011855
2020-03-12,600988,-0.0842391304347826,0.22554347826086962,0.012388924716536992,0.26968814356432164
2020-03-12,601168,-0.09298531810766708,-0.05709624796084822,0.0036427370436525053,-0.012951582657396196
2020-03-12,601600,-0.04220779220779225,-0.058441558441558406,0.05442026294352734,-0.014296893138106379
2020-03-12,601899,-0.1428571428571428,0.012755102040816313,-0.04622908770582321,0.05689976734426834
2020-03-12,601958,-0.06406250000000013,-0.042187500000000044,0.03256555515131945,0.0019571653034519826
2020-03-12,603993,-0.09414758269720103,-0.10178117048346058,0.0024804724541185597,-0.057636505180008554
2020-03-13,000630,-0.029126213592233108,-0.029126213592233108,0.026183687365076945,-0.007204849654737659
2020-03-13,000807,-0.02877697841726623,-0.0767386091127098,0.026532922540043823,-0.05481724517521435
2020-03-13,000831,-0.059171597633136175,0.030571992110453472,-0.003861696675826122,0.05249335604794892
2020-03-13,000878,-0.0560928433268858,-0.01934235976789156,-0.0007829423695757468,0.0025790041696038893
2020-03-13,000933,-0.0367816091954023,-0.039080459770114984,0.018528291761907754,-0.017159095832619535
2020-03-13,000960,-0.07675194660734153,-0.06785317018909909,-0.021442045650031473,-0.04593180625160364
2020-03-13,002460,-0.1589583333333332,-0.20229166666666665,-0.10364843237602314,-0.1803703027291712
2020-03-13,002466,-0.21154499151103556,-0.3395585738539897,-0.1562350905537255,-0.31763720991649425
2020-03-13,600111,-0.03322259136212624,0.01439645625692143,0.02208730959518381,0.03631782019441688
2020-03-13,600219,0.0,-0.004761904761904745,0.05530990095731005,0.017159459175590704
2020-03-13,600362,-0.07074428887251294,-0.014001473839351575,-0.015434387915202886,0.007919890098143874
2020-03-13,600489,-0.005174644243208126,0.09314359637774916,0.050135256714101926,0.1150649603152446
2020-03-13,600497,-0.047091412742382155,-0.02216066481994461,0.008218488214927898,-0.0002393008824491602
2020-03-13,600547,-0.06025600999063385,0.13081486106774887,-0.004946109033323799,0.1527362250052443
2020-03-13,600988,0.055714285714285605,0.2785714285714287,0.11102418667159566,0.30049279250892413
2020-03-13,601168,-0.06414473684210531,-0.047697368421052544,-0.008834835884795257,-0.025776004483557095
2020-03-13,601600,-0.02950819672131144,-0.0491803278688524,0.02580170423599861,-0.027258963931356954
2020-03-13,601899,-0.09895833333333337,0.04166666666666674,-0.04364843237602332,0.06358803060416218
2020-03-13,601958,-0.02547770700636931,-0.022292993630573132,0.029832193950940743,-0.00037162969307768384
2020-03-13,603993,-0.07012987012987015,-0.09350649350649343,-0.0148199691725601,-0.07158512956899798
2020-03-16,000630,-0.03431372549019607,-0.009803921568627416,0.022870234396330028,-0.044922979566604355
2020-03-16,000807,-0.041769041769041726,-0.03439803439803446,0.015414918117484369,-0.06951709239601139
2020-03-16,000831,-0.070264765784114,0.08044806517311587,-0.013080805897587908,0.04532900717513893
2020-03-16,000878,-0.05231388329979869,0.04024144869215296,0.004870076586727404,0.00512239069417602
2020-03-16,000933,-0.038004750593824355,0.009501187648456089,0.01917920929270174,-0.02561787034952085
2020-03-16,000960,-0.08390804597701151,-0.021839080459770233,-0.02672408609048542,-0.05695813845774717
2020-03-16,002460,-0.15787037037037033,-0.025000000000000022,-0.10068641048384423,-0.06011905799797696
2020-03-16,002466,-0.22963509030593443,-0.23221525985993363,-0.17245113041940835,-0.26733431785791056
2020-03-16,600111,-0.04204545454545461,0.05227272727272747,0.015138505341071487,0.01715366927475053
2020-03-16,600219,-0.004830917874396157,0.024154589371980784,0.05235304201212994,-0.010964468625996156
2020-03-16,600362,-0.08069381598793368,0.021116138763197734,-0.023509856101407586,-0.014002919234779206
2020-03-16,600489,-0.020860495436766713,0.13559322033898313,0.03632346444975938,0.1004741623410062
2020-03-16,600497,-0.03693181818181823,0.025568181818181657,0.020252141704707863,-0.009550876179795283
2020-03-16,600547,-0.05303030303030298,0.17329545454545459,0.004153656856223112,0.13817639654747765
2020-03-16,600988,0.07925072046109527,0.31268011527377526,0.13643468034762135,0.27756105727579833
2020-03-16,601168,-0.08666666666666667,-0.021666666666666723,-0.029482706780140575,-0.05678572466464366
2020-03-16,601600,-0.03654485049833889,-0.023255813953488413,0.020639109388187207,-0.05837487195146535
2020-03-16,601899,-0.049450549450549386,0.17582417582417587,0.007733410435976709,0.14070511782619893
2020-03-16,601958,-0.02791461412151075,0.03612479474548436,0.029269345765015345,0.0010057367475074172
2020-03-16,603993,-0.07588075880758804,-0.016260162601626105,-0.01869679892106195,-0.051379220599603044
2020-03-17,000630,-0.014705882352941124,-0.019607843137254943,-0.009483722374924758,-0.05798246379350179
2020-03-17,000807,-0.017114914425427785,-0.009779951100244544,-0.011892754447411419,-0.04815457175649139
2020-03-17,000831,-0.03202479338842967,0.06611570247933884,-0.026802633410413307,0.027741081823091998
2020-03-17,000878,-0.02010050251256268,0.014070351758793898,-0.014878342534546313,-0.02430426889745295
2020-03-17,000933,-0.009523809523809601,0.004761904761904745,-0.004301649545793235,-0.0336127158943421
2020-03-17,000960,-0.05855338691159584,-0.03903559127439726,-0.05333122693357947,-0.07741021193064411
2020-03-17,002460,-0.056908608632746494,0.04943332529539424,-0.05168644865473013,0.01105870463914739
2020-03-17,002466,-0.17906976744186043,-0.22519379844961251,-0.17384760746384406,-0.2635684191058594
2020-03-17,600111,-0.006896551724137945,0.0494252873563219,-0.0016743917461215785,0.011050666700075054
2020-03-17,600219,-0.023474178403755874,-0.018779342723004744,-0.018252018425739508,-0.05715396337925159
2020-03-17,600362,-0.048338368580060465,-0.006042296072507614,-0.0431162086020441,-0.04441691672875446
2020-03-17,600489,0.0851063829787233,0.19680851063829796,0.09032854295673967,0.1584338899820511
2020-03-17,600497,-0.008571428571428452,0.028571428571428692,-0.003349268593412086,-0.009803192084818155
2020-03-17,600547,0.09780439121756479,0.22388556220891553,0.10302655119558116,0.18551094155266867
2020-03-17,600988,0.23538230884557731,0.3103448275862071,0.24060446882359368,0.2719702069299602
2020-03-17,601168,-0.02725724020442921,-0.008517887563884163,-0.022035080226412845,-0.04689250822013101
2020-03-17,601600,-0.023255813953488413,-0.03322259136212624,-0.018033653975472047,-0.07159721201837309
2020-03-17,601899,0.07471264367816088,0.22413793103448287,0.07993480365617725,0.185763310378236
2020-03-17,601958,-0.012987012987012991,0.008116883116883189,-0.007764853008996625,-0.030257737539363658
2020-03-17,603993,-0.058666666666666645,-0.04800000000000004,-0.05344450668865028,-0.08637462065624689
2020-03-18,000630,0.00995024875621886,-0.004975124378109541,-0.030783641371478217,-0.0654481670206531
2020-03-18,000807,0.014962593516209433,0.01995012468827939,-0.025771296611487644,-0.04052291795426417
2020-03-18,000831,0.01707577374599789,0.09071504802561359,-0.023658116381699186,0.030242005383070023
2020-03-18,000878,0.03322949117341634,0.03322949117341634,-0.00750439895428074,-0.027243551469127228
2020-03-18,000933,0.03676470588235303,0.026960784313725616,-0.003969184245344044,-0.03351225832881795
2020-03-18,000960,-0.004761904761904745,-0.00952380952380949,-0.04549579488960182,-0.06999685216635305
2020-03-18,002460,0.03166869671132755,0.06504263093788065,-0.009065193416369528,0.0045695882953370875
2020-03-18,002466,-0.10326744655102871,-0.2113755546591367,-0.14400133667872578,-0.27184859730168026
2020-03-18,600111,0.023255813953488413,0.051162790697674376,-0.017478076174208663,-0.009310251944869188
2020-03-18,600219,0.004784688995215225,0.004784688995215225,-0.03594920113248185,-0.05568835364732834
2020-03-18,600362,0.005468749999999911,0.020312499999999956,-0.035265140127697166,-0.04016054264254361
2020-03-18,600489,0.11497326203208558,0.2005347593582889,0.07423937190438851,0.14006171671574535
2020-03-18,600497,0.023323615160349975,0.04081632653061229,-0.0174102749673471,-0.019656716111931274
2020-03-18,600547,0.15332428765264594,0.2717096336499323,0.11259039752494887,0.21123659100738873
2020-03-18,600988,0.2867981790591805,0.3429438543247345,0.2460642889314834,0.28247081168219096
2020-03-18,601168,0.017699115044247593,0.026548672566371723,-0.023034775083449484,-0.03392437007617184
2020-03-18,601600,0.0,-0.02020202020202022,-0.04073389012769708,-0.08067506284456379
2020-03-18,601899,0.11436950146627556,0.24633431085043989,0.07363561133857849,0.18586126820789634
2020-03-18,601958,0.03505843071786319,0.028380634390651194,-0.00567545940983389,-0.03209240825189237
2020-03-18,603993,0.0,-0.01388888888888884,-0.04073389012769708,-0.0743619315314324
2020-03-19,000630,0.005050505050504972,0.005050505050504972,-0.0377731439457091,-0.062354222996284875
2020-03-19,000807,-0.0050000000000000044,0.01750000000000007,-0.04782364899621408,-0.049904728046789776
2020-03-19,000831,0.04184549356223166,0.10729613733905574,-0.0009781554339824139,0.039891409292265895
2020-03-19,000878,0.04589114194236932,0.06830309498399156,0.0030674929461552425,0.0008983669372017167
2020-03-19,000933,0.012195121951219523,0.017073170731707332,-0.030628527044994552,-0.050331557315082515
2020-03-19,000960,0.027329192546583947,0.049689440993788914,-0.015494456449630128,-0.017715287053000933
2020-03-19,002460,0.005417384880571197,0.09603545924649093,-0.03740626411564288,0.02863073119970108
2020-03-19,002466,-0.10485933503836331,-0.16496163682864462,-0.14768298403457739,-0.23236636487543447
2020-03-19,600111,0.03023255813953485,0.05581395348837215,-0.012591090856679227,-0.011590774558417699
2020-03-19,600219,0.0,0.004807692307692291,-0.042823648996214075,-0.06259703573909756
2020-03-19,600362,0.03005686433793664,0.06336311941510964,-0.012766784658277436,-0.00404160863168021
2020-03-19,600489,0.12449255751014898,0.17050067658998658,0.0816689085139349,0.10309594854319673
2020-03-19,600497,0.06176470588235272,0.04999999999999982,0.018941056886138646,-0.017404728046790024
2020-03-19,600547,0.18942274455582453,0.25578983753888695,0.14659909555961045,0.1883851094920971
2020-03-19,600988,0.25667655786350174,0.2551928783382791,0.21385290886728767,0.18778815029148924
2020-03-19,601168,0.01978417266187038,0.043165467625899234,-0.023039476334343695,-0.024239260420890613
2020-03-19,601600,-0.01016949152542368,-0.013559322033898313,-0.052993140521637755,-0.08096405008068816
2020-03-19,601899,0.12202380952380953,0.22916666666666652,0.07920016052759546,0.16176193861987667
2020-03-19,601958,0.018363939899833204,0.03505843071786319,-0.02445970909638087,-0.03234629732892666
2020-03-19,603993,-0.014044943820224698,0.002808988764044784,-0.05686859281643877,-0.06459573928274506
2020-03-20,000630,0.0,0.0,-0.018045503354311855,-0.040344463643030584
2020-03-20,000807,-0.014814814814814836,-0.004938271604938316,-0.03286031816912669,-0.0452827352479689
2020-03-20,000831,-0.00524109014675056,0.07651991614255782,-0.023286593501062415,0.036175452499527236
2020-03-20,000878,0.007172131147540783,0.013319672131147486,-0.010873372206771072,-0.027024791511883098
2020-03-20,000933,-0.004773269689737569,0.0023866348448686736,-0.022818773044049424,-0.03795782879816191
2020-03-20,000960,-0.002409638554216942,0.015662650602409567,-0.020455141908528797,-0.024681813040621017
2020-03-20,002460,-0.015110230369085986,0.09289076046569233,-0.03315573372339784,0.05254629682266175
2020-03-20,002466,-0.12446167097329885,-0.14944013781223076,-0.1425071743276107,-0.18978460145526133
2020-03-20,600111,-0.001145475372279603,0.03550973654066425,-0.019190978726591458,-0.004834727102366335
2020-03-20,600219,-0.014285714285714346,-0.004761904761904745,-0.0323312176400262,-0.04510636840493533
