date,symbol,side,price,shares,gross_value,fee,tax,cost_basis,realized_pnl,slippage_rate,close
2022-12-12,000878,SELL,11.504524351728,3200,36814.4779255296,11.04434337765888,36.8144779255296,34450.233836543994,2316.385267682417,0.0008,11.11262342
2022-12-12,601600,SELL,4.551478342048,1100,5006.6261762528,1.50198785287584,5.006626176252801,4569.127370992799,430.99019123087237,0.0008,4.45159693
2022-12-12,600219,SELL,2.986764735152,91600,273587.6497399232,82.07629492197695,273.5876497399232,267919.31726651517,5312.668528746115,0.0008,2.93087168
2022-12-12,601168,SELL,9.153355712591999,5100,46682.1141342192,14.004634240265759,46.6821141342192,47782.674026755194,-1161.2466409104818,0.0008,8.62421118
2022-12-12,601899,BUY,9.846955207152,600,5908.1731242912,1.77245193728736,0.0,0.0,0.0,0.0008,9.71680087
2022-12-12,600362,BUY,16.258906477799997,19400,315422.7856693199,94.62683570079597,0.0,0.0,0.0,0.0008,15.7999436
2022-12-12,000630,BUY,2.878182745632,112900,324946.83198185277,97.48404959455583,0.0,0.0,0.0,0.0008,2.99494722
2022-12-12,000807,BUY,11.11100680008,900,9999.906120072,2.9999718360216,0.0,0.0,0.0,0.0008,10.8268658
2022-12-12,601958,BUY,9.636889328784,29800,287179.30199776316,86.15379059932894,0.0,0.0,0.0,0.0008,9.31974144
2022-12-19,601899,SELL,9.756021753744,300,2926.8065261232,0.8780419578369599,2.9268065261232,2476.8010659672,446.20061167203994,0.0008,9.46282834
2022-12-19,600547,SELL,18.913619659864,4000,75654.478639456,22.6963435918368,75.654478639456,78911.0304136416,-3354.9025964168686,0.0008,18.69350099
2022-12-19,600489,SELL,7.252959406864,9500,68903.114365208,20.6709343095624,68.90311436520801,71396.264859804,-2582.724543270757,0.0008,7.17522563
2022-12-19,000630,SELL,2.873581334368,112900,324427.3326501472,97.32819979504416,324.4273326501472,324946.83198185277,-941.2548641507747,0.0008,2.99494722
2022-12-19,000878,SELL,11.11284220832,800,8890.273766656,2.6670821299967997,8.890273766656001,8612.558459135998,266.1579516233487,0.0008,10.939416
2022-12-19,600219,SELL,2.8786089090880003,23200,66783.7266908416,20.03511800725248,66.7837266908416,67857.29432951039,-1160.3864833668777,0.0008,2.81430292
2022-12-19,601168,SELL,8.698530584016,1200,10438.2367008192,3.1314710102457597,10.4382367008192,10425.665673446398,-0.9986803382616927,0.0008,8.50228548
2022-12-19,600362,BUY,15.94921302108,5000,79746.0651054,23.923819531619998,0.0,0.0,0.0,0.0008,15.5087004
2022-12-19,601600,BUY,4.473996085799999,900,4026.596477219999,1.2079789431659995,0.0,0.0,0.0,0.0008,4.3292486
2022-12-19,000807,BUY,10.817161992144,1300,14062.3105897872,4.218693176936159,0.0,0.0,0.0,0.0008,10.42315216
2022-12-19,600497,BUY,4.8469861693439995,82600,400361.05758781434,120.1083172763443,0.0,0.0,0.0,0.0008,4.70552328
2022-12-19,601958,BUY,9.828169740792,6100,59951.83541883119,17.985550625649356,0.0,0.0,0.0,0.0008,9.69289515
2022-12-26,601899,SELL,9.35187056356,400,3740.7482254240003,1.1222244676272,3.7407482254240003,3302.4014212896,433.48383144134914,0.0008,9.19944942
2022-12-26,600362,SELL,15.268941716679999,300,4580.6825150039995,1.3742047545011997,4.580682515004,4842.148282128,-267.4206543935052,0.0008,15.26296395
2022-12-26,600497,SELL,4.582610976000001,82600,378523.6666176001,113.55709998528002,378.5236666176001,400361.05758781434,-22329.471736817155,0.0008,4.58628
2022-12-26,601958,SELL,9.639670689119999,1400,13495.538964767999,4.048661689430399,13.495538964767999,12573.499082659197,904.495681454604,0.0008,9.53817288
2022-12-26,000807,BUY,9.724426612632,2000,19448.853225264,5.8346559675792,0.0,0.0,0.0,0.0008,9.92768542
2022-12-26,000831,BUY,32.617335189744,11600,378361.0882010304,113.5083264603091,0.0,0.0,0.0,0.0008,33.05912697
2023-01-03,600362,SELL,15.79639771404,24800,391750.663308192,117.52519899245759,391.750663308192,401625.0484842239,-10383.66103833256,0.0008,15.9273625
2023-01-03,601600,SELL,4.212938630656,89500,377058.007443712,113.11740223311358,377.058007443712,373439.27286520554,3128.5591688295826,0.0008,4.27278014
2023-01-03,000807,SELL,10.17644642472,500,5088.22321236,1.5264669637079997,5.08822321236,4618.873074744,462.7354474399308,0.0008,10.20294472
2023-01-03,601958,SELL,10.585449700127999,2300,24346.5343102944,7.303960293088319,24.3465343102944,20656.462778654397,3658.42103703662,0.0008,11.00348379
2023-01-03,601899,BUY,9.376259451551999,1400,13126.763232172798,3.938028969651839,0.0,0.0,0.0,0.0008,9.90492867
2023-01-03,600489,BUY,7.61758339536,51600,393067.303200576,117.92019096017279,0.0,0.0,0.0,0.0008,7.80642271
2023-01-03,000630,BUY,2.8506841843679998,137800,392824.28060591035,117.84728418177309,0.0,0.0,0.0,0.0008,2.89419976
2023-01-09,601899,SELL,10.047386565272,2300,23108.9891001256,6.932696730037679,23.1089891001256,18988.8081724152,4090.139241880239,0.0008,10.76091016
2023-01-09,600489,SELL,7.763078035224,300,2328.9234105672,0.6986770231701599,2.3289234105672,2285.2750186079998,40.620791525462664,0.0008,7.80642271
2023-01-09,000807,SELL,10.240622212984,38500,394263.955199884,118.2791865599652,394.26395519988404,379662.1840937088,14089.22796441539,0.0008,10.57913243
2023-01-09,000831,SELL,34.644029896152,100,3464.4029896151997,1.0393208968845598,3.4644029896151998,3261.7335189744,198.16574675430002,0.0008,34.52244876
2023-01-09,600362,BUY,16.049407962959997,24800,398025.3174814079,119.40759524442235,0.0,0.0,0.0,0.0008,16.6372678
2023-01-09,000630,BUY,2.814019436016,4100,11537.4796876656,3.46124390629968,0.0,0.0,0.0,0.0008,2.92167634
2023-01-09,601958,BUY,10.483988296247999,1000,10483.988296247999,3.1451964888743995,0.0,0.0,0.0,0.0008,10.53931698
2023-01-16,601899,SELL,10.94967759452,1800,19709.419670136,5.9128259010408,19.709419670136,14860.8063958032,4822.991028761626,0.0008,10.82675489
2023-01-16,600362,SELL,16.89678005336,300,5069.034016008,1.5207102048024,5.0690340160080005,4814.822388887999,247.6218828991905,0.0008,16.7828894
2023-01-16,000630,SELL,3.056611992608,6500,19867.977951952,5.9603933855856,19.867977951952003,18529.447198391998,1312.7023822224655,0.0008,3.05905924
2023-01-16,601958,SELL,10.121654223576,38000,384622.860495888,115.3868581487664,384.622860495888,367494.3035635032,16628.547213740123,0.0008,10.18436589
2023-01-16,000831,SELL,34.564457045400005,11500,397491.25602210005,119.24737680663,397.49125602210006,375099.35468205594,21875.16270721535,0.0008,34.89076785
2023-01-16,600547,BUY,19.620824111999998,21100,413999.38876319997,124.19981662895998,0.0,0.0,0.0,0.0008,19.42869374
2023-01-16,000807,BUY,11.891532071159999,34800,413825.316076368,124.14759482291038,0.0,0.0,0.0,0.0008,11.72604618
2023-01-30,600547,SELL,19.667813711552,16800,330419.2703540736,99.12578110622208,330.4192703540736,329629.84508159995,359.880221013329,0.0008,19.45810145
2023-01-30,600489,SELL,8.06914921224,40700,328414.37293816794,98.52431188145037,328.41437293816796,310035.644191152,17951.79006219632,0.0008,8.03848046
2023-01-30,600362,SELL,18.051726806199998,800,14441.381444959998,4.332414433487999,14.441381444959998,12839.526370367998,1583.0812787135528,0.0008,17.656619
2023-01-30,000630,SELL,3.257945716672,109100,355441.8776889152,106.63256330667454,355.4418776889152,311009.64451454877,43970.15873337083,0.0008,3.14148898
2023-01-30,000807,SELL,12.569286529992,700,8798.5005709944,2.63955017129832,8.7985005709944,8324.072449812,462.99007044010796,0.0008,12.23068823
2023-01-30,601899,BUY,11.2966981344,200,2259.3396268799997,0.6778018880639999,0.0,0.0,0.0,0.0008,10.84556767
2023-01-30,601600,BUY,4.982618798711999,69000,343800.69711112796,103.14020913333837,0.0,0.0,0.0,0.0008,4.95040166
2023-01-30,600111,BUY,28.813647131712,11900,342882.4008673728,102.86472026021184,0.0,0.0,0.0,0.0008,28.69211784
2023-01-30,000831,BUY,39.05313193152,8800,343667.560997376,103.10026829921279,0.0,0.0,0.0,0.0008,40.813737
2023-02-06,601899,SELL,10.808694621199999,26500,286430.4074618,85.92912223853999,286.4304074618,225479.27058809038,60578.77734400923,0.0008,10.71387821
2023-02-06,600547,SELL,19.050745851080002,3000,57152.237553240004,17.145671265972,57.152237553240006,58862.47233599999,-1784.5326915791957,0.0008,18.73271127
2023-02-06,600489,SELL,7.967125486568,7500,59753.441149260005,17.926032344778,59.753441149260006,57131.8754652,2543.8862105659646,0.0008,7.95493967
2023-02-06,600362,SELL,17.21507246556,16500,284048.69568174,85.21460870452199,284.04869568174,264815.23138883995,18864.200988513825,0.0008,17.3289704
2023-02-06,000630,SELL,3.148127321728,18400,57925.5427197952,17.37766281593856,57.9255427197952,52452.588992371195,5397.650521888274,0.0008,3.13233012
2023-02-06,600111,SELL,28.688847746239997,8500,243855.20584303996,73.15656175291198,243.85520584303995,244916.00061955198,-1377.806544107967,0.0008,28.93835984
2023-02-06,603993,BUY,5.37582802464,55700,299433.62097244797,89.83008629173439,0.0,0.0,0.0,0.0008,5.28817946
2023-02-06,601600,BUY,4.982618798711999,11100,55307.06866570319,16.592120599710956,0.0,0.0,0.0,0.0008,4.9880473
2023-02-06,000807,BUY,12.130280977607999,800,9704.2247820864,2.9112674346259197,0.0,0.0,0.0,0.0008,12.32244133
2023-02-06,000933,BUY,15.079237757207999,19800,298568.9075927184,89.5706722778155,0.0,0.0,0.0,0.0008,14.9751579
2023-02-06,601958,BUY,13.517149115232,22100,298728.9954466272,89.61869863398816,0.0,0.0,0.0,0.0008,13.34252046
2023-02-06,000831,BUY,42.530056177464,500,21265.028088732,6.3795084266196,0.0,0.0,0.0,0.0008,43.72047144
2023-02-13,601899,SELL,10.357549106576,11500,119111.814725624,35.7335444176872,119.111814725624,108916.1736713064,10040.795695174296,0.0008,10.6292207
2023-02-13,600547,SELL,18.580598909768,1300,24154.7785826984,7.24643357480952,24.154778582698402,25507.071345599998,-1383.6939750591046,0.0008,18.75231641
2023-02-13,600489,SELL,7.763078035224,3100,24065.5419091944,7.219662572758319,24.065541909194398,23614.508525616,419.74817909644844,0.0008,7.85283426
2023-02-13,600362,SELL,17.115037707440003,7200,123228.27149356801,36.9684814480704,123.22827149356802,115555.73733331198,7512.337407314393,0.0008,17.3107677
2023-02-13,000630,SELL,3.056611992608,7900,24147.2347416032,7.244170422480959,24.1472347416032,22370.079588264,1745.7637481751153,0.0008,3.08653582
2023-02-13,600111,SELL,28.09833973088,3400,95534.355084992,28.660306525497596,95.534355084992,97966.4002478208,-2556.239824439297,0.0008,28.3670784
2023-02-13,603993,BUY,5.310947341583999,22000,116840.84151484798,35.05225245445439,0.0,0.0,0.0,0.0008,5.31596324
2023-02-13,601600,BUY,4.944943042199999,3400,16812.80634348,5.043841903043999,0.0,0.0,0.0,0.0008,5.00687012
2023-02-13,000807,BUY,11.75379231744,200,2350.758463488,0.7052275390463999,0.0,0.0,0.0,0.0008,11.97377955
2023-02-13,000933,BUY,14.359185315719998,8900,127796.74930990799,38.339024792972396,0.0,0.0,0.0,0.0008,14.43973326
2023-02-13,601958,BUY,12.7520274672,10200,130070.68016543999,39.02120404963199,0.0,0.0,0.0,0.0008,13.05127854
2023-02-13,000831,BUY,42.121592297568,500,21060.796148784,6.318238844635199,0.0,0.0,0.0,0.0008,42.18746766
2023-02-20,601600,SELL,5.125115075239999,1800,9225.207135431998,2.767562140629599,9.225207135431997,8968.713837681598,244.50052847433835,0.0008,5.34568088
2023-02-20,000807,SELL,12.431766983711999,1500,18647.650475567996,5.594295142670398,18.647650475567996,17837.29810674,786.1104232097605,0.0008,13.14821923
2023-02-20,601958,SELL,13.004461401359999,100,1300.446140136,0.3901338420407999,1.300446140136,1351.7149115232,-52.95935136937692,0.0008,13.17869688
2023-02-20,000831,SELL,39.766532163312,9800,389712.0152004576,116.91360456013727,389.7120152004576,385993.38523489196,3212.004345805035,0.0008,40.47528162
2023-02-20,600362,BUY,17.79826513032,23500,418259.23056252004,125.477769168756,0.0,0.0,0.0,0.0008,18.15719325
2023-02-27,603993,SELL,5.469025936272,800,4375.2207490176,1.3125662247052798,4.3752207490176,4300.662419712,68.8705423318761,0.0008,5.43635962
2023-02-27,000933,SELL,15.774031541304,2100,33125.4662367384,9.937639871021519,33.125466236738404,31666.399290136796,1416.003840493846,0.0008,15.78666087
2023-02-27,600362,BUY,17.73450471276,200,3546.900942552,1.0640702827656,0.0,0.0,0.0,0.0008,17.81134195
2023-02-27,601600,BUY,5.142740763888,200,1028.5481527776,0.30856444583328,0.0,0.0,0.0,0.0008,5.12921845
2023-02-27,000807,BUY,12.21292482984,800,9770.339863872001,2.9311019591616,0.0,0.0,0.0,0.0008,12.32244133
2023-02-27,601958,BUY,12.38768382528,1800,22297.830885504,6.6893492656512,0.0,0.0,0.0,0.0008,12.38688291
2023-03-06,600362,SELL,18.30636073596,300,5491.908220787999,1.6475724662363995,5.491908220787999,5339.479539096,145.28920100497453,0.0008,18.1662946
2023-03-06,601600,SELL,5.388423739656,2300,12393.3746012088,3.7180123803626395,12.3933746012088,11460.023237037598,917.2399771896307,0.0008,5.35509229
2023-03-06,000807,SELL,12.715974046024,700,8901.1818322168,2.67035454966504,8.9011818322168,8324.072449812,565.5378460229185,0.0008,12.34996726
2023-03-06,601958,SELL,12.022306274544,34000,408758.413334496,122.6275240003488,408.758413334496,449745.79158604797,-41518.764188886795,0.0008,12.07743837
2023-03-06,603993,BUY,5.514858059759999,1000,5514.858059759999,1.6544574179279996,0.0,0.0,0.0,0.0008,5.59380104
2023-03-06,000933,BUY,16.075589391359998,100,1607.5589391359997,0.48226768174079987,0.0,0.0,0.0,0.0008,15.76992885
2023-03-06,601168,BUY,9.566622059903999,44900,429541.33048968954,128.86239914690685,0.0,0.0,0.0,0.0008,9.41266404
2023-03-13,603993,SELL,5.432010532304,3100,16839.2326501424,5.05176979504272,16.8392326501424,16665.066876384,152.27477131321575,0.0008,5.48266592
2023-03-13,600362,SELL,17.3696716372,18800,326549.82677936,97.964948033808,326.54982677936,334607.384450016,-8482.072445469152,0.0008,17.61111225
2023-03-13,601600,SELL,5.115711194368,100,511.5711194368,0.15347133583104,0.5115711194368,498.26187987119994,12.644197110332243,0.0008,5.26097819
2023-03-13,000807,SELL,11.744169252312,26800,314743.7359619616,94.42312078858848,314.74373596196165,318693.059507088,-4358.490401876916,0.0008,11.86367583
2023-03-13,601168,SELL,9.072136939632001,36000,326596.92982675205,97.9790789480256,326.59692982675205,344398.39415654395,-18226.0403385667,0.0008,9.27448158
2023-03-13,601899,BUY,10.995452850816,29600,325465.4043841536,97.63962131524607,0.0,0.0,0.0,0.0008,11.43817024
2023-03-13,600489,BUY,8.87169773484,36700,325591.306868628,97.6773920605884,0.0,0.0,0.0,0.0008,9.0038407
2023-03-13,000933,BUY,14.987138026319998,400,5994.855210528,1.7984565631583997,0.0,0.0,0.0,0.0008,15.16757613
2023-03-13,600497,BUY,4.929605251776,66100,325846.9071423936,97.75407214271807,0.0,0.0,0.0,0.0008,4.88897448
2023-03-20,603993,SELL,4.969317982704,54600,271324.7618556384,81.39742855669152,271.3247618556384,293338.5442327872,-22366.504567561147,0.0008,4.9547741
2023-03-20,601600,SELL,5.21915388396,2500,13047.8847099,3.9143654129699996,13.0478847099,12456.546996779998,574.3754629971318,0.0008,5.23274396
2023-03-20,000807,SELL,11.82668098008,5300,62681.409194424006,18.8044227583272,62.681409194424006,63072.86975843759,-472.9463959663408,0.0008,12.01048079
2023-03-20,000933,SELL,14.503415328120001,20200,292968.989628024,87.89069688840719,292.968989628024,302800.47159188153,-10212.341650373943,0.0008,14.45646528
2023-03-20,601168,SELL,8.966552534783998,6700,60075.90198305279,18.022770594915837,60.075901983052795,64096.36780135679,-4098.564490881967,0.0008,8.92496124
2023-03-20,600497,SELL,4.85756763456,49600,240935.354674176,72.28060640225279,240.935354674176,244508.42048808958,-3886.2817749900278,0.0008,4.87062936
2023-03-20,601899,BUY,11.042522426376,5000,55212.61213188,16.563783639563997,0.0,0.0,0.0,0.0008,11.0995402
2023-03-20,600547,BUY,21.082575508343997,14300,301480.82976931916,90.44424893079574,0.0,0.0,0.0,0.0008,21.3696026
2023-03-20,600489,BUY,9.336184527239999,4200,39211.975014407995,11.763592504322398,0.0,0.0,0.0,0.0008,9.47723851
2023-03-20,600988,BUY,19.646594171567997,15300,300592.89082499035,90.17786724749709,0.0,0.0,0.0,0.0008,21.0260778
2023-03-20,600362,BUY,17.169769585799997,14100,242093.75115977996,72.62812534793399,0.0,0.0,0.0,0.0008,17.1833488
2023-03-27,603993,SELL,5.469025936272,20200,110474.3239126944,33.142297173808316,110.4743239126944,107485.04701817277,2845.660273435118,0.0008,5.48266592
2023-03-27,600362,SELL,17.578835222360002,18700,328724.218658132,98.6172655974396,328.72421865813203,323953.01867574,4343.858498136455,0.0008,17.68392305
2023-03-27,000933,SELL,15.21395728944,6900,104976.305297136,31.492891589140797,104.97630529713601,99501.20017027197,5338.635929977754,0.0008,15.07555002
2023-03-27,601168,SELL,9.66503398224,2200,21263.074760928,6.3789224282784,21.263074760928,21046.5685317888,188.86423194999588,0.0008,10.160475
2023-03-27,600497,SELL,4.875898078464,16500,80452.318294656,24.1356954883968,80.452318294656,81338.486654304,-990.7563734310534,0.0008,4.83393912
2023-03-27,601899,BUY,11.2966981344,1500,16945.0472016,5.083514160479999,0.0,0.0,0.0,0.0008,11.27826161
2023-03-27,600547,BUY,21.396508694135996,4700,100563.59086243917,30.16907725873175,0.0,0.0,0.0,0.0008,21.35980003
2023-03-27,600489,BUY,9.215417961216,3400,31332.421068134398,9.399726320440319,0.0,0.0,0.0,0.0008,9.38441541
2023-03-27,600988,BUY,19.81375738524,5300,105012.914141772,31.503874242531595,0.0,0.0,0.0,0.0008,19.61123892
2023-03-27,601600,BUY,5.255768033423999,700,3679.0376233967995,1.1037112870190398,0.0,0.0,0.0,0.0008,5.13862986
2023-03-27,000807,BUY,12.561865539263998,30900,388161.64516325755,116.44849354897725,0.0,0.0,0.0,0.0008,12.4784216
2023-04-03,601899,SELL,11.645193596232,1600,18632.3097539712,5.5896929261913595,18.6323097539712,17592.7245613056,1015.3631899854372,0.0008,11.40054468
2023-04-03,600547,SELL,21.274149094368,100,2127.4149094368,0.6382244728310399,2.1274149094368,2108.2575508344,16.391719220132018,0.0008,21.18335377
2023-04-03,600489,SELL,9.627329749775999,2500,24068.32437444,7.220497312331999,24.06832437444,22179.2443371,1857.7912156532257,0.0008,9.47723851
2023-04-03,600988,SELL,17.32772826876,20600,356951.20233645604,107.0853607009368,356.95120233645605,405605.8049667623,-49118.6391933437,0.0008,17.685486
2023-04-03,601600,SELL,5.153326717855999,77700,400413.48597741115,120.12404579322333,400.41348597741114,387244.61194511515,12648.336500525416,0.0008,5.18568691
2023-04-03,000807,SELL,12.431766983711999,200,2486.3533967423996,0.7459060190227198,2.4863533967423996,2426.0561955216,57.06494180503478,0.0008,12.05635734
2023-04-03,603993,BUY,5.551932735792,72600,403070.3166184992,120.92109498554974,0.0,0.0,0.0,0.0008,5.47340466
2023-04-03,601168,BUY,10.29062662056,39100,402363.500863896,120.70905025916879,0.0,0.0,0.0,0.0008,10.37994126
2023-04-10,603993,SELL,5.469025936272,72600,397051.2829733472,119.11538489200414,397.05128297334716,403070.3166184992,-6535.200313017296,0.0008,5.5104497
2023-04-10,600547,SELL,24.447640948224002,1900,46450.5178016256,13.935155340487679,46.4505178016256,40056.893465853595,6333.238662629898,0.0008,24.03590164
2023-04-10,600489,SELL,10.57336793328,2300,24318.746246544,7.2956238739632,24.318746246544002,20404.904790132,3882.227086291492,0.0008,10.5818334
2023-04-10,000807,SELL,11.936696617104,32300,385555.3007324592,115.66659021973774,385.55530073245916,405134.85588166077,-20080.777040153742,0.0008,12.41419443
2023-04-10,601899,BUY,12.040397428248,200,2408.0794856496,0.7224238456948799,0.0,0.0,0.0,0.0008,12.20949422
2023-04-10,000878,BUY,11.696292314208,35700,417557.6356172256,125.26729068516767,0.0,0.0,0.0,0.0008,11.88749872
2023-04-10,601168,BUY,10.380110330304,1200,12456.1323963648,3.7368397189094393,0.0,0.0,0.0,0.0008,10.39619802
2023-04-10,600111,BUY,26.41826011392,15800,417408.509799936,125.22255293998079,0.0,0.0,0.0,0.0008,26.101652
2023-04-17,601899,SELL,12.763658517904,34700,442898.9505712688,132.86968517138064,442.8989505712688,382438.4186419776,59884.763293548545,0.0008,13.08428849
2023-04-17,000878,SELL,12.397195283216,600,7438.3171699296,2.23149515097888,7.4383171699296,7017.7753885248,410.8719690838916,0.0008,12.54386368
2023-04-17,601168,SELL,11.04575312256,900,9941.177810304001,2.9823533430912,9.941177810304001,9261.563958503999,666.6903206466068,0.0008,11.4203739
2023-04-17,600111,SELL,26.513809889664,15800,418918.1962566912,125.67545887700734,418.9181962566912,417408.509799936,965.092801621533,0.0008,26.9388748
2023-04-17,603993,BUY,5.894873489087999,74000,436220.6381925119,130.86619145775356,0.0,0.0,0.0,0.0008,5.8809001
2023-04-17,600489,BUY,10.887570413855999,600,6532.542248313599,1.9597626744940795,0.0,0.0,0.0,0.0008,11.17590124
2023-04-17,600362,BUY,19.219211578799996,22700,436276.1028387599,130.88283085162794,0.0,0.0,0.0,0.0008,19.5679025
2023-04-24,603993,SELL,6.079780101743999,3100,18847.3183154064,5.654195494621919,18.8473183154064,18274.107816172796,548.7089854235746,0.0008,5.79754876
2023-04-24,000878,SELL,12.187690880927999,35100,427787.94992057275,128.33638497617181,427.78794992057277,410539.8602287008,16691.96535697521,0.0008,11.8054531
2023-04-24,600547,BUY,25.0165507428,200,5003.31014856,1.500993044568,0.0,0.0,0.0,0.0008,24.49662243
2023-04-24,600489,BUY,10.618168074263998,500,5309.084037131999,1.5927252111395995,0.0,0.0,0.0,0.0008,10.44259875
2023-04-24,601600,BUY,5.971607407152,72300,431747.21553708956,129.52416466112686,0.0,0.0,0.0,0.0008,5.79742856
2023-04-24,601168,BUY,10.908877706063999,200,2181.7755412128,0.6545326623638399,0.0,0.0,0.0,0.0008,10.59940752
2023-05-04,603993,SELL,5.441264383296,70900,385785.6447756864,115.7356934327059,385.78564477568636,417946.53037633916,-32662.406938861124,0.0008,5.2789182
2023-05-04,600547,SELL,26.641660007680002,1000,26641.660007680002,7.992498002304,26.641660007680002,21082.575508343998,5524.450341326021,0.0008,26.12384905
2023-05-04,600489,SELL,11.68635403152,3700,43239.509916624,12.9718529749872,43.239509916624,32825.281618908,10358.016934824394,0.0008,11.52862902
2023-05-04,601168,SELL,10.639659257759998,39600,421330.50660729595,126.39915198218877,421.33050660729594,407739.8448429696,13042.932105736807,0.0008,10.75384674
2023-05-04,601899,BUY,12.4734375234,34600,431580.93830964,129.47428149289198,0.0,0.0,0.0,0.0008,12.16246227
2023-05-04,600362,BUY,18.490521092399998,700,12943.364764679998,3.883009429403999,0.0,0.0,0.0,0.0008,18.8033891
2023-05-04,601600,BUY,5.962188468023999,200,1192.4376936048,0.35773130808143994,0.0,0.0,0.0,0.0008,6.03271381
2023-05-04,600497,BUY,4.975504742016,86900,432371.3620811904,129.71140862435712,0.0,0.0,0.0,0.0008,5.044908
2023-05-08,600362,SELL,18.3245488738,500,9162.274436900001,2.74868233107,9.1622744369,9609.605789399999,-459.24230926796736,0.0008,18.93990935
2023-05-08,601600,SELL,5.943252711104,1800,10697.8548799872,3.20935646399616,10.6978548799872,10748.8933328736,-64.94566423038304,0.0008,6.14565073
2023-05-08,600497,SELL,5.0133764077439995,3100,15541.4668640064,4.662440059201919,15.541466864006399,15424.064700249599,97.19825683359159,0.0008,5.21918664
2023-05-08,601899,BUY,11.757979974887999,1200,14109.575969865598,4.2328727909596795,0.0,0.0,0.0,0.0008,11.90848974
2023-05-08,600547,BUY,25.408967225039998,300,7622.690167512,2.2868070502535995,0.0,0.0,0.0,0.0008,25.9768105
2023-05-08,600489,BUY,11.110524074208,900,9999.4716667872,2.9998415000361596,0.0,0.0,0.0,0.0008,11.3244182
2023-05-15,601899,SELL,10.319953647023999,35800,369454.34056345915,110.83630216903774,369.45434056345914,445690.5142795056,-76716.4643587789,0.0008,10.45049929
2023-05-15,600362,SELL,17.24235467232,200,3448.470934464,1.0345412803392,3.4484709344640003,3843.842315759999,-399.85439351080186,0.0008,17.44728795
2023-05-15,600497,SELL,4.940054632128,4500,22230.245844576,6.669073753372799,22.230245844576,22389.771339072,-188.42481409394895,0.0008,5.03573544
2023-05-15,600547,BUY,23.613661818791996,100,2361.3661818791998,0.7084098545637598,0.0,0.0,0.0,0.0008,23.65360141
2023-05-15,600489,BUY,10.339475998824,100,1033.9475998824,0.31018427996472,0.0,0.0,0.0,0.0008,10.27551717
2023-05-15,601600,BUY,5.519498329008,400,2207.7993316032,0.6623397994809599,0.0,0.0,0.0,0.0008,5.43038357
2023-05-15,601168,BUY,10.428919626527998,37600,392127.3779574527,117.63821338723581,0.0,0.0,0.0,0.0008,10.79448864
2023-05-22,600547,SELL,24.085236014295997,700,16859.6652100072,5.0578995630021595,16.8596652100072,14757.802855840797,2079.944789393394,0.0008,24.27116332
2023-05-22,600362,SELL,17.3696716372,22700,394291.54616444,118.28746384933198,394.29154616444,435766.0194982799,-41987.05234385369,0.0008,17.35627445
2023-05-22,601600,SELL,5.237961645704,71100,372419.0730095544,111.72572190286631,372.41907300955444,424398.559229424,-52463.631014782004,0.0008,5.27980101
2023-05-22,600497,SELL,4.885063300416,600,2931.0379802496,0.8793113940748799,2.9310379802496,2985.3028452095996,-58.0752143343243,0.0008,4.9531824
2023-05-22,600489,BUY,10.07936339508,300,3023.809018524,0.9071427055571999,0.0,0.0,0.0,0.0008,10.00633018
2023-05-22,601168,BUY,9.94742177616,1100,10942.163953776,3.2826491861328,0.0,0.0,0.0,0.0008,9.83916362
2023-05-22,002460,BUY,63.488188330704,6000,380929.129984224,114.27873899526719,0.0,0.0,0.0,0.0008,63.64677146
2023-05-22,002466,BUY,73.12087275825598,5200,380228.53834293113,114.06856150287933,0.0,0.0,0.0,0.0008,73.26522036
2023-05-29,600547,SELL,24.212567477568,600,14527.5404865408,4.3582621459622395,14.5275404865408,12649.545305006397,1859.1093789018996,0.0008,24.44760958
2023-05-29,600489,SELL,9.608779981471999,38200,367055.39529223036,110.1166185876691,367.05539529223034,346625.12677566963,19953.096502680797,0.0008,9.73714319
2023-05-29,600497,SELL,4.8942285223679995,2700,13214.4170103936,3.9643251031180795,13.2144170103936,13433.862803443199,-236.6245351631096,0.0008,4.8614568
2023-05-29,600988,BUY,15.63467704344,23800,372105.313633872,111.6315940901616,0.0,0.0,0.0,0.0008,15.5239266
2023-05-29,002460,BUY,59.783837759136,200,11956.767551827199,3.5870302655481594,0.0,0.0,0.0,0.0008,58.38489904
2023-05-29,002466,BUY,68.249838085488,200,13649.967617097598,4.094990285129279,0.0,0.0,0.0,0.0008,67.55001696
2023-06-05,600547,SELL,24.996145713088,200,4999.229142617601,1.4997687427852802,4.999229142617601,4216.5151016688,776.2150430633983,0.0008,24.56524042
2023-06-05,600988,SELL,15.80602975224,23800,376183.508103312,112.85505243099358,376.183508103312,372105.313633872,3589.155908905668,0.0008,15.60252876
2023-06-05,601168,SELL,9.712842984416,38700,375887.0234968992,112.76610704906975,375.8870234968992,403069.54191122873,-27671.171544875542,0.0008,9.74797582
2023-06-05,002460,SELL,61.133404319840004,100,6113.340431984,1.8340021295951998,6.113340431984001,6348.8188330704,-243.4257436479793,0.0008,61.52489524
2023-06-05,002466,SELL,70.27760700072,100,7027.760700072,2.1083282100216,7.027760700072,7312.087275825598,-293.4626646636916,0.0008,70.02967779
2023-06-05,600497,BUY,4.8469861693439995,2100,10178.6709556224,3.0536012866867197,0.0,0.0,0.0,0.0008,4.82476656
