date,symbol,score,close,amount
2020-06-24,600547,0.292,25.34185344,1672338506.0
2020-06-24,600988,0.49399999999999994,11.36783739,1240353626.0
2020-06-24,601168,0.265,4.4643702,59321382.0
2020-06-24,601600,0.14700000000000002,2.58984751,111033495.0
2020-06-24,601899,0.517,3.91667046,1051518904.0
2020-06-24,601958,0.26899999999999996,5.03273946,35877556.0
2020-06-24,603993,0.3670000000000001,3.3262519,424637550.0
2020-06-29,000630,0.24199999999999994,1.7090112,138809411.91
2020-06-29,000807,0.3739999999999999,3.9028735,198325909.04
2020-06-29,000831,0.18700000000000006,11.01623928,167785427.01
2020-06-29,000878,0.36300000000000004,9.29761128,306564747.14
2020-06-29,000933,0.195,3.19175829,55928348.58
2020-06-29,000960,0.133,7.96620672,95693218.66
2020-06-29,002460,0.516,36.04733892,1108146790.2
2020-06-29,002466,0.443,21.40435854,1949853235.03
2020-06-29,600111,0.16899999999999998,8.93902972,258676542.0
2020-06-29,600219,0.30100000000000005,1.64328906,114492222.0
2020-06-29,600362,0.306,11.67880695,204469867.0
2020-06-29,600489,0.2770000000000001,8.04872497,600942413.0
2020-06-29,600497,0.20399999999999993,3.00616047,75959940.0
2020-06-29,600547,0.28900000000000003,25.50857616,1173673516.0
2020-06-29,600988,0.49799999999999994,11.67242076,968627307.0
2020-06-29,601168,0.30200000000000005,4.5276946,128095339.0
2020-06-29,601600,0.14600000000000002,2.57114825,103991636.0
2020-06-29,601899,0.5309999999999999,3.90772829,836245747.0
2020-06-29,601958,0.29200000000000004,5.0823231,69708175.0
2020-06-29,603993,0.32200000000000006,3.29029242,364253792.0
2020-06-30,000630,0.191,1.69148288,71594583.48
2020-06-30,000807,0.372,3.9573322,153669585.01
2020-06-30,000831,0.16599999999999998,11.31343998,219812684.97
2020-06-30,000878,0.38699999999999996,9.42193464,321903932.56
2020-06-30,000933,0.20400000000000001,3.23858115,61468568.78
2020-06-30,000960,0.20200000000000007,8.06036992,84203464.76
2020-06-30,002460,0.4869999999999998,36.10125156,1108836207.95
2020-06-30,002466,0.4250000000000001,21.15547065,2020719504.08
2020-06-30,600111,0.16900000000000004,9.03598232,184825558.0
2020-06-30,600219,0.271,1.64328906,79660001.0
2020-06-30,600362,0.32200000000000006,11.77503682,204253291.0
2020-06-30,600489,0.271,8.05754066,378128738.0
2020-06-30,600497,0.20900000000000005,3.05049912,70677952.0
2020-06-30,600547,0.28400000000000003,25.43910836,872386816.0
2020-06-30,600988,0.51,11.6920713,885101464.0
2020-06-30,601168,0.3400000000000001,4.591019,126019442.0
2020-06-30,601600,0.16299999999999998,2.58049788,127582145.0
2020-06-30,601899,0.5209999999999999,3.9345548,697737599.0
2020-06-30,601958,0.26799999999999996,5.10711492,52405601.0
2020-06-30,603993,0.3280000000000001,3.3357364,322179768.0
2020-07-01,000630,0.256,1.74406784,200649537.77
2020-07-01,000807,0.42499999999999993,4.1025554,480620559.39
2020-07-01,000831,0.15200000000000002,11.43232026,348541043.39
2020-07-01,000878,0.412,10.1234736,899420911.99
2020-07-01,000933,0.20600000000000002,3.30255037,95421385.52
2020-07-01,000960,0.23500000000000001,8.30519424,251570207.59
2020-07-01,002460,0.433,36.85602852,1640811276.93
2020-07-01,002466,0.26899999999999996,20.33506242,2882224591.37
2020-07-01,600111,0.11600000000000005,9.18141122,289772927.0
2020-07-01,600219,0.30000000000000004,1.66757412,162196637.0
2020-07-01,600362,0.4260000000000001,12.18620081,607595517.0
2020-07-01,600489,0.285,8.24267015,716605368.0
2020-07-01,600497,0.19600000000000004,3.1037055,150241363.0
2020-07-01,600547,0.2750000000000001,25.69613922,1230676468.0
2020-07-01,600988,0.48499999999999993,11.73137238,925970018.0
2020-07-01,601168,0.3780000000000001,4.74141445,245364892.0
2020-07-01,601600,0.16299999999999998,2.62724603,175728833.0
2020-07-01,601899,0.5139999999999999,4.10445603,1543257513.0
2020-07-01,601958,0.28099999999999997,5.1649625,80108895.0
2020-07-01,603993,0.2830000000000001,3.40845,574934976.0
2020-07-02,000630,0.275,1.78788864,304964216.75
2020-07-02,000807,0.363,4.2477786,525145545.11
2020-07-02,000831,0.16999999999999998,11.57101392,394727754.1
2020-07-02,000878,0.427,10.54972512,1014512039.24
2020-07-02,000933,0.27899999999999997,3.40650474,168921811.43
2020-07-02,000960,0.275,8.54060224,334293154.01
2020-07-02,002460,0.463,37.738848,1824629710.92
2020-07-02,002466,0.15500000000000003,20.34428049,1763401313.72
2020-07-02,600111,0.13600000000000007,9.34623064,451008353.0
2020-07-02,600219,0.30000000000000004,1.70804922,272871451.0
2020-07-02,600362,0.4020000000000001,12.51863127,737314402.0
2020-07-02,600489,0.28,8.12806618,567374814.0
2020-07-02,600497,0.26699999999999996,3.1923828,279281337.0
2020-07-02,600547,0.24300000000000002,25.36964056,1483322992.0
2020-07-02,600988,0.359,11.3973132,1040768964.0
2020-07-02,601168,0.3320000000000001,4.8126544,204146232.0
2020-07-02,601600,0.19,2.69269344,344087504.0
2020-07-02,601899,0.47299999999999986,4.13128254,1252357766.0
2020-07-02,601958,0.34600000000000003,5.32197736,138525752.0
2020-07-02,603993,0.35500000000000004,3.5175204,1039528596.0
2020-07-03,000630,0.254,1.7966528,261842844.52
2020-07-03,000807,0.373,4.4656134,661451497.79
2020-07-03,000831,0.184,11.7889611,484015479.72
2020-07-03,000878,0.443,10.60300656,1124422782.84
2020-07-03,000933,0.315,3.55843805,318410551.48
2020-07-03,000960,0.232,8.70067968,362599381.27
2020-07-03,002460,0.467,38.40601692,1622150295.17
2020-07-03,002466,0.16300000000000003,20.75909364,1682686768.76
2020-07-03,600111,0.17200000000000004,9.55952636,725969493.0
2020-07-03,600219,0.277,1.75661934,363972042.0
2020-07-03,600362,0.365,12.66735016,805758753.0
2020-07-03,600489,0.316,8.27793291,623402299.0
2020-07-03,600497,0.322,3.2810601,383028552.0
2020-07-03,600547,0.215,25.38353412,1509732238.0
2020-07-03,600988,0.3840000000000001,11.37766266,633690776.0
2020-07-03,601168,0.265,4.8443166,273091031.0
2020-07-03,601600,0.21699999999999992,2.79553937,464406921.0
2020-07-03,601899,0.527,4.24753075,1558853698.0
2020-07-03,601958,0.331,5.35665096,189008727.0
2020-07-03,603993,0.2680000000000001,3.6993044,1649249565.0
2020-07-06,000630,0.22500000000000003,1.96317184,525391909.07
2020-07-06,000807,0.42000000000000004,4.91035945,871236610.11
2020-07-06,000831,0.20400000000000001,12.4824294,752795787.71
2020-07-06,000878,0.434,11.65975512,1297171550.42
2020-07-06,000933,0.35000000000000003,3.9182801,530299946.17
2020-07-06,000960,0.23900000000000002,9.49165056,637850454.09
2020-07-06,002460,0.396,39.760572,2476998995.32
2020-07-06,002466,0.08900000000000004,21.9390066,2574043673.14
2020-07-06,600111,0.20900000000000002,10.24788982,1563867913.0
2020-07-06,600219,0.31399999999999995,1.9023297,615916746.0
2020-07-06,600362,0.4640000000000001,13.80461226,1172379726.0
2020-07-06,600489,0.318,8.58648206,972008593.0
2020-07-06,600497,0.3049999999999999,3.59143065,657600439.0
2020-07-06,600547,0.18399999999999997,26.16852026,2725721887.0
2020-07-06,600988,0.29600000000000004,11.54469225,1074754929.0
2020-07-06,601168,0.3400000000000001,5.32716515,461294512.0
2020-07-06,601600,0.21799999999999997,3.07602827,884657616.0
2020-07-06,601899,0.522,4.56944887,2642327770.0
2020-07-06,601958,0.24799999999999994,5.75536608,273650689.0
2020-07-06,603993,0.31500000000000006,3.953802,1984662239.0
2020-07-07,000630,0.198,1.91935104,558891672.83
2020-07-07,000807,0.41999999999999993,5.1372707,1825265583.88
2020-07-07,000831,0.24800000000000005,12.26448222,778792889.08
2020-07-07,000878,0.39299999999999996,11.69527608,1426183891.26
2020-07-07,000933,0.32,3.87030116,533883511.87
2020-07-07,000960,0.17400000000000004,9.23740992,544848122.68
2020-07-07,002460,0.4530000000000001,43.7366292,3129621562.07
2020-07-07,002466,0.275,23.79183867,3964492730.89
2020-07-07,600111,0.22899999999999998,10.1315467,1473702383.0
2020-07-07,600219,0.248,1.8618546,553819597.0
2020-07-07,600362,0.303,13.46343363,1180006348.0
2020-07-07,600489,0.388,8.84213707,1043067682.0
2020-07-07,600497,0.25499999999999995,3.51162108,574857071.0
2020-07-07,600547,0.20299999999999999,26.69647554,2719045566.0
2020-07-07,600988,0.42899999999999994,12.27176223,1409792065.0
2020-07-07,601168,0.28500000000000003,5.31133405,562467105.0
2020-07-07,601600,0.242,3.06667864,1031582867.0
2020-07-07,601899,0.5170000000000001,4.58733321,2435377392.0
2020-07-07,601958,0.18200000000000002,5.5906794,277553583.0
2020-07-07,603993,0.32800000000000007,3.9174452,1930888331.0
2020-07-08,000630,0.2099999999999999,2.0157568,517064773.01
2020-07-08,000807,0.43099999999999994,5.65462835,1783562900.26
2020-07-08,000831,0.21200000000000002,13.49291178,696992662.9
2020-07-08,000878,0.38699999999999996,12.59218032,1313470011.5
2020-07-08,000933,0.3050000000000001,4.0782099,543385199.06
2020-07-08,000960,0.16799999999999998,9.61406272,577840650.22
2020-07-08,002460,0.4629999999999999,43.51423956,2767451548.92
2020-07-08,002466,0.202,24.57537462,3313205498.91
2020-07-08,600111,0.311,11.149549,1641929628.0
2020-07-08,600219,0.23,1.92661476,505172237.0
2020-07-08,600362,0.30500000000000005,14.07580553,1300022388.0
2020-07-08,600489,0.33799999999999997,9.11542346,880440286.0
2020-07-08,600497,0.30799999999999994,3.67124022,552421753.0
2020-07-08,600547,0.19999999999999998,27.34947286,2504362184.0
2020-07-08,600988,0.41700000000000004,12.45844236,1369117595.0
2020-07-08,601168,0.33299999999999996,5.6833649,568981982.0
2020-07-08,601600,0.2609999999999999,3.18822383,884556961.0
2020-07-08,601899,0.538,4.98973086,3057825693.0
2020-07-08,601958,0.168,5.8073724,290954697.0
2020-07-08,603993,0.30300000000000005,4.0356048,1857096912.0
2020-07-09,000630,0.17200000000000004,2.05081344,534452090.3
2020-07-09,000807,0.4384999999999999,6.21736825,1752590316.06
2020-07-09,000831,0.238,14.11703325,1537856173.27
2020-07-09,000878,0.37,12.95627016,1572556309.88
2020-07-09,000933,0.3980000000000001,4.43805195,754974371.41
2020-07-09,000960,0.17900000000000005,9.83063808,600502264.53
2020-07-09,002460,0.32200000000000006,43.58836944,2108979488.51
2020-07-09,002466,0.08200000000000003,24.7044276,2930372800.17
2020-07-09,600111,0.34900000000000003,11.93486506,3747386181.0
2020-07-09,600219,0.21100000000000005,1.95089982,494179087.0
2020-07-09,600362,0.30900000000000005,14.4344805,1448503777.0
2020-07-09,600489,0.42399999999999993,9.74133745,1462513360.0
2020-07-09,600497,0.33000000000000007,3.86633028,653980402.0
2020-07-09,600547,0.22199999999999995,28.8638709,3437190510.0
2020-07-09,600988,0.4065000000000001,13.70625165,1532099752.0
2020-07-09,601168,0.264,5.75460485,530398386.0
2020-07-09,601600,0.26999999999999996,3.33781791,1019409760.0
2020-07-09,601899,0.5235,5.49049238,4116056290.0
2020-07-09,601958,0.2775000000000001,6.0240654,323659292.0
2020-07-09,603993,0.30400000000000005,4.1083184,1611172339.0
2020-07-10,000630,0.16000000000000003,1.98070016,359118590.88
2020-07-10,000807,0.4059999999999999,5.7181635,1919458091.65
2020-07-10,000831,0.322,13.95852621,1163196172.5
2020-07-10,000878,0.33699999999999997,12.24585096,1090431004.35
2020-07-10,000933,0.337,4.16617129,573816727.2
2020-07-10,000960,0.10900000000000001,9.3692384,455773835.51
2020-07-10,002460,0.5049999999999999,43.25815452,1876850949.54
2020-07-10,002466,0.43,26.47429704,4094058070.57
2020-07-10,600111,0.487,12.25480864,3497754595.0
2020-07-10,600219,0.18300000000000002,1.88613966,342299719.0
2020-07-10,600362,0.23199999999999996,13.74337507,931521336.0
2020-07-10,600489,0.26899999999999996,9.1683176,1154322526.0
2020-07-10,600497,0.32599999999999996,3.71557887,445853870.0
2020-07-10,600547,0.18300000000000005,27.3008454,2858304009.0
2020-07-10,600988,0.443,12.78267627,1558173456.0
2020-07-10,601168,0.29200000000000004,5.53296945,362384762.0
2020-07-10,601600,0.145,3.15082531,645211668.0
2020-07-10,601899,0.38800000000000007,5.06126822,3614792120.0
2020-07-10,601958,0.24400000000000008,5.79870468,223402299.0
2020-07-10,603993,0.29200000000000004,3.8992668,1419964072.0
2020-07-13,000630,0.301,2.09463424,607963312.98
2020-07-13,000807,0.393,6.03583925,1696659119.26
2020-07-13,000831,0.239,14.32507374,985445002.07
2020-07-13,000878,0.41350000000000003,13.47132408,1733251700.24
2020-07-13,000933,0.328,4.32610109,525402780.06
2020-07-13,000960,0.17799999999999994,9.8400544,528022640.63
2020-07-13,002460,0.466,47.08595196,2999492755.39
2020-07-13,002466,0.35850000000000004,29.11988313,3882014397.11
2020-07-13,600111,0.398,12.603838,3061260407.0
2020-07-13,600219,0.157,1.93470978,435978265.0
2020-07-13,600362,0.32900000000000007,14.62694024,1408251932.0
2020-07-13,600489,0.196,9.33581571,781370235.0
2020-07-13,600497,0.296,3.94613985,552435390.0
2020-07-13,600547,0.16400000000000003,27.6829183,1931503633.0
2020-07-13,600988,0.31800000000000006,13.23463869,1231165780.0
2020-07-13,601168,0.4015000000000001,6.08705795,506811810.0
2020-07-13,601600,0.17500000000000002,3.23497198,590707994.0
2020-07-13,601899,0.39300000000000007,5.365302,3431960881.0
2020-07-13,601958,0.24800000000000003,6.04140084,300525286.0
2020-07-13,603993,0.3375,4.2901024,2135204544.0
2020-07-14,000630,0.185,2.04204928,445455932.31
2020-07-14,000807,0.4549999999999999,6.353515,1784644857.64
2020-07-14,000831,0.38800000000000007,14.64208782,1071294465.62
2020-07-14,000878,0.42700000000000016,13.1427552,1364371796.06
2020-07-14,000933,0.41400000000000003,4.3980695,517337115.25
2020-07-14,000960,0.19700000000000006,9.6988096,393069470.0
2020-07-14,002460,0.322,43.50750048,3063120186.57
2020-07-14,002466,0.266,27.35923176,3235758237.59
2020-07-14,600111,0.496,12.63292378,2264299039.0
2020-07-14,600219,0.157,1.91851974,377111404.0
2020-07-14,600362,0.28700000000000003,14.32950246,925824059.0
2020-07-14,600489,0.17900000000000002,9.00963518,924202242.0
2020-07-14,600497,0.312,3.87519801,446756568.0
2020-07-14,600547,0.172,26.9187725,1920609684.0
2020-07-14,600988,0.39599999999999996,13.05778383,1057732450.0
2020-07-14,601168,0.379,5.9524936,586697363.0
2020-07-14,601600,0.171,3.19757346,530939293.0
2020-07-14,601899,0.364,5.20434294,2469490567.0
2020-07-14,601958,0.18600000000000003,5.92005276,220792935.0
2020-07-14,603993,0.3370000000000001,4.271924,2651308588.0
2020-07-15,000630,0.195,1.971936,305734061.88
2020-07-15,000807,0.4339999999999999,5.7181635,1777656258.73
2020-07-15,000831,0.476,14.04768642,1281461743.36
2020-07-15,000878,0.42000000000000004,12.46785696,1042882043.17
2020-07-15,000933,0.31500000000000006,4.15017831,438615552.35
2020-07-15,000960,0.18900000000000003,9.30332416,345063840.69
2020-07-15,002460,0.381,43.01554764,2784354849.21
2020-07-15,002466,0.198,26.2714995,2370695403.76
2020-07-15,600111,0.40099999999999997,11.76035038,2445414408.0
2020-07-15,600219,0.213,1.86994962,303594006.0
2020-07-15,600362,0.3330000000000001,13.88334579,744513841.0
2020-07-15,600489,0.226,8.9038469,572462079.0
2020-07-15,600497,0.219,3.67124022,388434638.0
2020-07-15,600547,0.169,27.02992098,1497221208.0
2020-07-15,600988,0.4679999999999999,13.42131882,1296184240.0
2020-07-15,601168,0.41000000000000003,5.8100137,378232056.0
2020-07-15,601600,0.23600000000000002,3.15082531,448917176.0
2020-07-15,601899,0.4170000000000001,5.05232605,2111417755.0
2020-07-15,601958,0.145,5.70335976,160179138.0
2020-07-15,603993,0.24499999999999988,4.0083372,1996369247.0
2020-07-16,000630,0.179,1.89305856,293011828.93
2020-07-16,000807,0.522,5.4640229,933057495.41
2020-07-16,000831,0.5659999999999998,14.15666001,1264429861.98
2020-07-16,000878,0.4269999999999999,11.74855752,796683172.74
2020-07-16,000933,0.34,3.97425553,330163596.99
2020-07-16,000960,0.14699999999999994,8.95492032,301348742.22
2020-07-16,002460,0.296,39.98970072,2061703689.26
2020-07-16,002466,0.21500000000000002,25.50639969,2473826720.36
2020-07-16,600111,0.43800000000000006,11.5858357,2161416270.0
2020-07-16,600219,0.389,1.91851974,919700638.0
2020-07-16,600362,0.262,13.13503088,649242398.0
2020-07-16,600489,0.2,8.53286154,611016860.0
2020-07-16,600497,0.279,3.53822427,312560771.0
2020-07-16,600547,0.14600000000000002,25.9462233,1540028153.0
2020-07-16,600988,0.406,12.52721925,1406908791.0
2020-07-16,601168,0.325,5.5567161,366375555.0
2020-07-16,601600,0.21800000000000005,3.01058086,440731462.0
2020-07-16,601899,0.43400000000000005,4.86454048,1726210139.0
2020-07-16,601958,0.12199999999999998,5.51266992,146823074.0
2020-07-16,603993,0.17900000000000002,3.7538396,1363080906.0
2020-07-17,000630,0.18400000000000005,1.8842944,206208926.62
2020-07-17,000807,0.4749999999999999,5.44587,592566349.35
2020-07-17,000831,0.4490000000000001,13.49291178,776938216.91
2020-07-17,000878,0.418,11.93504256,626232507.17
2020-07-17,000933,0.312,3.96625904,212821285.1
2020-07-17,000960,0.13199999999999998,8.98316928,196384808.15
2020-07-17,002460,0.418,40.8051294,1601625744.56
2020-07-17,002466,0.32500000000000007,26.4558609,1872880542.61
2020-07-17,600111,0.47200000000000014,11.36284472,1319046127.0
2020-07-17,600219,0.43600000000000005,1.9428048,540818708.0
2020-07-17,600362,0.269,13.21426364,457936886.0
2020-07-17,600489,0.19200000000000003,8.45336283,408763592.0
2020-07-17,600497,0.271,3.51162108,218344658.0
2020-07-17,600547,0.14900000000000002,25.86286194,1056678426.0
2020-07-17,600988,0.3620000000000001,12.37001493,730894417.0
2020-07-17,601168,0.3490000000000001,5.6200405,253128360.0
2020-07-17,601600,0.184,2.94513345,431419790.0
2020-07-17,601899,0.3750000000000001,4.87365205,1299330891.0
2020-07-17,601958,0.132,5.49533448,101630222.0
2020-07-17,603993,0.186,3.7447504,840560445.0
2020-07-20,000630,0.16500000000000004,1.971936,249726143.51
2020-07-20,000807,0.4569999999999999,5.990457,1148530355.92
2020-07-20,000831,0.4979999999999999,14.84022162,1014899359.88
2020-07-20,000878,0.4489999999999999,12.67210248,794384638.98
2020-07-20,000933,0.28800000000000003,4.26212917,267664013.66
2020-07-20,000960,0.12199999999999997,9.43515264,251461646.07
2020-07-20,002460,0.25099999999999995,41.6475144,1568639554.68
2020-07-20,002466,0.315,26.86145598,1884848679.04
2020-07-20,600111,0.46300000000000013,12.49719014,2400304351.0
2020-07-20,600219,0.42400000000000004,2.11280022,1137985960.0
2020-07-20,600362,0.272,13.98898396,687460606.0
2020-07-20,600489,0.18600000000000003,8.90385552,587028353.0
2020-07-20,600497,0.28600000000000003,3.69784341,290137714.0
2020-07-20,600547,0.12700000000000003,26.69647554,1305253078.0
2020-07-20,600988,0.358,13.25428923,851314942.0
2020-07-20,601168,0.39,6.015818,450433743.0
2020-07-20,601600,0.263,3.24432161,690022359.0
2020-07-20,601899,0.377,5.11050243,2110951004.0
2020-07-20,601958,0.129,5.79003696,143858461.0
2020-07-20,603993,0.26999999999999996,4.09014,1518844728.0
2020-07-21,000630,0.157,1.96317184,193111813.55
2020-07-21,000807,0.5109999999999999,6.19921535,1234557922.92
2020-07-21,000831,0.455,14.38451388,807000001.35
2020-07-21,000878,0.44,12.51225816,659306431.22
2020-07-21,000933,0.297,4.19815725,200658403.78
2020-07-21,000960,0.09899999999999995,9.3221568,182860869.71
2020-07-21,002460,0.349,41.94403392,1532466033.41
2020-07-21,002466,0.16399999999999998,24.64911918,3234388302.61
2020-07-21,600111,0.44699999999999995,12.24511338,1652120779.83
2020-07-21,600219,0.385,2.04804006,757347717.84
2020-07-21,600362,0.2370000000000001,13.8217148,409149845.69
2020-07-21,600489,0.294,9.22185036,766282734.83
2020-07-21,600497,0.22899999999999995,3.65350476,181619367.8
2020-07-21,600547,0.13300000000000003,27.18275014,1634636986.27
2020-07-21,600988,0.4349999999999999,14.3448942,1336733588.82
2020-07-21,601168,0.382,6.0316491,315467669.5
2020-07-21,601600,0.264,3.20692309,647890010.69
2020-07-21,601899,0.40500000000000014,5.17426984,1701371308.47
2020-07-21,601958,0.10400000000000001,5.71202748,90675124.69
2020-07-21,603993,0.303,4.0537832,969909943.83
2020-07-22,000630,0.16399999999999998,1.96317184,286200748.29
2020-07-22,000807,0.4639999999999999,6.09029795,1142410179.39
2020-07-22,000831,0.466,14.83031493,889576206.17
2020-07-22,000878,0.422,12.5655396,757697406.92
2020-07-22,000933,0.24200000000000005,4.2381397,241017411.66
2020-07-22,000960,0.11999999999999997,9.48223424,326612055.49
2020-07-22,002460,0.287,41.67316488,1172565173.37
2020-07-22,002466,0.15999999999999998,24.69520953,1726448528.47
2020-07-22,600111,0.42600000000000005,12.5553617,1987696922.08
2020-07-22,600219,0.31999999999999995,2.023755,517947111.96
2020-07-22,600362,0.29000000000000004,14.05941308,684387839.43
2020-07-22,600489,0.4370000000000001,9.61934391,1510706684.87
2020-07-22,600497,0.21600000000000005,3.68897568,329613798.62
2020-07-22,600547,0.16800000000000004,27.4050471,2718943596.4
2020-07-22,600988,0.4349999999999999,14.9344104,1574519548.91
2020-07-22,601168,0.405,6.07122685,464453138.32
2020-07-22,601600,0.26399999999999996,3.1788742,545012819.38
2020-07-22,601899,0.4510000000000001,5.32913355,2275999069.68
2020-07-22,601958,0.129,5.71202748,125078060.49
2020-07-22,603993,0.22399999999999992,4.0356048,1229116338.27
2020-07-23,000630,0.13900000000000004,1.96317184,207088786.46
2020-07-23,000807,0.4679999999999999,6.0267628,857520223.08
2020-07-23,000831,0.5039999999999999,15.37518288,1709465797.69
2020-07-23,000878,0.37899999999999995,12.51225816,589673574.41
2020-07-23,000933,0.28300000000000003,4.16617129,202693594.22
2020-07-23,000960,0.12599999999999997,9.45398528,288919341.85
2020-07-23,002460,0.26099999999999995,41.63253456,1596530423.17
2020-07-23,002466,0.11900000000000004,24.20665182,1675040601.81
2020-07-23,600111,0.45200000000000007,12.63292378,3748193178.69
2020-07-23,600219,0.31700000000000006,1.9832799,419854039.21
2020-07-23,600362,0.22599999999999998,14.02419852,512906753.36
2020-07-23,600489,0.44,9.716509,1171028157.27
2020-07-23,600497,0.2639999999999999,3.71557887,271831978.3
2020-07-23,600547,0.24600000000000002,27.8913217,2396696257.21
2020-07-23,600988,0.436,14.9344104,1769187931.4
2020-07-23,601168,0.41100000000000003,6.1424668,390790059.89
2020-07-23,601600,0.29100000000000004,3.16952457,448102945.05
2020-07-23,601899,0.42299999999999993,5.30180466,1772895845.73
2020-07-23,601958,0.13499999999999995,5.7640338,131713852.64
2020-07-23,603993,0.17,4.0356048,1031091650.84
2020-07-24,000630,0.125,1.89305856,249935224.39
2020-07-24,000807,0.4439999999999999,5.63647545,877304664.2
2020-07-24,000831,0.592,15.4544364,1764872154.81
2020-07-24,000878,0.3909999999999999,11.9439228,617382814.94
2020-07-24,000933,0.239,3.98225202,205128131.25
2020-07-24,000960,0.14399999999999996,9.17149568,320403782.6
2020-07-24,002460,0.16799999999999998,37.46792676,2912100157.24
2020-07-24,002466,0.181,22.81472325,1710785156.13
2020-07-24,600111,0.454,11.96395084,2713215781.17
2020-07-24,600219,0.299,1.88613966,484434806.33
2020-07-24,600362,0.231,13.40794372,504937143.07
2020-07-24,600489,0.479,9.65467667,1436580798.15
2020-07-24,600497,0.30200000000000005,3.66237249,397148054.39
2020-07-24,600547,0.277,28.0997251,3229073815.69
2020-07-24,600988,0.47600000000000003,15.93658794,2010909372.72
2020-07-24,601168,0.41600000000000004,5.9208314,590295274.73
2020-07-24,601600,0.185,3.01993049,476569613.78
2020-07-24,601899,0.38300000000000006,5.12872169,2047695723.26
2020-07-24,601958,0.15199999999999997,5.5906794,159002990.07
2020-07-24,603993,0.152,3.8356424,1084154894.43
2020-07-27,000630,0.11199999999999997,1.94564352,248879662.75
2020-07-27,000807,0.4439999999999999,5.9178454,961655463.51
2020-07-27,000831,0.5259999999999999,15.09779556,1058095126.78
2020-07-27,000878,0.3429999999999999,12.42345576,556908117.28
2020-07-27,000933,0.20399999999999996,4.04622394,187536160.7
2020-07-27,000960,0.21099999999999997,9.59523008,535264587.56
2020-07-27,002460,0.15600000000000003,36.79075476,1398263770.38
2020-07-27,002466,0.16899999999999993,22.94377623,1023977380.65
2020-07-27,600111,0.42499999999999993,12.08029396,1429770971.01
2020-07-27,600219,0.22200000000000003,1.89423468,278455328.87
2020-07-27,600362,0.24199999999999997,14.10343128,780776828.7
2020-07-27,600489,0.504,10.41433101,1944386273.91
2020-07-27,600497,0.30700000000000005,3.75104979,309203757.86
2020-07-27,600547,0.397,30.55193844,4387376443.75
2020-07-27,600988,0.451,17.52828168,2347817141.52
2020-07-27,601168,0.41600000000000004,6.2532845,568963298.78
2020-07-27,601600,0.125,3.04797938,394103278.25
2020-07-27,601899,0.47200000000000003,5.48399726,3458036747.28
2020-07-27,601958,0.117,5.72936292,117925348.23
2020-07-27,603993,0.24699999999999994,3.9901588,1274578115.35
2020-07-28,000630,0.162,1.98070016,428810094.24
2020-07-28,000807,0.48100000000000004,5.83615735,923444712.69
2020-07-28,000831,0.586,15.26620929,1186672625.32
2020-07-28,000878,0.34099999999999997,12.29025216,719150071.6
2020-07-28,000933,0.22899999999999998,4.07021341,200613564.86
2020-07-28,000960,0.30499999999999994,9.95305024,848892887.61
2020-07-28,002460,0.15000000000000002,37.6507632,1549324638.82
2020-07-28,002466,0.203,23.74574832,1400197706.35
2020-07-28,600111,0.41300000000000003,12.0221224,1676400962.26
2020-07-28,600219,0.198,1.91851974,355877722.25
2020-07-28,600362,0.21000000000000005,13.9097512,854896856.79
2020-07-28,600489,0.371,9.91967237,2031133552.23
2020-07-28,600497,0.292,3.7244466,458229436.43
2020-07-28,600547,0.21000000000000002,29.4543472,4790126793.45
2020-07-28,600988,0.42900000000000005,16.78156116,3288056568.98
2020-07-28,601168,0.4690000000000001,6.30869335,665523292.85
2020-07-28,601600,0.14699999999999996,3.05732901,584318656.64
2020-07-28,601899,0.39,5.24714688,3836954516.67
2020-07-28,601958,0.183,5.78136924,272711449.77
2020-07-28,603993,0.321,4.1174076,2147465485.49
2020-07-29,000630,0.11900000000000001,1.98070016,247911666.94
2020-07-29,000807,0.452,6.01768635,788832198.62
2020-07-29,000831,0.584,15.5535033,957390538.57
2020-07-29,000878,0.3219999999999999,12.3435336,535951754.07
2020-07-29,000933,0.239,4.10219937,164129622.84
2020-07-29,000960,0.2379999999999999,9.87771968,455427122.9
2020-07-29,002460,0.15600000000000003,38.598804,1285511369.31
2020-07-29,002466,0.29000000000000004,24.06838077,1432286424.5
2020-07-29,600111,0.43099999999999994,12.35176124,1550843523.89
2020-07-29,600219,0.198,1.93470978,262567222.11
2020-07-29,600362,0.20200000000000004,13.98018032,493623633.26
2020-07-29,600489,0.37900000000000006,9.9815047,946595404.99
2020-07-29,600497,0.34500000000000003,3.77765298,268499325.11
2020-07-29,600547,0.266,29.72527162,2449962577.0
2020-07-29,600988,0.42900000000000005,16.9977171,1845563536.47
2020-07-29,601168,0.42500000000000016,6.37201775,370213185.96
2020-07-29,601600,0.14100000000000001,3.07602827,498210568.57
2020-07-29,601899,0.39600000000000013,5.22892762,2381905024.29
2020-07-29,601958,0.16799999999999998,5.79003696,152849717.74
2020-07-29,603993,0.31,4.135586,1212561446.32
2020-07-30,000630,0.114,1.95440768,178941486.43
2020-07-30,000807,0.4559999999999999,6.1538331,1250860576.69
2020-07-30,000831,0.5849999999999999,15.03835542,823744425.87
2020-07-30,000878,0.31300000000000006,12.31689288,674432860.89
2020-07-30,000933,0.292,4.18216427,292659536.82
2020-07-30,000960,0.19099999999999995,9.61406272,344009442.18
