date,symbol,shares,close,market_value,weight
2022-11-09,601168,25200,9.08752884,229005.726768,0.09812184047963535
2022-11-09,601958,18600,9.11951262,169622.934732,0.07267815865723845
2022-11-09,000831,10600,36.831909,390418.2354,0.16728208658759425
2022-11-09,002460,2600,84.86553366,220650.387516,0.09454183714605696
2022-11-10,601899,27400,8.60684685,235827.60369000002,0.10207882321810867
2022-11-10,600547,8500,18.21317506,154811.98801,0.06701092369530301
2022-11-10,600489,51700,7.41656569,383436.446173,0.16597183956346676
2022-11-10,600988,7600,19.99442445,151957.62582000002,0.0657754027942957
2022-11-10,000878,20400,11.41345736,232834.53014400002,0.1007832606096595
2022-11-10,000807,16300,9.14778407,149108.880341,0.0645423131067692
2022-11-10,601168,25200,9.07127208,228596.056416,0.09894862207021249
2022-11-10,601958,18600,9.16501917,170469.356562,0.07378827177276284
2022-11-10,000831,10600,36.20477109,383770.573554,0.1661164677974977
2022-11-10,002460,2600,81.4971741,211892.65266,0.09171849390679886
2022-11-11,601899,27400,9.33113888,255673.20531199998,0.10854578070100696
2022-11-11,600547,8500,19.68356056,167310.26476,0.07103139058120923
2022-11-11,600489,51700,7.6114942,393514.25014,0.1670660460735142
2022-11-11,600988,7600,20.80992186,158155.406136,0.0671447053286941
2022-11-11,000878,20400,11.56843242,235996.02136800002,0.10019185370035638
2022-11-11,000807,16300,9.62490019,156885.873097,0.06660572646043211
2022-11-11,601168,25200,9.3069951,234536.27651999998,0.09957212061586253
2022-11-11,601958,18600,8.85557463,164713.688118,0.06992901679740993
2022-11-11,000831,10600,34.28353908,363405.514248,0.15428341506089246
2022-11-11,002460,2600,83.733232,217706.4032,0.09242701623783757
2022-11-14,601899,41800,9.37817083,392007.540694,0.16988639660980798
2022-11-14,600547,20100,19.1150115,384211.73115,0.1665078850899994
2022-11-14,600489,51200,7.44441262,381153.92614399997,0.16518270784191608
2022-11-14,600362,24400,15.71803145,383519.96738,0.1662080917391305
2022-11-14,601168,41400,9.17694102,379925.35822799994,0.16465027681808894
2022-11-14,000831,11500,33.40753692,384186.67458,0.16649702619075177
2022-11-15,601899,41800,9.33113888,390041.605184,0.1680866508122877
2022-11-15,600547,20100,19.16402435,385196.88943499996,0.16599884265653264
2022-11-15,600489,51200,7.41656569,379728.163328,0.16364212008304793
2022-11-15,600362,24400,15.836349,386406.9156,0.16652029791352796
2022-11-15,601168,41400,9.25009644,382953.992616,0.16503227650201846
2022-11-15,000831,11500,34.23376623,393688.311645,0.16965818232938282
2022-11-16,601899,41800,9.39698361,392793.91489799996,0.16907425934160442
2022-11-16,600547,20100,19.65415285,395048.47228499997,0.17004471129081333
2022-11-16,600489,51200,7.44441262,381153.92614399997,0.16406394120101353
2022-11-16,600362,24400,15.86365305,387073.13442,0.16661180591376828
2022-11-16,601168,41400,9.19319778,380598.38809200004,0.16382481533598492
2022-11-16,000831,11500,33.39758235,384072.197025,0.16532008206534282
2022-11-17,601899,41800,9.19004303,384143.798654,0.1662702342148515
2022-11-17,600547,20100,19.45810145,391107.83914500003,0.1692845029537391
2022-11-17,600489,51200,7.37015414,377351.89196800004,0.1633304707215879
2022-11-17,600362,24400,15.6907274,382853.74856,0.16571185755478343
2022-11-17,601168,41400,9.07940046,375887.17904400005,0.16269649416961873
2022-11-17,000831,11500,34.48263048,396550.25051999994,0.17164015991653667
2022-11-18,601899,41800,9.06775996,379032.366328,0.16627069216773835
2022-11-18,600547,20100,19.25224748,386970.17434800003,0.16975278222396828
2022-11-18,600489,51200,7.26804873,372124.094976,0.16324023049369335
2022-11-18,600362,24400,15.4904977,377968.14388,0.16580384812282564
2022-11-18,601168,41400,9.00624504,372858.544656,0.1635624126277391
2022-11-18,000831,11500,33.75594687,388193.389005,0.17028937161779623
2022-11-21,601899,42300,8.86081938,374812.659774,0.16641369214712518
2022-11-21,600547,19600,19.02678837,372925.05205199996,0.16557561007558347
2022-11-21,600489,52100,7.2402018,377214.51378000004,0.16748009527603186
2022-11-21,600362,24400,15.31757205,373748.75802,0.16594132864939357
2022-11-21,000807,40700,9.29458903,378289.77352099994,0.16795750162517933
2022-11-21,601168,41900,8.87619096,371912.40122400003,0.16512600156117277
2022-11-22,601899,42300,8.96428967,379189.453041,0.1681102467281872
2022-11-22,600547,19600,19.22283977,376767.659492,0.16703656625584795
2022-11-22,600489,52100,7.23091949,376730.905429,0.1670202716713081
2022-11-22,600362,24400,15.26296395,372416.32038,0.16510743904555805
2022-11-22,000807,40700,9.28541372,377916.338404,0.1675458227601076
2022-11-22,601168,41900,8.81116392,369187.768248,0.1636760893834496
2022-11-23,601899,42300,8.98310245,379985.233635,0.1680407011020811
2022-11-23,600547,19600,19.15422178,375422.746888,0.16602303461435836
2022-11-23,600489,52100,7.24948411,377698.122131,0.167029272797475
2022-11-23,600362,24400,15.39038285,375525.34154,0.16606840500174547
2022-11-23,000807,40700,9.31293965,379036.643755,0.1676212066207596
2022-11-23,601168,41900,8.83554906,370209.505614,0.16371758524118943
2022-11-24,601899,42300,9.16182386,387545.149278,0.16967349314128527
2022-11-24,600547,19600,19.65415285,385221.39586,0.16865611655854232
2022-11-24,600489,52100,7.34230721,382534.205641,0.1674796215048892
2022-11-24,600362,24400,15.4176869,376191.56036,0.16470270949195784
2022-11-24,000807,40700,9.29458903,378289.77352099994,0.16562134092637296
2022-11-24,601168,41900,8.85180582,370890.66385799996,0.16238189183251764
2022-11-25,601899,42300,9.20885581,389534.60076299997,0.16796029631955964
2022-11-25,600547,19600,20.47756873,401360.347108,0.17305934491862013
2022-11-25,600489,52100,7.5186711,391722.76431,0.16890379298719813
2022-11-25,600362,24400,15.64522065,381743.38386,0.164600864071039
2022-11-25,000807,40700,9.3588162,380903.81934,0.16423885898783874
2022-11-25,601168,41900,8.84367744,370550.084736,0.1597745153102922
2022-11-28,601899,42100,9.01132162,379376.64020200004,0.16571493406077592
2022-11-28,600547,18700,20.44816102,382380.611074,0.16702709401535012
2022-11-28,600489,10200,7.5186711,76690.44522,0.03349903690948668
2022-11-28,600362,4900,15.5269031,76081.82519,0.033233186518472055
2022-11-28,000878,28300,10.8482542,307005.59385999996,0.13410264721547038
2022-11-28,601600,73300,4.15984322,304916.508026,0.13319011680494147
2022-11-28,000807,8200,9.24871248,75839.44233600001,0.03312731163211457
2022-11-28,601168,43800,8.67298146,379876.58794800006,0.16593331547645326
2022-11-28,601958,33900,9.01939821,305757.59931900003,0.13355751261530127
2022-11-29,601899,42100,9.28410693,390860.901753,0.16749863762972658
2022-11-29,600547,18700,20.00704537,374131.748419,0.1603295644899564
2022-11-29,600489,10200,7.52795341,76785.124782,0.03290532190232005
2022-11-29,600362,4900,15.7817409,77330.53041,0.03313904878376525
2022-11-29,000878,28300,11.11262342,314487.242786,0.13476964434747216
2022-11-29,601600,73300,4.27278014,313194.784262,0.13421577712516367
2022-11-29,000807,8200,9.77170515,80127.98223000001,0.03433786239388404
2022-11-29,601168,43800,8.85180582,387709.094916,0.16614796953040573
2022-11-29,601958,33900,9.36524799,317481.906861,0.13605297084667306
2022-11-30,601899,42100,9.24648137,389276.86567699997,0.1687056593051326
2022-11-30,600547,18700,20.04625565,374864.98065499996,0.1624598050588551
2022-11-30,600489,10200,7.49082417,76406.406534,0.03311317554675858
2022-11-30,600362,4900,15.8181463,77508.91687,0.033590983887108135
2022-11-30,000878,28300,10.91206746,308811.509118,0.13383340712055913
2022-11-30,601600,73300,4.20690027,308365.789791,0.1336402403039393
2022-11-30,000807,8200,9.76252984,80052.74468799999,0.0346934335496332
2022-11-30,601168,43800,8.8599342,388065.11796,0.1681805094297285
2022-11-30,601958,33900,8.92838511,302672.255229,0.13117276384502288
2022-12-01,601899,42100,9.6885817,407889.28957,0.17316097643696565
2022-12-01,600547,18700,20.55598929,384396.999723,0.1631878098138969
2022-12-01,600489,10200,7.60221189,77542.56127800001,0.03291909341497281
2022-12-01,600362,4900,15.93646385,78088.672865,0.03315093381398929
2022-12-01,000878,28300,11.11262342,314487.242786,0.133509065891879
2022-12-01,601600,73300,4.2351345,310435.35885,0.13178892222371189
2022-12-01,000807,8200,9.97356197,81783.208154,0.034719372492039643
2022-12-01,601168,43800,8.88431934,389133.187092,0.16519846037613414
2022-12-01,601958,33900,9.15591786,310385.615454,0.1317678046919627
2022-12-02,601899,42100,9.50986029,400365.11820900004,0.17171111272983888
2022-12-02,600547,18700,20.3893456,381280.76272,0.16352609418624703
2022-12-02,600489,10200,7.50938879,76595.765658,0.0328508742478992
2022-12-02,600362,4900,15.75443685,77196.740565,0.03310862414995189
2022-12-02,000878,28300,10.99411308,311133.400164,0.13344085166203098
2022-12-02,601600,73300,4.17866604,306296.220732,0.13136625169073923
2022-12-02,000807,8200,9.82675701,80579.407482,0.03455940363571435
2022-12-02,601168,43800,8.72988012,382368.74925600004,0.16399271670213295
2022-12-02,601958,33900,9.27423489,314396.562771,0.13484037738688165
2022-12-05,601899,40600,9.82967755,399084.90852999996,0.16375880164122794
2022-12-05,600547,19300,20.52658158,396163.02449399995,0.16255984819036343
2022-12-05,600489,46100,7.57436496,349178.224656,0.14328030553573196
2022-12-05,600362,700,16.30051785,11410.362495,0.004682079548825509
2022-12-05,000878,4000,11.38610882,45544.435280000005,0.018688509596495078
2022-12-05,601600,89700,4.59276808,411971.296776,0.1690465473102425
2022-12-05,000807,34800,10.74428801,373901.222748,0.15342503527617
2022-12-05,600219,114800,3.01413508,346022.707184,0.14198548393579707
2022-12-05,601168,6300,9.03063018,56892.970133999996,0.02334521905444003
2022-12-05,601958,4800,9.71109777,46613.269296,0.019127090394396595
2022-12-06,601899,40600,9.79205199,397557.310794,0.16297409270314023
2022-12-06,600547,19300,20.30112247,391811.663671,0.16061873008889682
2022-12-06,600489,46100,7.52795341,347038.652201,0.14226454385260975
2022-12-06,600362,700,16.1639976,11314.798319999998,0.004638372733325284
2022-12-06,000878,4000,11.37699264,45507.970559999994,0.018655474346490494
2022-12-06,601600,89700,4.63982513,416192.314161,0.17061330014266957
2022-12-06,000807,34800,10.93696952,380606.539296,0.15602531694050245
2022-12-06,600219,114800,3.02246142,346978.571016,0.1422399142549441
2022-12-06,601168,6300,8.96560314,56483.299782,0.023154685588515803
2022-12-06,601958,4800,9.51086895,45652.17096,0.01871458765850706
2022-12-07,601899,40600,9.66036253,392210.718718,0.16377891987949056
2022-12-07,600547,19300,19.96783509,385379.217237,0.16092622901634826
2022-12-07,600489,46100,7.47225955,344471.165255,0.14384388973228796
2022-12-07,600362,700,15.9273625,11149.15375,0.004655651341487853
2022-12-07,000878,4000,11.20378522,44815.14088,0.01871385716220293
2022-12-07,601600,89700,4.5174768,405217.66896,0.1692103478336376
2022-12-07,000807,34800,10.68923615,371985.41802,0.15533326109335724
2022-12-07,600219,114800,2.96417704,340287.524192,0.1420968895057228
2022-12-07,601168,6300,8.87619096,55920.003048000006,0.023351013273668963
2022-12-07,601958,4800,8.97389166,43074.679968,0.01798707741178824
2022-12-08,601899,40600,9.70739448,394120.215888,0.1643032574113257
2022-12-08,600547,19300,20.10507107,388027.871651,0.1617634435092277
2022-12-08,600489,46100,7.52795341,347038.652201,0.14467560583206449
2022-12-08,600362,700,15.9819706,11187.379420000001,0.004663863477444102
2022-12-08,000878,4000,11.24024994,44960.99976,0.018743617858813715
2022-12-08,601600,89700,4.50806539,404373.465483,0.16857769510723064
2022-12-08,000807,34800,10.72593739,373262.621172,0.15560801515920555
2022-12-08,600219,114800,2.93087168,336464.06886400003,0.14026720855124505
2022-12-08,601168,6300,8.941218,56329.67339999999,0.02348306038471827
2022-12-08,601958,4800,8.90108118,42725.189664,0.01781153960726236
2022-12-09,601899,40600,9.98017979,405195.299474,0.16450696682475405
2022-12-09,600547,19300,20.18349163,389541.388459,0.1581515687651882
2022-12-09,600489,46100,7.64862344,352601.540584,0.14315420246609073
2022-12-09,600362,700,16.4552408,11518.668559999998,0.004676513348316487
2022-12-09,000878,4000,11.64136186,46565.447439999996,0.01890530449671084
2022-12-09,601600,89700,4.62100231,414503.90720699995,0.16828620815727977
2022-12-09,000807,34800,11.2856313,392739.96924,0.1594501742107828
2022-12-09,600219,114800,3.01413508,346022.707184,0.14048323385099495
2022-12-09,601168,6300,9.25822482,58326.81636600001,0.02368035280115774
2022-12-09,601958,4800,9.54727419,45826.916112,0.018605465014781872
2022-12-12,601899,41200,9.71680087,400332.19584400003,0.1672968629112713
2022-12-12,600547,4000,18.90915753,75636.63012,0.03160817708797783
2022-12-12,600489,9500,7.30517797,69399.190715,0.029001581725704554
2022-12-12,600362,20100,15.7999436,317578.86636,0.1327146520327567
2022-12-12,000630,112900,2.99494722,338129.541138,0.14130267831882867
2022-12-12,000878,800,11.11262342,8890.098736,0.0037151286979771624
2022-12-12,601600,88600,4.45159693,394411.487998,0.16482262811543705
2022-12-12,000807,35700,10.8268658,386519.10906,0.16152444163195745
2022-12-12,600219,23200,2.93087168,67996.222976,0.028415288382483465
2022-12-12,601168,1200,8.62421118,10349.053415999999,0.0043248187094915725
2022-12-12,601958,34600,9.31974144,322463.053824,0.13475573004017274
2022-12-13,601899,41200,9.72620726,400719.73911200004,0.16563036173803583
2022-12-13,600547,4000,19.4090886,77636.3544,0.03208960330177374
2022-12-13,600489,9500,7.38871876,70192.82822,0.02901295442859369
2022-12-13,600362,20100,15.9819706,321237.60906,0.13277783996959133
2022-12-13,000630,112900,2.99494722,338129.541138,0.13975981901243426
2022-12-13,000878,800,11.29494702,9035.957616,0.0037348520237714972
2022-12-13,601600,88600,4.44218552,393577.63707199995,0.1626783011605444
2022-12-13,000807,35700,10.81769049,386191.550493,0.15962539392263497
2022-12-13,600219,23200,2.914219,67609.8808,0.027945339150961077
2022-12-13,601168,1200,8.78677878,10544.134536000001,0.004358230071925842
2022-12-13,601958,34600,9.9204279,343246.80534,0.14187494896027414
2022-12-14,601899,41200,9.84849033,405757.80159600003,0.16583776110039125
2022-12-14,600547,4000,19.48750916,77950.03663999999,0.03185905361085853
2022-12-14,600489,9500,7.44441262,70721.91988999999,0.028904841284989956
2022-12-14,600362,20100,16.08208545,323249.91754500003,0.13211586416993576
2022-12-14,000630,112900,2.99494722,338129.541138,0.13819733309788648
2022-12-14,000878,800,11.395225,9116.18,0.0037258849368802084
2022-12-14,601600,88600,4.48924257,397746.891702,0.16256361244330467
2022-12-14,000807,35700,10.95532014,391104.928998,0.1598489678454409
2022-12-14,600219,23200,2.88091364,66837.196448,0.027317111275655653
2022-12-14,601168,1200,8.82742068,10592.904816,0.004329438919782213
2022-12-14,601958,34600,10.23897375,354268.49175,0.1447935030925887
2022-12-15,601899,41200,9.65095614,397619.392968,0.1642306765882786
2022-12-15,600547,4000,18.88955239,75558.20955999999,0.031208175700918092
2022-12-15,600489,9500,7.26804873,69046.462935,0.02851859724245177
2022-12-15,600362,20100,15.8909571,319408.23771,0.13192674179049582
2022-12-15,000630,112900,2.99494722,338129.541138,0.13965929302660302
2022-12-15,000878,800,11.2129014,8970.32112,0.0037050554696417613
2022-12-15,601600,88600,4.45159693,394411.487998,0.16290569995743204
2022-12-15,000807,35700,10.72593739,382915.964823,0.15815764797064572
2022-12-15,600219,23200,2.90589266,67416.709712,0.027845452322413228
2022-12-15,601168,1200,8.78677878,10544.134536000001,0.004355095298444054
2022-12-15,601958,34600,10.2844803,355843.01838,0.1469755768991526
2022-12-16,601899,41200,9.6885817,399169.56604,0.16564057605518018
2022-12-16,600547,4000,18.88955239,75558.20955999999,0.03135385666141258
2022-12-16,600489,9500,7.2402018,68781.9171,0.028541946430560218
2022-12-16,600362,20100,15.90005845,319591.174845,0.13261849300949177
2022-12-16,000630,112900,2.99494722,338129.541138,0.14031122796009857
2022-12-16,000878,800,11.1217396,8897.39168,0.0036920877958819234
2022-12-16,601600,88600,4.46100834,395245.33892400004,0.16401216724006412
2022-12-16,000807,35700,10.75346332,383898.640524,0.15930370793053836
2022-12-16,600219,23200,2.89756632,67223.53862400001,0.02789527711897556
2022-12-16,601168,1200,8.70549498,10446.593975999998,0.004334949332850233
2022-12-16,601958,34600,9.87492135,341672.27871,0.14178133275305668
2022-12-19,601899,40900,9.46282834,387029.679106,0.1659061984433445
2022-12-19,600362,25100,15.5087004,389268.38004,0.1668658518794051
2022-12-19,601600,89500,4.3292486,387467.7497,0.1660939841115347
2022-12-19,000807,37000,10.42315216,385656.62992000004,0.165317619884586
2022-12-19,600497,82600,4.70552328,388676.22292800003,0.16661201466578357
2022-12-19,601958,40700,9.69289515,394500.832605,0.16910882279470932
2022-12-20,601899,40900,9.3123261,380874.13749,0.16471737675138493
2022-12-20,600362,25100,15.44499095,387669.27284499997,0.16765608211406022
2022-12-20,601600,89500,4.31042578,385783.10731,0.16684036844788297
2022-12-20,000807,37000,10.20294472,377508.95464,0.16326202959919006
2022-12-20,600497,82600,4.71469584,389433.876384,0.1684192236281199
2022-12-20,601958,40700,9.60188205,390796.59943500004,0.16900856310829204
2022-12-21,601899,40900,9.37817083,383567.186947,0.16677826288305336
2022-12-21,600362,25100,15.5087004,389268.38004,0.1692571899466001
2022-12-21,601600,89500,4.26336873,381571.501335,0.16591052186933614
2022-12-21,000807,37000,10.04696445,371737.68465,0.16163469505190478
2022-12-21,600497,82600,4.6780056,386403.26255999994,0.16801141258990376
2022-12-21,601958,40700,9.51086895,387092.366265,0.1683110407196741
2022-12-22,601899,40900,9.41579639,385106.07235100004,0.16975977714511392
2022-12-22,600362,25100,15.29936935,384014.17068499996,0.16927845265611546
2022-12-22,601600,89500,4.22572309,378202.216555,0.16671646750780764
2022-12-22,000807,37000,9.71665329,359516.17173,0.15847941534747606
2022-12-22,600497,82600,4.58628,378826.728,0.16699176029423543
2022-12-22,601958,40700,9.40165323,382647.28646100004,0.16867591227072806
2022-12-23,601899,40900,9.3123261,380874.13749,0.1678659559378309
2022-12-23,600362,25100,15.28116665,383557.282915,0.1690485218496465
2022-12-23,601600,89500,4.2351345,379044.53775,0.16705958060512205
2022-12-23,000807,37000,9.67077674,357818.73938000004,0.15770455073251158
2022-12-23,600497,82600,4.58628,378826.728,0.1669635834283715
2022-12-23,601958,40700,9.54727419,388574.059533,0.17125960923997696
2022-12-26,601899,40500,9.19944942,372577.70151000004,0.16369208967165375
2022-12-26,600362,24800,15.26296395,378521.50596,0.16630350137739172
2022-12-26,601600,89500,4.21631168,377359.89535999997,0.16579314752173124
2022-12-26,000807,39000,9.92768542,387179.73137999995,0.17010749449373766
2022-12-26,601958,39300,9.53817288,374850.19418399996,0.16469050979465885
2022-12-26,000831,11600,33.05912697,383485.872852,0.16848459699088336
2022-12-27,601899,40500,9.45342195,382863.58897499996,0.1622882940264455
2022-12-27,600362,24800,15.79084225,391612.8878,0.1659969485475981
2022-12-27,601600,89500,4.33866001,388310.070895,0.16459694986287296
2022-12-27,000807,39000,10.4598534,407934.2826,0.17291526461237558
2022-12-27,601958,39300,10.03874493,394522.675749,0.1672303500405062
2022-12-27,000831,11600,33.77585601,391799.929716,0.16607623191204743
2022-12-28,601899,40500,9.40639,380958.795,0.1610662001460383
2022-12-28,600362,24800,16.0547814,398158.57872,0.1683381252032196
2022-12-28,601600,89500,4.3292486,387467.7497,0.16381813188829328
2022-12-28,000807,39000,10.28552251,401135.37789,0.16959669105654185
2022-12-28,601958,39300,10.4665065,411333.70545,0.17390845886317255
2022-12-28,000831,11600,33.10889982,384063.237912,0.16237873270853276
2022-12-29,601899,40500,9.25588776,374863.45428,0.15959579801934556
2022-12-29,600362,24800,15.8909571,394095.73608,0.16778382308969902
2022-12-29,601600,89500,4.19748886,375675.25297,0.15994141629256572
2022-12-29,000807,39000,10.21212003,398272.68117,0.16956213163727915
2022-12-29,601958,39300,10.63943139,418129.653627,0.17801611489262192
2022-12-29,000831,11600,33.2482638,385679.86007999995,0.16420081591490884
2022-12-30,601899,40500,9.40639,380958.795,0.16254443749046832
2022-12-30,600362,24800,15.86365305,393418.59564,0.1678606851079362
2022-12-30,601600,89500,4.20690027,376517.574165,0.16064949307162107
2022-12-30,000807,39000,10.20294472,397914.84408,0.16977910826311549
2022-12-30,601958,39300,10.51201305,413122.11286500003,0.17626762351165878
2022-12-30,000831,11600,32.73062616,379675.263456,0.1619967905649767
2023-01-03,601899,41900,9.90492867,415016.51127300004,0.171379973561545
2023-01-03,600489,51600,7.80642271,402811.411836,0.1663399099447672
2023-01-03,000630,137800,2.89419976,398820.726928,0.1646919671390035
2023-01-03,000807,38500,10.20294472,392813.37172,0.16221124565261277
2023-01-03,601958,37000,11.00348379,407128.90023,0.1681228053880024
2023-01-03,000831,11600,34.91067699,404963.853084,0.16722875488022174
2023-01-04,601899,41900,9.6885817,405951.57323000004,0.17097419137881245
2023-01-04,600489,51600,7.74144654,399458.641464,0.16823957022797706
2023-01-04,000630,137800,2.83008774,389986.090572,0.16425002606592806
2023-01-04,000807,38500,9.98273728,384335.38528,0.1618701245413876
2023-01-04,601958,37000,10.88516676,402751.17012,0.16962628101239918
2023-01-04,000831,11600,33.77585601,391799.929716,0.1650139587647698
2023-01-05,601899,41900,9.77323921,409498.722899,0.17290401180442738
2023-01-05,600489,51600,7.64862344,394668.969504,0.166642395558317
2023-01-05,000630,137800,2.7934523,384937.72694,0.16253354054835256
2023-01-05,000807,38500,9.92768542,382215.88866999996,0.16138428969590995
2023-01-05,601958,37000,10.88516676,402751.17012,0.17005497008558676
2023-01-05,000831,11600,33.98490198,394224.86296799994,0.16645487897413974
2023-01-06,601899,41900,9.81086477,411075.233863,0.1737856762195409
2023-01-06,600489,51600,7.63005882,393711.035112,0.16644480823876945
2023-01-06,000630,137800,2.78429344,383675.636032,0.16220225487727943
2023-01-06,000807,38500,10.092841,388574.3785,0.16427324140796032
2023-01-06,601958,37000,10.5575196,390628.2252,0.16514152319243222
2023-01-06,000831,11600,34.28353908,397689.05332799995,0.16812655048138678
2023-01-09,601899,39600,10.76091016,426132.042336,0.173662193285657
2023-01-09,600489,51300,7.80642271,400469.485023,0.1632038950458347
2023-01-09,600362,24800,16.6372678,412604.24144,0.16814918947338167
2023-01-09,000630,141900,2.92167634,414585.872646,0.16895676643856541
2023-01-09,601958,38000,10.53931698,400494.04524,0.1632139041057693
2023-01-09,000831,11500,34.52244876,397008.16074,0.16179329667035577
2023-01-10,601899,39600,10.73269099,425014.563204,0.17272697655702116
2023-01-10,600489,51300,8.01991584,411421.682592,0.1672027960369189
2023-01-10,600362,24800,16.70097725,414184.2358,0.16832550453800788
2023-01-10,000630,141900,2.92167634,414585.872646,0.1684887307520945
2023-01-10,601958,38000,10.4665065,397727.247,0.16163734332012417
2023-01-10,000831,11500,34.36317564,395176.51986,0.16060072146041002
2023-01-11,601899,39600,10.80794211,427994.507556,0.17172171986901222
2023-01-11,600489,51300,7.93637505,407136.040065,0.1633527995951516
2023-01-11,600362,24800,16.8921056,418924.21888,0.16808250127238722
2023-01-11,000630,141900,3.01326494,427582.294986,0.17155633024315872
2023-01-11,601958,38000,10.84876152,412252.93776,0.16540582237246892
2023-01-11,000831,11500,34.43285763,395977.862745,0.15887586971365517
2023-01-12,601899,39600,10.74209738,425387.056248,0.17307029247565958
2023-01-12,600489,51300,7.88068119,404278.945047,0.16448237959606313
2023-01-12,600362,24800,16.82839615,417344.22452,0.1697980367286818
2023-01-12,000630,141900,3.04074152,431481.221688,0.17554972615753672
2023-01-12,601958,38000,10.08425148,383201.55624,0.1559069662357563
2023-01-12,000831,11500,34.23376623,393688.311645,0.16017354134284173
2023-01-13,601899,39600,10.86438045,430229.46582000004,0.1738710754112937
2023-01-13,600489,51300,7.96422198,408564.587574,0.16511552522574977
2023-01-13,600362,24800,16.8557002,418021.36496000004,0.168937346334388
2023-01-13,000630,141900,3.05905924,434080.50615599996,0.17542741819547836
2023-01-13,601958,38000,10.1024541,383893.2558,0.1551449599154488
2023-01-13,000831,11500,34.53240333,397122.638295,0.16049142533489397
2023-01-16,601899,37800,10.82675489,409251.334842,0.16630510939399823
2023-01-16,600547,21100,19.42869374,409945.437914,0.16658716806428758
2023-01-16,600489,51300,7.95493967,408088.405071,0.16583253631648254
2023-01-16,600362,24500,16.7828894,411180.79029999994,0.1670891711030148
2023-01-16,000630,135400,3.05905924,414196.62109599996,0.16831469690523657
2023-01-16,000807,34800,11.72604618,408066.407064,0.16582359711299285
2023-01-17,601899,37800,10.61981431,401428.98091800004,0.16361254450100327
2023-01-17,600547,21100,19.23264234,405808.753374,0.16539763165196794
2023-01-17,600489,51300,7.88068119,404278.945047,0.16477411953680648
2023-01-17,600362,24500,16.7100786,409396.92569999996,0.1668600821283197
2023-01-17,000630,135400,3.13233012,424117.49824800005,0.17285982416384027
2023-01-17,000807,34800,11.73522149,408385.707852,0.1664479346924825
2023-01-18,601899,37800,10.71387821,404984.59633800003,0.16257322525862183
2023-01-18,600547,21100,19.26205005,406429.256055,0.16315315593183163
2023-01-18,600489,51300,7.89924581,405231.310053,0.16267226370286333
2023-01-18,600362,24500,17.3289704,424559.77479999996,0.170431301655494
2023-01-18,000630,135400,3.205601,434038.3754,0.17423630235037038
2023-01-18,000807,34800,11.94625362,415729.625976,0.1668866093713628
2023-01-19,601899,37800,10.89259962,411740.265636,0.16500034926740867
2023-01-19,600547,21100,18.98757809,400637.89769899996,0.16055119833369896
2023-01-19,600489,51300,7.86211657,403326.58004100004,0.16162865799097553
2023-01-19,600362,24500,17.5474028,429911.3686,0.17228221743981773
2023-01-19,000630,135400,3.23307758,437758.704332,0.17542695028395328
2023-01-19,000807,34800,11.8361499,411898.01652,0.165063566186252
2023-01-20,601899,37800,11.20301049,423473.796522,0.16581294386172735
2023-01-20,600547,21100,19.60514,413668.45399999997,0.16197362080915936
2023-01-20,600489,51300,8.0756097,414278.77761,0.16221259558236512
2023-01-20,600362,24500,17.838646,437046.827,0.1711275209599238
2023-01-20,000630,135400,3.22391872,436518.594688,0.17092068937928062
2023-01-20,000807,34800,12.32244133,428820.958284,0.16790664751079368
2023-01-30,601899,38000,10.84556767,412131.57146,0.1619569747101778
2023-01-30,600547,4300,19.45810145,83669.83623500001,0.032880066681403995
2023-01-30,600489,10600,8.03848046,85207.89287600001,0.033484482886711464
2023-01-30,600362,23700,17.656619,418461.87029999995,0.16444461729845558
2023-01-30,000630,26300,3.14148898,82621.160174,0.03246796429941739
2023-01-30,601600,69000,4.95040166,341577.71454,0.1342311463286776
2023-01-30,000807,34100,12.23068823,417066.468643,0.16389626078678945
2023-01-30,600111,11900,28.69211784,341436.20229600003,0.13417553570209664
2023-01-30,000831,8800,40.813737,359160.88560000004,0.14114087464820663
2023-01-31,601899,38000,11.09013381,421425.08478,0.1644540529991841
2023-01-31,600547,4300,19.39928603,83416.92992899999,0.03255205423458465
2023-01-31,600489,10600,8.01991584,85011.10790399999,0.03317415538294805
2023-01-31,600362,23700,17.6930244,419324.67828,0.1636344046812603
2023-01-31,000630,26300,3.19644214,84066.428282,0.03280551004541495
2023-01-31,601600,69000,4.97863589,343525.87640999997,0.13405519682155004
2023-01-31,000807,34100,12.34079195,420821.005495,0.1642183212159113
2023-01-31,600111,11900,28.59362104,340264.090376,0.1327823396692819
2023-01-31,000831,8800,41.06260125,361350.891,0.1410111090345722
2023-02-01,601899,38000,11.54164053,438582.34014000004,0.16475711677697608
2023-02-01,600547,4300,19.79138883,85102.97196899999,0.031969641746834816
2023-02-01,600489,10600,8.22412666,87175.742596,0.032748295333606035
2023-02-01,600362,23700,17.93876085,425148.63214500004,0.15971063224188625
2023-02-01,000630,26300,3.28803074,86475.208462,0.03248513383903958
2023-02-01,601600,69000,5.21392114,359760.55866,0.13514705666437726
2023-02-01,000807,34100,12.6619278,431771.73798000003,0.16219865722970278
2023-02-01,600111,11900,30.3370144,361010.47136,0.1356165968027449
2023-02-01,000831,8800,43.59106203,383601.34586400003,0.14410304736881518
